,genCQ,expertCQ,cos_score
0,What are the different user characteristics considered in Human-Computer Interaction for adaptive interface design?,What does make up the user interface of an interactive computer system?,0.6721
1,What are the different user characteristics considered in Human-Computer Interaction for adaptive interface design?,How can a user interact in human–computer interactions?,0.6139
2,"What are the main cognitive, sensory, motor, and speech capabilities involved in user interaction with technology?",How can a user interact in human–computer interactions?,0.6056
3,"What are the primary interaction modes identified in HCI, and how do they affect system design?",What does make up the user interface of an interactive computer system?,0.5930
4,"What are the main cognitive, sensory, motor, and speech capabilities involved in user interaction with technology?",What is a human–computer interaction?,0.5914
5,What are the semantic relationships that need to be captured between interaction elements and user characteristics?,How can a user interact in human–computer interactions?,0.5826
6,What are the different user characteristics considered in Human-Computer Interaction for adaptive interface design?,What is a human–computer interaction?,0.5778
7,What are the semantic relationships that need to be captured between interaction elements and user characteristics?,What does make up the user interface of an interactive computer system?,0.5754
8,"What are the primary interaction modes identified in HCI, and how do they affect system design?",What is a complex interactive computer system?,0.5656
9,How do the principles of accessibility influence the design of interactive systems for users with disabilities?,What does make up the user interface of an interactive computer system?,0.5594
10,How can ontological reasoning and inference be employed to deduce high-level interaction data from raw user inputs?,How can a user interact in human–computer interactions?,0.5539
11,"What are the main cognitive, sensory, motor, and speech capabilities involved in user interaction with technology?",What does make up the user interface of an interactive computer system?,0.5508
12,What roles do context and environment play in adapting user interfaces dynamically in HCI?,What does make up the user interface of an interactive computer system?,0.5355
13,"What are the primary interaction modes identified in HCI, and how do they affect system design?",What is a human–computer interaction?,0.5348
14,How can ontological reasoning and inference be employed to deduce high-level interaction data from raw user inputs?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5309
15,What are the different user characteristics considered in Human-Computer Interaction for adaptive interface design?,What is an interactive computer system?,0.5188
16,How can ontological reasoning and inference be employed to deduce high-level interaction data from raw user inputs?,How is a user input processed by an interactive computer system?,0.5125
17,What roles do context and environment play in adapting user interfaces dynamically in HCI?,How can a user interact in human–computer interactions?,0.5105
18,"What are the main cognitive, sensory, motor, and speech capabilities involved in user interaction with technology?",What is a complex interactive computer system?,0.5097
19,"What are the primary interaction modes identified in HCI, and how do they affect system design?",What is an interactive computer system?,0.5070
20,How can ontological reasoning and inference be employed to deduce high-level interaction data from raw user inputs?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5027
21,"What are the main cognitive, sensory, motor, and speech capabilities involved in user interaction with technology?",What is an interactive computer system?,0.5023
22,How do the principles of accessibility influence the design of interactive systems for users with disabilities?,What is an interactive computer system?,0.4992
23,What are the different user characteristics considered in Human-Computer Interaction for adaptive interface design?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4985
24,"What are the primary interaction modes identified in HCI, and how do they affect system design?",How can a user interact in human–computer interactions?,0.4980
25,How can daily life activities be identified and categorized with respect to user capabilities in HCI?,What does make up a complex user participation?,0.4949
26,What are the different user characteristics considered in Human-Computer Interaction for adaptive interface design?,What is a complex interactive computer system?,0.4940
27,What are the different user characteristics considered in Human-Computer Interaction for adaptive interface design?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4933
28,What are the semantic relationships that need to be captured between interaction elements and user characteristics?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4913
29,How do the principles of accessibility influence the design of interactive systems for users with disabilities?,Why does a user intentionally interact with an interactive computer system?,0.4911
30,How can ontological reasoning and inference be employed to deduce high-level interaction data from raw user inputs?,Why does a user intentionally interact with an interactive computer system?,0.4879
31,What are the different user characteristics considered in Human-Computer Interaction for adaptive interface design?,How is a user input processed by an interactive computer system?,0.4839
32,What are the different user characteristics considered in Human-Computer Interaction for adaptive interface design?,Why does a user intentionally interact with an interactive computer system?,0.4830
33,What are the semantic relationships that need to be captured between interaction elements and user characteristics?,What is a human–computer interaction?,0.4810
34,How do the principles of accessibility influence the design of interactive systems for users with disabilities?,How can a user interact in human–computer interactions?,0.4798
35,How can ontological reasoning and inference be employed to deduce high-level interaction data from raw user inputs?,What does make up the user interface of an interactive computer system?,0.4783
36,How do the principles of accessibility influence the design of interactive systems for users with disabilities?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4746
