,genCQ,expertCQ,cos_score
0,What are the core components of human-computer interaction?,What is a human–computer interaction?,0.7402
1,What are the core components of human-computer interaction?,How can a user interact in human–computer interactions?,0.6815
2,What are the core components of human-computer interaction?,What does make up the user interface of an interactive computer system?,0.6764
3,What are the core components of human-computer interaction?,What is a complex interactive computer system?,0.6354
4,What are the different modes and modalities used in human-computer interfaces?,What does make up the user interface of an interactive computer system?,0.6298
5,What are the core components of human-computer interaction?,What is an interactive computer system?,0.6103
6,What is the significance of interaction semantics in web-based interfaces?,What does make up the user interface of an interactive computer system?,0.5810
7,What are the key factors in designing an adaptive user interface?,What does make up the user interface of an interactive computer system?,0.5738
8,What are the different modes and modalities used in human-computer interfaces?,What is a human–computer interaction?,0.5717
9,What are the different modes and modalities used in human-computer interfaces?,How can a user interact in human–computer interactions?,0.5464
10,What is the significance of interaction semantics in web-based interfaces?,What is a human–computer interaction?,0.5380
11,How do multimodal interfaces support various types of interactions?,How can a user interact in human–computer interactions?,0.5320
12,How do multimodal interfaces support various types of interactions?,What does make up the user interface of an interactive computer system?,0.5289
13,What is the significance of interaction semantics in web-based interfaces?,How can a user interact in human–computer interactions?,0.5252
14,What are the core components of human-computer interaction?,Why does a user intentionally interact with an interactive computer system?,0.5206
15,What is the significance of interaction semantics in web-based interfaces?,What is a complex interactive computer system?,0.5166
16,What is the significance of interaction semantics in web-based interfaces?,What is an interactive computer system?,0.5163
17,What are the different modes and modalities used in human-computer interfaces?,What is a complex interactive computer system?,0.5159
18,What is the significance of interaction semantics in web-based interfaces?,Why does a user intentionally interact with an interactive computer system?,0.5141
19,What role does user modeling play in adaptive interfaces?,What does make up the user interface of an interactive computer system?,0.5135
20,What are the core components of human-computer interaction?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5129
21,What are the core components of human-computer interaction?,How is a user input processed by an interactive computer system?,0.5088
22,How does context-aware adaptation influence user interaction?,How can a user interact in human–computer interactions?,0.5054
23,What are the core components of human-computer interaction?,What is an interactive software system?,0.5032
24,What are the different modes and modalities used in human-computer interfaces?,What is an interactive computer system?,0.5003
25,What is the significance of interaction semantics in web-based interfaces?,What is an interactive software system?,0.4991
26,What are the core components of human-computer interaction?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4845
27,How can user characteristics be modeled in the context of HCI?,What does make up a complex user participation?,0.4809
28,What types of input and output devices are commonly used in HCI?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4792
29,How can user characteristics be modeled in the context of HCI?,What is a User?,0.4781
30,How do multimodal interfaces support various types of interactions?,What is a complex interactive computer system?,0.4763
31,How can user characteristics be modeled in the context of HCI?,How can a user interact in human–computer interactions?,0.4751
32,What are the core components of human-computer interaction?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4751
33,What role does user modeling play in adaptive interfaces?,How can a user interact in human–computer interactions?,0.4725
34,How does context-aware adaptation influence user interaction?,Why does a user intentionally interact with an interactive computer system?,0.4676
35,What are the key factors in designing an adaptive user interface?,How can a user interact in human–computer interactions?,0.4666
36,How can semantic rules be applied to reason about user interactions?,How can a user interact in human–computer interactions?,0.4641
37,How can user characteristics be modeled in the context of HCI?,What does make up the user interface of an interactive computer system?,0.4636
38,What are the core components of human-computer interaction?,What does make up a complex user participation?,0.4608
39,How do multimodal interfaces support various types of interactions?,What is a human–computer interaction?,0.4566
40,What is the significance of interaction semantics in web-based interfaces?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4555
41,How do multimodal interfaces support various types of interactions?,Why does a user intentionally interact with an interactive computer system?,0.4526
42,What types of input and output devices are commonly used in HCI?,How is a user input processed by an interactive computer system?,0.4491
43,How does context-aware adaptation influence user interaction?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4474
44,How are haptic feedback and tactile information integrated into HCI systems?,What is a complex interactive computer system?,0.4457
45,What methods are used to evaluate the effectiveness of adaptive systems in HCI?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4454
46,How do multimodal interfaces support various types of interactions?,What is an interactive computer system?,0.4442
47,How are haptic feedback and tactile information integrated into HCI systems?,How is a user input processed by an interactive computer system?,0.4415
48,How are haptic feedback and tactile information integrated into HCI systems?,What does make up the user interface of an interactive computer system?,0.4402
49,What types of input and output devices are commonly used in HCI?,How does a user receive an output from an interactive computer system?,0.4400
50,What are the best practices for designing gesture-based interfaces?,How can a user interact in human–computer interactions?,0.4372
51,What methods are used to evaluate the effectiveness of adaptive systems in HCI?,What is a complex interactive computer system?,0.4360
52,What types of input and output devices are commonly used in HCI?,What does make up the user interface of an interactive computer system?,0.4354
53,How does context-aware adaptation influence user interaction?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4340
54,How do multimodal interfaces support various types of interactions?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4339
55,How can ontological modeling enhance user personalization in HCI?,How can a user interact in human–computer interactions?,0.4324
56,How are haptic feedback and tactile information integrated into HCI systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4319
57,What are the core components of human-computer interaction?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4318
58,What role does user modeling play in adaptive interfaces?,What does make up a complex user participation?,0.4316
59,How can user characteristics be modeled in the context of HCI?,What is a human–computer interaction?,0.4306
60,What are the different modes and modalities used in human-computer interfaces?,How is a user input processed by an interactive computer system?,0.4294
61,What role does user modeling play in adaptive interfaces?,Why does a user intentionally interact with an interactive computer system?,0.4255
62,How do multimodal interfaces support various types of interactions?,What is an interactive software system?,0.4234
63,How do multimodal interfaces support various types of interactions?,How is a user input processed by an interactive computer system?,0.4226
64,What are the different modes and modalities used in human-computer interfaces?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4225
