,genCQ,expertCQ,cos_score
0,What are the core components of an interactive system?,What does make up the user interface of an interactive computer system?,0.7962
1,What are the core components of an interactive system?,What is an interactive computer system?,0.7709
2,What are the core components of an interactive system?,What is a complex interactive computer system?,0.7388
3,What are the different types of users interacting with computer systems?,How can a user interact in human–computer interactions?,0.7199
4,What are the different types of users interacting with computer systems?,What does make up the user interface of an interactive computer system?,0.7170
5,What are the core components of an interactive system?,What is an interactive software system?,0.7086
6,What are the different types of users interacting with computer systems?,What is an interactive computer system?,0.6976
7,What are the different types of users interacting with computer systems?,Why does a user intentionally interact with an interactive computer system?,0.6542
8,What are the different types of users interacting with computer systems?,What is a complex interactive computer system?,0.6463
9,How do multimodal interfaces enhance user interaction?,How can a user interact in human–computer interactions?,0.6438
10,How is user satisfaction measured in human-computer interaction?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.6341
11,What are the core components of an interactive system?,How is a user input processed by an interactive computer system?,0.6329
12,How do users' capabilities influence their interaction with computer interfaces?,What does make up the user interface of an interactive computer system?,0.6320
13,What are the different types of users interacting with computer systems?,"Considering intentionality, how can a user interact with an interactive computer system?",0.6315
14,How do users' capabilities influence their interaction with computer interfaces?,How can a user interact in human–computer interactions?,0.6283
15,What role does context play in user interaction with computing systems?,How can a user interact in human–computer interactions?,0.6206
16,What are the core components of an interactive system?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.6149
17,What are the different types of users interacting with computer systems?,What is an interactive software system?,0.6113
18,What are the different types of users interacting with computer systems?,What is a human–computer interaction?,0.6098
19,How do multimodal interfaces enhance user interaction?,What does make up the user interface of an interactive computer system?,0.6083
20,What kinds of impairments can affect human-computer interaction?,What is a human–computer interaction?,0.6007
21,What are the different types of users interacting with computer systems?,How is a user input processed by an interactive computer system?,0.5983
22,What kinds of impairments can affect human-computer interaction?,How can a user interact in human–computer interactions?,0.5969
23,What are the core components of an interactive system?,Why does a user intentionally interact with an interactive computer system?,0.5936
24,What are the different types of users interacting with computer systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5920
25,What are the core components of an interactive system?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5903
26,What are the different types of users interacting with computer systems?,How does a user receive an output from an interactive computer system?,0.5897
27,What role does context play in user interaction with computing systems?,Why does a user intentionally interact with an interactive computer system?,0.5890
28,How do users' capabilities influence their interaction with computer interfaces?,Why does a user intentionally interact with an interactive computer system?,0.5869
29,What role does context play in user interaction with computing systems?,What does make up the user interface of an interactive computer system?,0.5824
30,What are the core components of an interactive system?,What is a human–computer interaction?,0.5613
31,How do users' capabilities influence their interaction with computer interfaces?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.5562
32,How do multimodal interfaces enhance user interaction?,What is a human–computer interaction?,0.5509
33,What role does context play in user interaction with computing systems?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5497
34,What are the core components of an interactive system?,How does a user receive an output from an interactive computer system?,0.5442
35,What are the core components of an interactive system?,How can a user interact in human–computer interactions?,0.5402
36,What are the different types of users interacting with computer systems?,What is a User?,0.5375
37,How do multimodal interfaces enhance user interaction?,Why does a user intentionally interact with an interactive computer system?,0.5370
38,What role does context play in user interaction with computing systems?,What is a human–computer interaction?,0.5345
39,What role does context play in user interaction with computing systems?,What is an interactive computer system?,0.5341
40,How do users' capabilities influence their interaction with computer interfaces?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5341
41,What factors should be considered when designing accessible user interfaces?,What does make up the user interface of an interactive computer system?,0.5220
42,What are the different types of users interacting with computer systems?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.5197
43,What role does context play in user interaction with computing systems?,What is a complex interactive computer system?,0.5171
44,How is user satisfaction measured in human-computer interaction?,What is a human–computer interaction?,0.5166
45,What are the different types of users interacting with computer systems?,What does make up a complex user participation?,0.5141
46,What role does context play in user interaction with computing systems?,How is a user input processed by an interactive computer system?,0.5139
47,How do multimodal interfaces enhance user interaction?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5130
48,What methods are used to evaluate the usability of an interface?,What does make up the user interface of an interactive computer system?,0.5094
49,How is user satisfaction measured in human-computer interaction?,How can a user interact in human–computer interactions?,0.5075
50,How is user satisfaction measured in human-computer interaction?,What does make up the user interface of an interactive computer system?,0.5071
51,How do multimodal interfaces enhance user interaction?,What is a complex interactive computer system?,0.5052
52,What role does context play in user interaction with computing systems?,What is an interactive software system?,0.5020
53,How do users' capabilities influence their interaction with computer interfaces?,What does make up a complex user participation?,0.4981
54,How do users' capabilities influence their interaction with computer interfaces?,What is a human–computer interaction?,0.4937
55,How do multimodal interfaces enhance user interaction?,What is an interactive computer system?,0.4903
56,How can assistive technologies be categorized in the context of HCI?,What is a human–computer interaction?,0.4875
57,What role does context play in user interaction with computing systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4831
58,What are the principles of activity-centered design in HCI?,What is a human–computer interaction?,0.4802
59,What are the principles of activity-centered design in HCI?,What is a complex interactive computer system?,0.4769
60,What factors should be considered when designing accessible user interfaces?,How can a user interact in human–computer interactions?,0.4760
61,What kinds of impairments can affect human-computer interaction?,What does make up the user interface of an interactive computer system?,0.4743
62,How is user satisfaction measured in human-computer interaction?,What is an interactive computer system?,0.4724
63,How do multimodal interfaces enhance user interaction?,How is a user input processed by an interactive computer system?,0.4673
64,What are the current trends in user interface adaptation technologies?,What does make up the user interface of an interactive computer system?,0.4643
65,What role does context play in user interaction with computing systems?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4640
66,How do multimodal interfaces enhance user interaction?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4633
67,How is user satisfaction measured in human-computer interaction?,What is a complex interactive computer system?,0.4606
68,How do users' capabilities influence their interaction with computer interfaces?,What is an interactive computer system?,0.4605
69,How is user satisfaction measured in human-computer interaction?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4589
70,What are the principles of activity-centered design in HCI?,What does make up a complex user participation?,0.4498
71,How do multimodal interfaces enhance user interaction?,What is an interactive software system?,0.4467
72,How is user satisfaction measured in human-computer interaction?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4439
73,What kinds of impairments can affect human-computer interaction?,What is a complex interactive computer system?,0.4417
74,What role does context play in user interaction with computing systems?,What does make up a complex user participation?,0.4408
75,How is user satisfaction measured in human-computer interaction?,How is a user input processed by an interactive computer system?,0.4407
76,How can task modeling improve user interface design?,What does make up the user interface of an interactive computer system?,0.4400
77,How do users' capabilities influence their interaction with computer interfaces?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4397
78,What are the principles of activity-centered design in HCI?,How can a user interact in human–computer interactions?,0.4362
79,How do users' capabilities influence their interaction with computer interfaces?,What is a complex interactive computer system?,0.4340
80,What are the core components of an interactive system?,What does make up a complex user participation?,0.4334
81,How can assistive technologies be categorized in the context of HCI?,What is a complex interactive computer system?,0.4334
82,What are the principles of activity-centered design in HCI?,What does make up the user interface of an interactive computer system?,0.4315
83,How do multimodal interfaces enhance user interaction?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4291
84,What methods are used to evaluate the usability of an interface?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4280
85,What methods are used to evaluate the usability of an interface?,How can a user interact in human–computer interactions?,0.4273
86,What kinds of impairments can affect human-computer interaction?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4272
87,How do multimodal interfaces enhance user interaction?,What does make up a complex user participation?,0.4266
88,What kinds of impairments can affect human-computer interaction?,What is an interactive computer system?,0.4259
89,What are the current trends in user interface adaptation technologies?,How can a user interact in human–computer interactions?,0.4255
90,How can semantic relationships be used to improve the user interface?,How can a user interact in human–computer interactions?,0.4245
91,What are the principles of activity-centered design in HCI?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4243
92,How can task modeling improve user interface design?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4215
93,How is user satisfaction measured in human-computer interaction?,What is an interactive software system?,0.4196
94,How is user satisfaction measured in human-computer interaction?,What does make up a complex user participation?,0.4196
95,How can task modeling improve user interface design?,How can a user interact in human–computer interactions?,0.4178
96,What role does context play in user interaction with computing systems?,How does a user receive an output from an interactive computer system?,0.4169
97,How do users' capabilities influence their interaction with computer interfaces?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4155
98,How do users' capabilities influence their interaction with computer interfaces?,What is a User?,0.4140
99,How can assistive technologies be categorized in the context of HCI?,What does make up the user interface of an interactive computer system?,0.4116
100,How do users' capabilities influence their interaction with computer interfaces?,What is an interactive software system?,0.4110
101,What factors should be considered when designing accessible user interfaces?,Why does a user intentionally interact with an interactive computer system?,0.4103
102,How can semantic relationships be used to improve the user interface?,What does make up the user interface of an interactive computer system?,0.4099
103,How do users' capabilities influence their interaction with computer interfaces?,How is a user input processed by an interactive computer system?,0.4097
104,What role does context play in user interaction with computing systems?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4092
105,What kinds of impairments can affect human-computer interaction?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4090
106,What kinds of impairments can affect human-computer interaction?,Why does a user intentionally interact with an interactive computer system?,0.4085
107,What factors should be considered when designing accessible user interfaces?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4043
108,What are the core components of an interactive system?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4032
109,How is user satisfaction measured in human-computer interaction?,How does a user receive an output from an interactive computer system?,0.4013
110,How can assistive technologies be categorized in the context of HCI?,What is an interactive computer system?,0.4012
111,What methods are used to evaluate the usability of an interface?,What is a human–computer interaction?,0.4005
112,What factors should be considered when designing accessible user interfaces?,"Considering intentionality, how can a user interact with an interactive computer system?",0.3977
113,How do users' capabilities influence their interaction with computer interfaces?,How does a user receive an output from an interactive computer system?,0.3956
114,How is user satisfaction measured in human-computer interaction?,"Considering intentionality, how can a user interact with an interactive computer system?",0.3926
115,What factors should be considered when designing accessible user interfaces?,What is a human–computer interaction?,0.3885
116,How can assistive technologies be categorized in the context of HCI?,How can a user interact in human–computer interactions?,0.3885
117,How is user satisfaction measured in human-computer interaction?,Why does a user intentionally interact with an interactive computer system?,0.3871
118,What are the principles of activity-centered design in HCI?,What is an interactive computer system?,0.3841
119,How can user profiles be modeled to tailor HCI?,What does make up a complex user participation?,0.3830
120,What factors should be considered when designing accessible user interfaces?,What does make up a complex user participation?,0.3829
121,How can task modeling improve user interface design?,What is a human–computer interaction?,0.3818
122,How do multimodal interfaces enhance user interaction?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.3724
123,How can task modeling improve user interface design?,What does make up a complex user participation?,0.3702
124,How can assistive technologies be categorized in the context of HCI?,What is an interactive software system?,0.3693
125,What kinds of impairments can affect human-computer interaction?,What does make up a complex user participation?,0.3685
126,How do multimodal interfaces enhance user interaction?,How does a user receive an output from an interactive computer system?,0.3652
127,How can task modeling improve user interface design?,What is a complex interactive computer system?,0.3641
128,What are the current trends in user interface adaptation technologies?,What is an interactive computer system?,0.3637
