,genCQ,expertCQ,cos_score
0,What are the primary types of human-computer interactions?,How can a user interact in human–computer interactions?,0.7744
1,What are the primary types of human-computer interactions?,What is a human–computer interaction?,0.7496
2,How can user behavior be modeled to adapt interactive systems?,What does make up the user interface of an interactive computer system?,0.7003
3,How do users' cognitive abilities influence their interactions with computer systems?,How can a user interact in human–computer interactions?,0.6989
4,Which user interface modalities are most common in human-computer interactions?,How can a user interact in human–computer interactions?,0.6921
5,How can user behavior be modeled to adapt interactive systems?,"Considering intentionality, how can a user interact with an interactive computer system?",0.6888
6,Which user interface modalities are most common in human-computer interactions?,What does make up the user interface of an interactive computer system?,0.6887
7,How can user behavior be modeled to adapt interactive systems?,What is an interactive computer system?,0.6776
8,How do users' cognitive abilities influence their interactions with computer systems?,Why does a user intentionally interact with an interactive computer system?,0.6755
9,How can user behavior be modeled to adapt interactive systems?,What is an interactive software system?,0.6715
10,How can user behavior be modeled to adapt interactive systems?,Why does a user intentionally interact with an interactive computer system?,0.6635
11,How can user behavior be modeled to adapt interactive systems?,How is a user input processed by an interactive computer system?,0.6546
12,How do users' cognitive abilities influence their interactions with computer systems?,"Considering intentionality, how can a user interact with an interactive computer system?",0.6514
13,What are the primary types of human-computer interactions?,What does make up the user interface of an interactive computer system?,0.6469
14,How can user behavior be modeled to adapt interactive systems?,How can a user interact in human–computer interactions?,0.6423
15,What are the primary types of human-computer interactions?,What is a complex interactive computer system?,0.6422
16,How can user behavior be modeled to adapt interactive systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.6415
17,How do users' cognitive abilities influence their interactions with computer systems?,What does make up the user interface of an interactive computer system?,0.6379
18,Which user interface modalities are most common in human-computer interactions?,What is a human–computer interaction?,0.6351
19,What are the primary types of human-computer interactions?,What is an interactive computer system?,0.6267
20,How can user behavior be modeled to adapt interactive systems?,What is a complex interactive computer system?,0.6228
21,What role do ontologies play in modeling interactions in human-computer interfaces?,How can a user interact in human–computer interactions?,0.6008
22,What are the primary types of human-computer interactions?,Why does a user intentionally interact with an interactive computer system?,0.5834
23,How do users' cognitive abilities influence their interactions with computer systems?,What is an interactive computer system?,0.5818
24,What are the primary types of human-computer interactions?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5763
25,How can user behavior be modeled to adapt interactive systems?,How does a user receive an output from an interactive computer system?,0.5760
26,How do users' cognitive abilities influence their interactions with computer systems?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.5700
27,What constitutes an effective adaptive user interface in HCI?,What does make up the user interface of an interactive computer system?,0.5638
28,How do users' cognitive abilities influence their interactions with computer systems?,What is a human–computer interaction?,0.5607
29,How do users' cognitive abilities influence their interactions with computer systems?,What is a complex interactive computer system?,0.5597
30,How do users' cognitive abilities influence their interactions with computer systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5564
