,genCQ,expertCQ,cos_score
0,What are the core concepts that define the interaction in the human-computer interaction (HCI) domain?,What is a human–computer interaction?,0.7497
1,What are the core concepts that define the interaction in the human-computer interaction (HCI) domain?,How can a user interact in human–computer interactions?,0.6869
2,What are the core concepts that define the interaction in the human-computer interaction (HCI) domain?,What is a complex interactive computer system?,0.6438
3,What are the core concepts that define the interaction in the human-computer interaction (HCI) domain?,What does make up the user interface of an interactive computer system?,0.6344
4,What are the core concepts that define the interaction in the human-computer interaction (HCI) domain?,What is an interactive computer system?,0.5818
5,What are the core concepts that define the interaction in the human-computer interaction (HCI) domain?,What is an interactive software system?,0.5115
6,What are the core concepts that define the interaction in the human-computer interaction (HCI) domain?,Why does a user intentionally interact with an interactive computer system?,0.5069
7,What are the core concepts that define the interaction in the human-computer interaction (HCI) domain?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4994
8,What are the criteria for selecting appropriate interaction modalities based on user characteristics?,How can a user interact in human–computer interactions?,0.4941
9,What are the different types of input modes in HCI systems?,How is a user input processed by an interactive computer system?,0.4920
10,What are the core concepts that define the interaction in the human-computer interaction (HCI) domain?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4881
11,What are the core concepts that define the interaction in the human-computer interaction (HCI) domain?,What does make up a complex user participation?,0.4879
12,What are the different types of input modes in HCI systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4873
13,What are the core concepts that define the interaction in the human-computer interaction (HCI) domain?,How is a user input processed by an interactive computer system?,0.4872
14,How can multimodal interfaces be modeled and implemented using an ontology-based approach?,What does make up the user interface of an interactive computer system?,0.4818
15,What are the core concepts that define the interaction in the human-computer interaction (HCI) domain?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4766
16,What are the different types of input modes in HCI systems?,What does make up the user interface of an interactive computer system?,0.4754
17,What are the criteria for selecting appropriate interaction modalities based on user characteristics?,What does make up the user interface of an interactive computer system?,0.4736
18,What are the main challenges in designing an adaptive HCI system for diverse user groups?,What does make up a complex user participation?,0.4679
19,How can multimodal interfaces be modeled and implemented using an ontology-based approach?,What is a complex interactive computer system?,0.4606
20,What are the different types of input modes in HCI systems?,What is a complex interactive computer system?,0.4598
21,What are the different types of output modes in HCI systems?,How does a user receive an output from an interactive computer system?,0.4561
22,What are the core concepts that define the interaction in the human-computer interaction (HCI) domain?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4432
23,How can multimodal interfaces be modeled and implemented using an ontology-based approach?,What is an interactive computer system?,0.4414
24,How can user profiles be categorized based on sensory and motor abilities for adaptive interfaces?,What does make up the user interface of an interactive computer system?,0.4409
25,How can multimodal interfaces be modeled and implemented using an ontology-based approach?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4405
26,How can multimodal interfaces be modeled and implemented using an ontology-based approach?,What is an interactive software system?,0.4378
27,How can multimodal interfaces be modeled and implemented using an ontology-based approach?,How can a user interact in human–computer interactions?,0.4353
28,What are the main challenges in designing an adaptive HCI system for diverse user groups?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4339
29,How can reasoning on an HCI ontology facilitate interface customization?,What does make up the user interface of an interactive computer system?,0.4324
30,What are the different types of input modes in HCI systems?,What is an interactive computer system?,0.4292
31,What are the different types of input modes in HCI systems?,How does a user receive an output from an interactive computer system?,0.4196
32,What are the criteria for selecting appropriate interaction modalities based on user characteristics?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4194
33,What are the criteria for selecting appropriate interaction modalities based on user characteristics?,Why does a user intentionally interact with an interactive computer system?,0.4168
34,How can user modeling algorithms be integrated into an adaptive HCI framework?,How can a user interact in human–computer interactions?,0.4163
35,How can user profiles be categorized based on sensory and motor abilities for adaptive interfaces?,How can a user interact in human–computer interactions?,0.4125
36,What are the criteria for selecting appropriate interaction modalities based on user characteristics?,What does make up a complex user participation?,0.4101
37,What are the criteria for selecting appropriate interaction modalities based on user characteristics?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4069
38,How can multimodal interfaces be modeled and implemented using an ontology-based approach?,What is a human–computer interaction?,0.4009
39,How can reasoning on an HCI ontology facilitate interface customization?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4002
40,What are the restrictions on user capacities to ensure at least one viable input and output modality?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4001
41,How do input modalities differ from output modalities in HCI?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.3995
42,How can multimodal interfaces be modeled and implemented using an ontology-based approach?,How is a user input processed by an interactive computer system?,0.3982
43,What are the different types of output modes in HCI systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.3979
44,What are the different types of input modes in HCI systems?,What is a human–computer interaction?,0.3951
45,What are the core concepts that define the interaction in the human-computer interaction (HCI) domain?,How does a user receive an output from an interactive computer system?,0.3929
46,What are the different types of output modes in HCI systems?,What does make up the user interface of an interactive computer system?,0.3912
47,What are the main challenges in designing an adaptive HCI system for diverse user groups?,How can a user interact in human–computer interactions?,0.3895
48,What are the main challenges in designing an adaptive HCI system for diverse user groups?,What is a complex interactive computer system?,0.3861
49,What are the different types of output modes in HCI systems?,What is a complex interactive computer system?,0.3837
50,What are the different types of input modes in HCI systems?,How can a user interact in human–computer interactions?,0.3779
51,How can multimodal interfaces be modeled and implemented using an ontology-based approach?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.3777
52,How can user modeling algorithms be integrated into an adaptive HCI framework?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.3756
53,How can reasoning on an HCI ontology facilitate interface customization?,What is a complex interactive computer system?,0.3732
54,What are the criteria for selecting appropriate interaction modalities based on user characteristics?,What is a human–computer interaction?,0.3716
55,How can user modeling algorithms be integrated into an adaptive HCI framework?,What does make up a complex user participation?,0.3698
56,What are the main challenges in designing an adaptive HCI system for diverse user groups?,What does make up the user interface of an interactive computer system?,0.3691
57,How can reasoning on an HCI ontology facilitate interface customization?,How can a user interact in human–computer interactions?,0.3685
58,How can user modeling algorithms be integrated into an adaptive HCI framework?,What is an interactive software system?,0.3679
59,How can user modeling algorithms be integrated into an adaptive HCI framework?,What does make up the user interface of an interactive computer system?,0.3675
60,How can reasoning on an HCI ontology facilitate interface customization?,Why does a user intentionally interact with an interactive computer system?,0.3663
61,How can user modeling algorithms be integrated into an adaptive HCI framework?,How is a user input processed by an interactive computer system?,0.3656
62,How can user profiles be categorized based on sensory and motor abilities for adaptive interfaces?,"Considering intentionality, how can a user interact with an interactive computer system?",0.3638
63,How can user modeling algorithms be integrated into an adaptive HCI framework?,What is a human–computer interaction?,0.3638
64,What are the criteria for selecting appropriate interaction modalities based on user characteristics?,What is an interactive computer system?,0.3619
65,How can user modeling algorithms be integrated into an adaptive HCI framework?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.3588
66,What are the different types of input modes in HCI systems?,What is an interactive software system?,0.3576
