,genCQ,expertCQ,cos_score
0,What are the primary components of human-computer interaction?,What is a human–computer interaction?,0.7642
1,What are the different modalities used in human-computer interaction?,What is a human–computer interaction?,0.7157
2,What are the primary components of human-computer interaction?,How can a user interact in human–computer interactions?,0.7131
3,What are the different modalities used in human-computer interaction?,How can a user interact in human–computer interactions?,0.6961
4,What are the key properties needed to describe user-system interactions?,What does make up the user interface of an interactive computer system?,0.6862
5,What are the primary components of human-computer interaction?,What does make up the user interface of an interactive computer system?,0.6783
6,How can context-awareness be integrated into human-computer interaction?,How can a user interact in human–computer interactions?,0.6673
7,What are the different modalities used in human-computer interaction?,What does make up the user interface of an interactive computer system?,0.6632
8,What are the key properties needed to describe user-system interactions?,How can a user interact in human–computer interactions?,0.6447
9,What are the primary components of human-computer interaction?,What is a complex interactive computer system?,0.6431
10,What are the primary components of human-computer interaction?,What is an interactive computer system?,0.6309
11,What are the different modalities used in human-computer interaction?,What is a complex interactive computer system?,0.6070
12,How can user profiles be represented in the context of human-computer interaction?,How can a user interact in human–computer interactions?,0.6034
13,What are the different modalities used in human-computer interaction?,What is an interactive computer system?,0.5940
14,What are the key properties needed to describe user-system interactions?,Why does a user intentionally interact with an interactive computer system?,0.5912
15,What are the key properties needed to describe user-system interactions?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5759
16,How can context-awareness be integrated into human-computer interaction?,What is a human–computer interaction?,0.5748
17,What is the role of ontologies in adaptive interactive systems?,What is an interactive software system?,0.5739
18,What are the key properties needed to describe user-system interactions?,What is an interactive computer system?,0.5725
19,What is the role of ontologies in adaptive interactive systems?,What is an interactive computer system?,0.5677
20,What methods exist for personalizing user interfaces based on sensory and motor abilities?,How can a user interact in human–computer interactions?,0.5656
21,How is an adaptable user interface generated based on user characteristics?,What does make up the user interface of an interactive computer system?,0.5631
22,How can user profiles be represented in the context of human-computer interaction?,What does make up the user interface of an interactive computer system?,0.5604
23,What are the key properties needed to describe user-system interactions?,What is an interactive software system?,0.5589
24,What are the primary components of human-computer interaction?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5496
25,What are the primary components of human-computer interaction?,Why does a user intentionally interact with an interactive computer system?,0.5493
26,How can context-awareness be integrated into human-computer interaction?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5461
27,How can user profiles be represented in the context of human-computer interaction?,What is a User?,0.5442
28,What is the role of ontologies in adaptive interactive systems?,What is a complex interactive computer system?,0.5439
29,What are the key properties needed to describe user-system interactions?,What is a complex interactive computer system?,0.5413
30,What is the role of ontologies in adaptive interactive systems?,What does make up the user interface of an interactive computer system?,0.5365
31,What are the primary components of human-computer interaction?,What is an interactive software system?,0.5294
32,What are the key properties needed to describe user-system interactions?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5212
33,What are the primary components of human-computer interaction?,How is a user input processed by an interactive computer system?,0.5200
34,What are the key properties needed to describe user-system interactions?,What is a human–computer interaction?,0.5185
35,How can adaptive systems infer user needs from interaction data?,How can a user interact in human–computer interactions?,0.5178
36,How can adaptive systems infer user needs from interaction data?,Why does a user intentionally interact with an interactive computer system?,0.5163
37,How can context-awareness be integrated into human-computer interaction?,What does make up the user interface of an interactive computer system?,0.5102
38,How can interaction modes be classified and utilized in an HCI framework?,What is a human–computer interaction?,0.5090
39,What are the key properties needed to describe user-system interactions?,How is a user input processed by an interactive computer system?,0.5067
40,What are the different modalities used in human-computer interaction?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5062
41,How can user profiles be represented in the context of human-computer interaction?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5061
42,How can interaction modes be classified and utilized in an HCI framework?,What does make up the user interface of an interactive computer system?,0.5035
43,How can adaptive systems infer user needs from interaction data?,What does make up the user interface of an interactive computer system?,0.5034
44,How can adaptive systems infer user needs from interaction data?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5033
45,How can interaction modes be classified and utilized in an HCI framework?,What is a complex interactive computer system?,0.5027
46,What are the different modalities used in human-computer interaction?,Why does a user intentionally interact with an interactive computer system?,0.5007
47,How can user profiles be represented in the context of human-computer interaction?,What is a human–computer interaction?,0.5007
48,What are the different modalities used in human-computer interaction?,What is an interactive software system?,0.4985
49,What methods exist for personalizing user interfaces based on sensory and motor abilities?,What does make up the user interface of an interactive computer system?,0.4979
50,How can user profiles be represented in the context of human-computer interaction?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4966
51,How can interaction modes be classified and utilized in an HCI framework?,How can a user interact in human–computer interactions?,0.4950
52,What are the different modalities used in human-computer interaction?,How is a user input processed by an interactive computer system?,0.4939
53,What are the primary components of human-computer interaction?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4931
54,How can adaptive systems infer user needs from interaction data?,How is a user input processed by an interactive computer system?,0.4905
55,How can user profiles be represented in the context of human-computer interaction?,Why does a user intentionally interact with an interactive computer system?,0.4904
56,What are the key properties needed to describe user-system interactions?,How does a user receive an output from an interactive computer system?,0.4892
57,"How can different levels of user capability (e.g., vision, hearing) affect the interaction modalities used?",How can a user interact in human–computer interactions?,0.4873
58,What are the common ontological models used for representing interaction data?,What is a complex interactive computer system?,0.4872
59,How can context-awareness be integrated into human-computer interaction?,Why does a user intentionally interact with an interactive computer system?,0.4861
60,How can user profiles be represented in the context of human-computer interaction?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4860
61,How can user profiles be represented in the context of human-computer interaction?,What does make up a complex user participation?,0.4835
62,How can user profiles be represented in the context of human-computer interaction?,How is a user input processed by an interactive computer system?,0.4832
63,What are the common ontological models used for representing interaction data?,What does make up the user interface of an interactive computer system?,0.4830
64,What are the primary components of human-computer interaction?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4826
65,"How can different levels of user capability (e.g., vision, hearing) affect the interaction modalities used?",What does make up the user interface of an interactive computer system?,0.4766
66,How can context-awareness be integrated into human-computer interaction?,What is a complex interactive computer system?,0.4756
67,What are the different modalities used in human-computer interaction?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4744
68,What are the primary components of human-computer interaction?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4732
69,What are the primary components of human-computer interaction?,What does make up a complex user participation?,0.4729
70,Which physical devices are typically used for input and output in HCI?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4724
71,What methods exist for personalizing user interfaces based on sensory and motor abilities?,What is a human–computer interaction?,0.4722
72,How can adaptive systems infer user needs from interaction data?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4715
73,What are the common ontological models used for representing interaction data?,How can a user interact in human–computer interactions?,0.4713
74,What are the common ontological models used for representing interaction data?,What is an interactive computer system?,0.4688
75,What methods exist for personalizing user interfaces based on sensory and motor abilities?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4669
76,How can context-awareness be integrated into human-computer interaction?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4658
77,How can context-awareness be integrated into human-computer interaction?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4657
78,How can context-awareness be integrated into human-computer interaction?,What is an interactive computer system?,0.4655
79,What are the common ontological models used for representing interaction data?,What is an interactive software system?,0.4652
