,genCQ,expertCQ,cos_score
0,What are the various modalities involved in Human-Computer Interaction?,What is a human–computer interaction?,0.7912
1,What are the various modalities involved in Human-Computer Interaction?,How can a user interact in human–computer interactions?,0.7610
2,What are the various modalities involved in Human-Computer Interaction?,What does make up the user interface of an interactive computer system?,0.6940
3,How can a user’s physical abilities influence their interaction with a computer system?,How can a user interact in human–computer interactions?,0.6803
4,What are the various modalities involved in Human-Computer Interaction?,What is a complex interactive computer system?,0.6612
5,How can a user’s physical abilities influence their interaction with a computer system?,Why does a user intentionally interact with an interactive computer system?,0.6471
6,What are the various modalities involved in Human-Computer Interaction?,What is an interactive computer system?,0.6369
7,How can a user’s physical abilities influence their interaction with a computer system?,What does make up the user interface of an interactive computer system?,0.6263
8,How can a user’s physical abilities influence their interaction with a computer system?,"Considering intentionality, how can a user interact with an interactive computer system?",0.6199
9,What are the various modalities involved in Human-Computer Interaction?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5750
10,"What are the mode, modality, and medium in the context of Human-Computer Interaction?",What is a human–computer interaction?,0.5649
11,What are the various modalities involved in Human-Computer Interaction?,Why does a user intentionally interact with an interactive computer system?,0.5584
12,How can a user’s physical abilities influence their interaction with a computer system?,What is an interactive computer system?,0.5520
13,What are the various modalities involved in Human-Computer Interaction?,How is a user input processed by an interactive computer system?,0.5471
14,What are the various modalities involved in Human-Computer Interaction?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.5462
15,How can a user’s physical abilities influence their interaction with a computer system?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5452
16,"What are the mode, modality, and medium in the context of Human-Computer Interaction?",What does make up the user interface of an interactive computer system?,0.5399
17,How can a user’s physical abilities influence their interaction with a computer system?,How is a user input processed by an interactive computer system?,0.5368
18,"What are the mode, modality, and medium in the context of Human-Computer Interaction?",How can a user interact in human–computer interactions?,0.5339
19,How can a user’s physical abilities influence their interaction with a computer system?,What is a human–computer interaction?,0.5338
20,What are the various modalities involved in Human-Computer Interaction?,What is an interactive software system?,0.5321
21,What are the various modalities involved in Human-Computer Interaction?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5303
22,How can a user’s physical abilities influence their interaction with a computer system?,How does a user receive an output from an interactive computer system?,0.5287
23,What are the various modalities involved in Human-Computer Interaction?,What does make up a complex user participation?,0.5279
24,How can a user’s physical abilities influence their interaction with a computer system?,What is a complex interactive computer system?,0.5149
25,How can an ontology-based framework support user behavior adaptation in interactive systems?,What is an interactive software system?,0.5146
26,How can an ontology-based framework support user behavior adaptation in interactive systems?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5122
27,How can a user’s physical abilities influence their interaction with a computer system?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.5100
28,How can an ontology-based framework support user behavior adaptation in interactive systems?,What does make up the user interface of an interactive computer system?,0.5096
29,How can an ontology-based framework support user behavior adaptation in interactive systems?,What is an interactive computer system?,0.5079
30,"What are the mode, modality, and medium in the context of Human-Computer Interaction?",What is a complex interactive computer system?,0.5052
31,How can a user’s physical abilities influence their interaction with a computer system?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4983
32,What are the various modalities involved in Human-Computer Interaction?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4983
33,How does sensory perception influence the selection of input and output modalities in user interfaces?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4929
34,"What are the mode, modality, and medium in the context of Human-Computer Interaction?",What is an interactive computer system?,0.4841
35,How does sensory perception influence the selection of input and output modalities in user interfaces?,How is a user input processed by an interactive computer system?,0.4821
36,How can an ontology-based framework support user behavior adaptation in interactive systems?,Why does a user intentionally interact with an interactive computer system?,0.4788
37,How can an ontology-based framework support user behavior adaptation in interactive systems?,How can a user interact in human–computer interactions?,0.4769
38,How can an adaptive interface be generated based on user characteristics and interface parameters?,What does make up the user interface of an interactive computer system?,0.4640
39,"How are different interaction components (mode, modality, medium) related to each other in HCI?",What does make up the user interface of an interactive computer system?,0.4632
40,How can an ontology-based framework support user behavior adaptation in interactive systems?,How is a user input processed by an interactive computer system?,0.4493
41,How does sensory perception influence the selection of input and output modalities in user interfaces?,What does make up the user interface of an interactive computer system?,0.4492
42,What are the methods for reasoning on an Interaction Ontology?,How can a user interact in human–computer interactions?,0.4457
43,How can an ontology-based framework support user behavior adaptation in interactive systems?,What is a complex interactive computer system?,0.4364
44,How are user profiles modeled in HCI ontology?,What is a User?,0.4295
45,How can an ontology-based framework support user behavior adaptation in interactive systems?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4223
