,genCQ,expertCQ,cos_score
0,What is the prevalence of case studies in empirical Requirements Engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6549
1,How often are field studies conducted in empirical Requirements Engineering research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6414
2,How frequently are theory and hypothesis clearly specified in Requirements Engineering studies?,How often are standards used to describe the theories incorporated?,0.6209
3,What are the dominant empirical methods used in Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6172
4,What are the common units of analysis in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6144
5,How often are interpretive research approaches used in empirical Requirements Engineering?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6030
6,How often are field studies conducted in empirical Requirements Engineering research?,How often are which empirical methods used over time?,0.5982
7,How often do empirical Requirements Engineering studies reference methodologies from other disciplines?,How often are which empirical methods used?,0.5966
8,How often do empirical Requirements Engineering studies reference methodologies from other disciplines?,How has the number of empirical methods used per publication evolved over time?,0.5953
9,How are data collection methods categorized in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5952
10,How often are field studies conducted in empirical Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.5948
11,What are the trends in the types of research methods used in Requirements Engineering empirical studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5936
12,How often are field studies conducted in empirical Requirements Engineering research?,How often are which empirical methods used?,0.5921
13,How often do empirical Requirements Engineering studies reference methodologies from other disciplines?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5919
14,How often do empirical Requirements Engineering studies reference methodologies from other disciplines?,How often are which empirical methods used over time?,0.5915
15,What is the prevalence of case studies in empirical Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.5907
16,What are the criteria for defining the success of empirical studies in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5907
17,What is the role of data analysis methods in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5895
18,How often are longitudinal studies conducted in empirical Requirements Engineering research?,How often are which empirical methods used over time?,0.5866
19,How often are empirical studies replicated in the field of Requirements Engineering?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5848
20,How often are empirical studies replicated in the field of Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5834
21,How do empirical Requirements Engineering studies manage and report data?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5823
22,How often are empirical studies replicated in the field of Requirements Engineering?,How has the proportion of empirical studies evolved over time?,0.5808
23,How often are longitudinal studies conducted in empirical Requirements Engineering research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5794
24,How often are empirical studies replicated in the field of Requirements Engineering?,How often are which empirical methods used over time?,0.5754
25,How often are field studies conducted in empirical Requirements Engineering research?,How has the proportion of empirical studies evolved over time?,0.5743
26,How often are empirical studies replicated in the field of Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5737
27,What are the trends in the types of research methods used in Requirements Engineering empirical studies?,How has the number of empirical methods used per publication evolved over time?,0.5733
28,How often are field studies conducted in empirical Requirements Engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5726
29,How often are interpretive research approaches used in empirical Requirements Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5710
30,What are the common units of analysis in empirical Requirements Engineering studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5699
31,What are the dominant empirical methods used in Requirements Engineering research?,How often are which empirical methods used?,0.5677
32,How are data collection methods categorized in empirical Requirements Engineering research?,How many different empirical methods are used per publication?,0.5671
33,How are data collection methods categorized in empirical Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5648
34,How are experimental designs structured in Requirements Engineering empirical research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5641
35,What are the trends in the types of research methods used in Requirements Engineering empirical studies?,How often are which empirical methods used?,0.5636
36,How often do empirical Requirements Engineering studies reference methodologies from other disciplines?,How many different empirical methods are used per publication?,0.5633
37,How often are empirical studies replicated in the field of Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5631
38,How are data collection methods categorized in empirical Requirements Engineering research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5630
39,How often are field studies conducted in empirical Requirements Engineering research?,How has the number of empirical methods used per publication evolved over time?,0.5629
40,How do empirical studies in Requirements Engineering use statistical methods for analysis?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5627
41,How often are interpretive research approaches used in empirical Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5622
42,What are the dominant sources of data in empirical Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.5621
43,What are the dominant empirical methods used in Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5613
44,How often are interpretive research approaches used in empirical Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5611
45,How often are empirical studies replicated in the field of Requirements Engineering?,How often are which empirical methods used?,0.5611
46,What is the role of data analysis methods in empirical Requirements Engineering studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5609
47,What are the trends in the types of research methods used in Requirements Engineering empirical studies?,How often are which empirical methods used over time?,0.5605
48,How often are legal analysis techniques applied in empirical Requirements Engineering studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5597
49,What is the methodological maturity of research areas within empirical Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5591
50,How often do empirical Requirements Engineering studies have ambiguous study types?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5588
