,genCQ,expertCQ,cos_score
0,What are the common findings of empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.7695
1,What types of empirical studies are most common in software engineering?,How many empirical studies are by authors working for large software development companies?,0.7439
2,How are the findings of empirical software engineering studies typically disseminated and utilized?,How many empirical studies are by authors working for large software development companies?,0.7418
3,What types of studies are commonly replicated in empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.7244
4,What are the key factors that influence the outcomes of empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.7220
5,How do empirical software engineering studies address the issue of software development tools?,How many empirical studies are by authors working for large software development companies?,0.7219
6,What are the typical outcomes of empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.7183
7,What are the typical limitations of empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.7182
8,How are case studies utilized within empirical software engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7161
9,What are the prevalent empirical research methods used in software engineering?,How often are which empirical methods used?,0.7141
10,How do empirical software engineering studies contribute to the development of software engineering methods?,How many empirical studies are by authors working for large software development companies?,0.7089
11,What role do case studies play in empirical software engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7059
12,How are the methodologies of empirical software engineering studies evolving?,How many empirical studies are by authors working for large software development companies?,0.7027
13,What are the common approaches to conducting empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.7008
14,What are the common research methods in empirical software engineering?,How often are which empirical methods used?,0.6994
15,What types of evidence are commonly produced by empirical software engineers?,How many empirical studies are by authors working for large software development companies?,0.6972
16,How is the effectiveness of empirical software engineering studies measured?,How many empirical studies are by authors working for large software development companies?,0.6960
17,How do empirical software engineering studies address the issue of software development methodologies?,How many empirical studies are by authors working for large software development companies?,0.6956
18,What are the common challenges faced by researchers conducting empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6943
19,How do empirical software engineering studies address the issue of software development environments?,How many empirical studies are by authors working for large software development companies?,0.6899
20,How do software engineering researchers address the issue of bias in empirical studies?,How do the authors justify preventing bias in the study results?,0.6898
21,What are the common methodologies used in empirical software engineering research?,How often are which empirical methods used?,0.6892
22,What is the prevalence of negative results in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6872
23,What are the prevalent empirical research methods used in software engineering?,How many empirical studies are by authors working for large software development companies?,0.6862
24,How important is the generalizability of empirical software engineering research findings?,How many empirical studies are by authors working for large software development companies?,0.6858
25,What areas within software engineering are underrepresented in empirical research?,How many empirical studies are by authors working for large software development companies?,0.6857
26,What are the common methods used to evaluate empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6843
27,How do empirical software engineering studies address the issue of software project management?,How many empirical studies are by authors working for large software development companies?,0.6835
28,What types of evidence are commonly produced by empirical software engineers?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6822
29,What are the prevalent empirical research methods used in software engineering?,How often are which empirical methods used over time?,0.6809
30,What types of empirical studies are most common in software engineering?,How often are which empirical methods used?,0.6787
31,What are the prevalent empirical research methods used in software engineering?,How has the number of empirical methods used per publication evolved over time?,0.6774
32,What are the common sources of data used in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6734
33,How do empirical software engineering studies address the issue of software design?,How many empirical studies are by authors working for large software development companies?,0.6708
34,How do software engineering researchers address the issue of bias in empirical studies?,How many empirical studies are by authors working for large software development companies?,0.6697
35,How do empirical software engineering studies address the issue of software performance?,How many empirical studies are by authors working for large software development companies?,0.6641
36,What is the impact of empirical software engineering research on software engineering practice?,How many empirical studies are by authors working for large software development companies?,0.6637
37,How do empirical software engineering studies address the issue of technological change?,How many empirical studies are by authors working for large software development companies?,0.6631
38,How are case studies utilized within empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6629
39,What are the best practices for designing empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6626
40,What are the common benefits of empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6609
41,What role do case studies play in empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6602
42,What are the common research questions addressed in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6593
43,What are the common research methods in empirical software engineering?,How many different empirical methods are used per publication?,0.6583
44,What are the common methodologies used in empirical software engineering research?,How many different empirical methods are used per publication?,0.6577
45,What are the common research methods in empirical software engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6575
46,What are the dominant topics studied in empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6572
47,How do empirical software engineering studies contribute to the development of software engineering standards?,How many empirical studies are by authors working for large software development companies?,0.6568
48,What are the common research methods in empirical software engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6568
49,What are the prevalent empirical research methods used in software engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6562
50,What are the common research methods in empirical software engineering?,How many empirical studies are by authors working for large software development companies?,0.6533
51,What types of empirical studies are most common in software engineering?,How often are which empirical methods used over time?,0.6533
52,How are the methodologies of empirical software engineering studies evolving?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6529
