,genCQ,expertCQ,cos_score
0,How frequently are statistical methods used in empirical software engineering studies?,How often are which statistical methods used?,0.7826
1,How frequently are statistical methods used in empirical software engineering studies?,How often are which empirical methods used over time?,0.7525
2,How frequently are statistical methods used in empirical software engineering studies?,How often are which empirical methods used?,0.7436
3,What proportion of empirical software engineering studies involve collaboration between academic and industry authors?,How many empirical studies are by authors working for large software development companies?,0.7388
4,What proportion of empirical software engineering studies involve collaboration between academic and industry authors?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.7232
5,How do empirical software engineering studies address the limitations of their research?,How many empirical studies are by authors working for large software development companies?,0.7218
6,How frequently do empirical software engineering studies produce negative results?,How many empirical studies are by authors working for large software development companies?,0.7127
7,"What proportion of empirical software engineering studies involve coding, testing, and maintenance activities?",How many empirical studies are by authors working for large software development companies?,0.7084
8,What proportion of empirical software engineering studies involve case studies versus laboratory experiments?,How many empirical studies are by authors working for large software development companies?,0.7054
9,How do empirical studies in software engineering approach the generalizability of their findings?,How many empirical studies are by authors working for large software development companies?,0.7052
10,What are the main contributions of empirical software engineering studies to the field?,How many empirical studies are by authors working for large software development companies?,0.7045
11,How do empirical software engineering studies address the applicability of their findings to different populations?,How many empirical studies are by authors working for large software development companies?,0.6996
12,How frequently are statistical methods used in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6996
13,How do empirical software engineering studies report and address biases?,How many empirical studies are by authors working for large software development companies?,0.6995
14,How has the methodological rigor in empirical software engineering studies improved over the years?,How many empirical studies are by authors working for large software development companies?,0.6953
15,How frequently are statistical methods used in empirical software engineering studies?,How has the number of empirical methods used per publication evolved over time?,0.6937
16,How do empirical software engineering studies report their findings to different stakeholders?,How many empirical studies are by authors working for large software development companies?,0.6884
17,How do empirical studies in software engineering validate their findings?,How many empirical studies are by authors working for large software development companies?,0.6880
18,What are the most common themes in the results of empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6875
19,What are the common research methods used in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6873
20,What are the prevalent types of empirical evidence produced in software engineering?,How many empirical studies are by authors working for large software development companies?,0.6862
21,How do empirical software engineering studies use case studies to build a body of knowledge?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6834
22,What are the common research methods used in empirical software engineering studies?,How often are which empirical methods used?,0.6814
23,How do empirical software engineering studies influence software engineering practice?,How many empirical studies are by authors working for large software development companies?,0.6778
24,How often do empirical software engineering studies involve professionals compared to students?,How many empirical studies are by authors working for large software development companies?,0.6769
25,How do empirical software engineering studies define and categorize their research hypotheses?,How many empirical studies are by authors working for large software development companies?,0.6769
26,How are the results of empirical software engineering studies integrated into the broader body of knowledge?,How many empirical studies are by authors working for large software development companies?,0.6758
27,How do empirical software engineering studies approach the differentiation between different types of studies?,How many empirical studies are by authors working for large software development companies?,0.6731
28,Have the research approaches in empirical software engineering evolved in recent decades?,How many empirical studies are by authors working for large software development companies?,0.6716
29,How do empirical software engineering studies address the reproducibility of their experiments?,How many empirical studies are by authors working for large software development companies?,0.6697
30,How often do empirical software engineering studies examine metrics and measurement?,How many empirical studies are by authors working for large software development companies?,0.6692
31,How often do empirical software engineering studies include detailed experimental designs?,How many empirical studies are by authors working for large software development companies?,0.6637
32,What types of data analysis techniques are most commonly used in empirical software engineering research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6622
33,How do empirical software engineering studies use case studies to build a body of knowledge?,How many empirical studies are by authors working for large software development companies?,0.6612
34,How often do empirical software engineering studies involve professionals compared to students?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6601
35,How often do empirical software engineering studies utilize meta-analysis methods?,How many empirical studies are by authors working for large software development companies?,0.6563
36,How do empirical software engineering studies evaluate the implementation of software tools and methods?,How many empirical studies are by authors working for large software development companies?,0.6563
37,What proportion of empirical software engineering studies involve case studies versus laboratory experiments?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6559
38,How do empirical software engineering studies define and measure success?,How many empirical studies are by authors working for large software development companies?,0.6557
39,How common are replication studies in empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6542
40,What are the common pitfalls in designing empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6534
41,What are the prevalent types of empirical evidence produced in software engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6527
42,How frequently are statistical methods used in empirical software engineering studies?,How has the use of statistical methods evolved over time?,0.6512
43,How do empirical software engineering studies incorporate feedback from practitioners?,How many empirical studies are by authors working for large software development companies?,0.6482
44,How do the empirical studies in software engineering address threats to validity?,How many empirical studies are by authors working for large software development companies?,0.6464
