,genCQ,expertCQ,cos_score
0,How frequently do empirical studies in requirements engineering use case studies versus experiments?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6587
1,What proportion of empirical requirements engineering studies are replicated by other researchers?,How many empirical studies are by authors working for large software development companies?,0.6281
2,What are the primary units of analysis in empirical requirements engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6264
3,What are the dominant empirical methods used in requirements engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6263
4,What are the most common research methods used in empirical requirements engineering studies?,How often are which empirical methods used?,0.6176
5,How frequently do empirical studies in requirements engineering use case studies versus experiments?,How many empirical studies are by authors working for large software development companies?,0.6133
6,What are the most common research methods used in empirical requirements engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6091
7,What are the primary objectives of empirical requirements engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5991
8,What are the most common research methods used in empirical requirements engineering studies?,How many different empirical methods are used per publication?,0.5975
9,What methods are used for data collection in empirical requirements engineering studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5962
10,How do empirical requirements engineering studies categorize different research approaches?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5947
11,How often do empirical studies in requirements engineering report using correlational studies?,How many empirical studies are by authors working for large software development companies?,0.5944
12,How frequently do empirical requirements engineering studies reference other disciplines such as psychology or social sciences?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5908
13,How are empirical studies in requirements engineering published and disseminated?,How many empirical studies are by authors working for large software development companies?,0.5906
14,What has been the impact of empirical requirements engineering studies on software engineering practices?,How many empirical studies are by authors working for large software development companies?,0.5901
15,What are the common themes in the hypotheses formulated in empirical requirements engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5896
16,How do empirical requirements engineering studies align with actual software engineering practices?,How many empirical studies are by authors working for large software development companies?,0.5881
17,"What are the specific tools, methods, or frameworks frequently evaluated in empirical requirements engineering studies?",What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5875
18,How thoroughly are the statistical techniques validated in empirical requirements engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5844
19,What are the dominant empirical methods used in requirements engineering studies?,How often are which empirical methods used?,0.5836
20,How often do empirical requirements engineering studies result in practical guidelines or recommendations?,How often are which empirical methods used?,0.5821
21,What proportion of empirical studies use professionals versus students as subjects?,How has the proportion of empirical studies evolved over time?,0.5819
22,What is the role of formal methods in empirical requirements engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5806
23,How do empirical requirements engineering studies categorize different research approaches?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5781
24,What are the most common research methods used in empirical requirements engineering studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5773
25,Which theoretical frameworks guide empirical requirements engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5772
26,How frequently do empirical studies in requirements engineering report negative results?,How many empirical studies are by authors working for large software development companies?,0.5768
27,What are the most common research methods used in empirical requirements engineering studies?,How often are which empirical methods used over time?,0.5759
28,What are the primary objectives of empirical requirements engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5750
29,What are the primary units of analysis in empirical requirements engineering studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5745
30,How often do empirical requirements engineering studies result in practical guidelines or recommendations?,How often are which empirical methods used over time?,0.5745
31,How do empirical requirements engineering studies address the scalability of their findings?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5740
