,genCQ,expertCQ,cos_score
0,What are the characteristics of the empirical methods that are commonly used?,How often are which empirical methods used?,0.9024
1,What are the characteristics of the empirical methods that are commonly used?,How many different empirical methods are used per publication?,0.8175
2,What are the characteristics of the empirical methods that are commonly used?,How often are which empirical methods used over time?,0.8095
3,What are the characteristics of the empirical methods that are commonly used?,Which methods are used to synthesize evidence from data of different empirical methods?,0.8037
4,What are the characteristics of the empirical methods that are commonly used?,How has the number of empirical methods used per publication evolved over time?,0.7422
5,What are the characteristics of the empirical methods that are commonly used?,How do the authors justify the selection and combination of empirical methods and design elements?,0.7306
6,What is the percentage of replicated studies in empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.7255
7,How do empirical software engineering studies report and interpret their findings?,How many empirical studies are by authors working for large software development companies?,0.7198
8,How do empirical studies contribute to the understanding of software engineering practices?,How many empirical studies are by authors working for large software development companies?,0.7108
9,What are the prevalent research methods employed in empirical software engineering?,How often are which empirical methods used?,0.7104
10,How do empirical software engineering studies ensure the validity of their results?,How many empirical studies are by authors working for large software development companies?,0.7050
11,How do empirical software engineering studies address the scalability of their findings?,How many empirical studies are by authors working for large software development companies?,0.7032
12,How do case studies contribute to the body of knowledge in empirical software engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6989
13,How many studies of empirical software engineering are based on industry data versus student data?,How many empirical studies are by authors working for large software development companies?,0.6918
14,What is the impact of empirical research on software engineering practice?,How many empirical studies are by authors working for large software development companies?,0.6861
15,How do empirical software engineering studies differentiate between types of studies?,How many empirical studies are by authors working for large software development companies?,0.6843
16,What are the common data sources for empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6823
17,How do empirical software engineering studies classify their research methods?,How many empirical studies are by authors working for large software development companies?,0.6789
18,What are the prevalent types of evidence used in empirical software engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6786
19,What role do practitioners play in conducting empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6760
20,What types of hypotheses are commonly seen in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6750
21,What are the prevalent research methods employed in empirical software engineering?,How many empirical studies are by authors working for large software development companies?,0.6738
22,How do empirical studies in software engineering address the research context and experimental design?,How many empirical studies are by authors working for large software development companies?,0.6715
23,What types of data analysis methods are typically used in empirical software engineering research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6696
24,What are the characteristics of a well-designed empirical software engineering study?,How many empirical studies are by authors working for large software development companies?,0.6694
25,What are the prevalent research methods employed in empirical software engineering?,How often are which empirical methods used over time?,0.6692
26,"How does the type of study (e.g., case study, experiment) impact the findings in empirical software engineering?",How many empirical studies are by authors working for large software development companies?,0.6690
27,What are the characteristics of the empirical methods that are commonly used?,How often are which statistical methods used?,0.6682
28,How do empirical software engineering studies handle data collection and analysis?,How many empirical studies are by authors working for large software development companies?,0.6669
29,What are the prevalent research methods employed in empirical software engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6669
30,How is the population for empirical software engineering experiments identified?,How many empirical studies are by authors working for large software development companies?,0.6650
31,What are the common statistical techniques used in empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6641
32,What are the prevalent research methods employed in empirical software engineering?,How has the number of empirical methods used per publication evolved over time?,0.6626
33,What common pitfalls do empirical software engineering studies encounter?,How many empirical studies are by authors working for large software development companies?,0.6622
34,How are empirical software engineering studies classified according to their research approach?,How many empirical studies are by authors working for large software development companies?,0.6618
35,How are hypotheses formulated and tested in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6582
36,What are the recurring themes in empirical software engineering research over the years?,How many empirical studies are by authors working for large software development companies?,0.6564
37,How are empirical software engineering studies adapted for different research contexts?,How many empirical studies are by authors working for large software development companies?,0.6564
38,What methodologies are used to enhance the generalizability of empirical findings in software engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6560
39,How often are negative results reported in empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6559
40,What is the percentage of replicated studies in empirical software engineering research?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6548
41,What are the prevalent research methods employed in empirical software engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6545
42,How often do empirical software engineering studies receive funding from industry versus academia?,How many empirical studies are by authors working for large software development companies?,0.6544
43,What are the prevalent topics covered in empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6538
44,How do empirical software engineering studies identify and mitigate biases?,How many empirical studies are by authors working for large software development companies?,0.6537
45,What are the prevalent research methods employed in empirical software engineering?,How many different empirical methods are used per publication?,0.6528
46,What types of data analysis methods are typically used in empirical software engineering research?,How often are which empirical methods used?,0.6505
47,How are empirical results in software engineering synthesized and presented?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6500
48,How do case studies contribute to the body of knowledge in empirical software engineering?,How many empirical studies are by authors working for large software development companies?,0.6474
49,What are the key metrics used in empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6468
50,What contextual factors influence the design of empirical software engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6457
51,How has the integration of empirical studies evolved over the years in software engineering conferences?,How many empirical studies are by authors working for large software development companies?,0.6448
52,What advances have been made in empirical software engineering methodologies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6443
53,What are the prevalent types of evidence used in empirical software engineering?,How many empirical studies are by authors working for large software development companies?,0.6442
54,"How does the type of study (e.g., case study, experiment) impact the findings in empirical software engineering?",How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6439
55,How do empirical software engineering studies investigate the development lifecycle?,How many empirical studies are by authors working for large software development companies?,0.6435
56,What contextual factors influence the design of empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6422
57,What topics are underrepresented in empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6414
58,What is the role of literature reviews in empirical software engineering research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6414
59,How do empirical studies in software engineering address real-world applicability?,How many empirical studies are by authors working for large software development companies?,0.6404
60,How representative are the empirical studies published in ICSE of the general software engineering community?,How many empirical studies are by authors working for large software development companies?,0.6397
