,genCQ,expertCQ,cos_score
0,What are the common classifications for empirical study methods?,How often are which empirical methods used?,0.7786
1,What is the rate of industry-based studies in empirical software engineering?,How many empirical studies are by authors working for large software development companies?,0.7479
2,What are the main findings on the current state of empirical software research?,How many empirical studies are by authors working for large software development companies?,0.7451
3,Which types of studies are more prevalent in empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.7323
4,What are the common classifications for empirical study methods?,How many different empirical methods are used per publication?,0.7288
5,How do empirical studies handle the formulation of hypotheses and study design?,How do the authors justify the selection and combination of empirical methods and design elements?,0.7149
6,What were the common research methods identified in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.7124
7,How do empirical studies contribute to building a body of knowledge in software engineering?,How many empirical studies are by authors working for large software development companies?,0.7112
8,How are biases and vested interests reported in empirical studies?,How do the authors justify preventing bias in the study results?,0.7089
9,What is the rate of industry-based studies in empirical software engineering?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.7076
10,What are the common classifications for empirical study methods?,How often are which empirical methods used over time?,0.7033
11,What are the common classifications for empirical study methods?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6988
12,What proportion of case studies in empirical software engineering use professionals versus students?,How many empirical studies are by authors working for large software development companies?,0.6951
13,Who are the primary authors of empirical software engineering papers?,How many empirical studies are by authors working for large software development companies?,0.6903
14,How are empirical studies categorized based on their research approach?,How many different empirical methods are used per publication?,0.6730
15,How do empirical studies handle the formulation of hypotheses and study design?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6727
16,How often do empirical software engineering studies reference other scientific disciplines?,How many empirical studies are by authors working for large software development companies?,0.6713
17,What are the common classifications for empirical study methods?,How has the number of empirical methods used per publication evolved over time?,0.6671
18,How often do empirical studies focus on topics like maintenance and inspections?,How often are which empirical methods used over time?,0.6667
19,What proportion of case studies in empirical software engineering use professionals versus students?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6658
20,How often do empirical studies focus on topics like maintenance and inspections?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6639
21,What methods are commonly used for data collection in empirical software engineering?,How often are which empirical methods used?,0.6636
22,Which types of studies are more prevalent in empirical software engineering research?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6629
23,How are the analysis methods used in empirical evaluations assessed?,How often are which empirical methods used?,0.6626
24,"What types of empirical studies are considered under the category of ""meta-analysis""?","""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6619
25,What were the common research methods identified in empirical software engineering studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6584
26,How are empirical studies categorized based on their research approach?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6581
27,How are empirical studies categorized based on their research approach?,How often are which empirical methods used?,0.6580
28,What were the common research methods identified in empirical software engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6577
29,How has the reporting of hypotheses in empirical software engineering evolved?,How many empirical studies are by authors working for large software development companies?,0.6549
30,What constitutes proper use of a method of analysis in empirical software engineering?,How often are which empirical methods used?,0.6545
31,How are systematic problems in empirical practice identified and addressed?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6526
32,How are the analysis methods used in empirical evaluations assessed?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6510
33,How are empirical studies categorized based on their research approach?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6506
34,What methods are commonly used for data collection in empirical software engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6495
35,How do empirical studies handle the formulation of hypotheses and study design?,How often are which empirical methods used?,0.6482
36,How are empirical studies assessed for their methodological soundness?,How often are which empirical methods used?,0.6470
37,How frequently are experimental designs explicitly stated in empirical software engineering papers?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6462
