,genCQ,expertCQ,cos_score
0,How often do empirical software engineering studies address empirical methods?,How often are which empirical methods used?,0.7817
1,How many empirical software engineering studies are based on data analysis?,How many empirical studies are by authors working for large software development companies?,0.7632
2,How often do empirical software engineering studies address empirical methods?,How often are which empirical methods used over time?,0.7569
3,Which research methods are most commonly used in empirical software engineering?,How often are which empirical methods used?,0.7448
4,"How many empirical software engineering studies are formulated with processes, methods, or algorithms?",How many empirical studies are by authors working for large software development companies?,0.7430
5,How often do empirical software engineering studies address empirical methods?,How many empirical studies are by authors working for large software development companies?,0.7417
6,How often do empirical software engineering studies involve mixed academic and practitioner authorship?,How many empirical studies are by authors working for large software development companies?,0.7398
7,How often do empirical software engineering studies address empirical methods?,How has the number of empirical methods used per publication evolved over time?,0.7291
8,How often are empirical software engineering studies published in non-academic settings?,How many empirical studies are by authors working for large software development companies?,0.7287
9,What is the ratio of academic authors to practitioner authors in empirical software engineering papers?,How many empirical studies are by authors working for large software development companies?,0.7279
10,How many empirical software engineering studies address developer personal characteristics?,How many empirical studies are by authors working for large software development companies?,0.7260
11,How often do empirical software engineering studies include experiments with professionals?,How many empirical studies are by authors working for large software development companies?,0.7258
12,How many empirical software engineering studies involve collaboration with other disciplines?,How many empirical studies are by authors working for large software development companies?,0.7208
13,How many empirical software engineering studies use exploratory surveys?,How many empirical studies are by authors working for large software development companies?,0.7204
14,What are the sources of data for empirical software engineering studies involving professionals?,How many empirical studies are by authors working for large software development companies?,0.7191
15,How often do empirical software engineering studies involve cross-sectional studies?,How many empirical studies are by authors working for large software development companies?,0.7177
16,How often do empirical software engineering studies involve mixed academic and practitioner authorship?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.7175
17,How often do empirical software engineering studies use ex post facto research designs?,How many empirical studies are by authors working for large software development companies?,0.7146
18,How often do empirical software engineering studies examine project planning and estimation?,How many empirical studies are by authors working for large software development companies?,0.7117
19,What are the characteristics of studies published in the Journal of Empirical Software Engineering?,How many empirical studies are by authors working for large software development companies?,0.7102
20,How many empirical software engineering studies include literature reviews?,How many empirical studies are by authors working for large software development companies?,0.7097
21,What percentage of empirical software engineering studies use correlational research?,How many empirical studies are by authors working for large software development companies?,0.7073
22,How many empirical software engineering studies use ethnographic methods?,How many empirical studies are by authors working for large software development companies?,0.7053
23,What is the frequency of research on software engineering process in empirical studies?,How many empirical studies are by authors working for large software development companies?,0.7047
24,How often are empirical software engineering studies focused on software tools/methods/frameworks?,How many empirical studies are by authors working for large software development companies?,0.7030
25,What percentage of empirical software engineering papers involve case studies?,How many empirical studies are by authors working for large software development companies?,0.7021
26,How often do empirical software engineering studies involve project planning and estimation?,How many empirical studies are by authors working for large software development companies?,0.7004
27,How many empirical studies in software engineering involve measurement and metrics?,How many empirical studies are by authors working for large software development companies?,0.7004
28,Which research methods are most commonly used in empirical software engineering?,How often are which empirical methods used over time?,0.6978
29,Which research methods are most commonly used in empirical software engineering?,How many different empirical methods are used per publication?,0.6948
30,What types of evidence are produced by empirical software engineers?,How many empirical studies are by authors working for large software development companies?,0.6939
31,How often are empirical software engineering studies based on surveys?,How many empirical studies are by authors working for large software development companies?,0.6912
32,How often do empirical software engineering studies use statistical testing methods?,How many empirical studies are by authors working for large software development companies?,0.6896
33,How significant is the role of field studies in empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6887
34,How often are empirical software engineering studies focused on software tools/methods/frameworks?,How often are which empirical methods used over time?,0.6871
35,How many empirical software engineering studies include literature reviews?,How many publications are analyzed in (systematic literature) reviews?,0.6869
36,How often do empirical software engineering studies use phenomenological research methods?,How many empirical studies are by authors working for large software development companies?,0.6857
37,How often are hypotheses clearly stated in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6854
38,"How many empirical studies involve tools, compilers, and debuggers?",How many empirical studies are by authors working for large software development companies?,0.6843
39,What is the proportion of professionals used as subjects in empirical software engineering case studies?,How many empirical studies are by authors working for large software development companies?,0.6842
40,What types of evidence are produced by empirical software engineers?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6826
41,What percentage of empirical software engineering papers involve case studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6823
42,What is the ratio of academic authors to practitioner authors in empirical software engineering papers?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6814
43,How often do empirical software engineering studies address empirical methods?,How many different empirical methods are used per publication?,0.6812
44,To what extent are empirical studies in software engineering replicated?,How many empirical studies are by authors working for large software development companies?,0.6791
45,How often do empirical software engineering studies use statistical testing methods?,How often are which statistical methods used?,0.6781
46,How many empirical software engineering studies include literature reviews?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6772
47,How often are empirical software engineering studies based on real-life project data?,How many empirical studies are by authors working for large software development companies?,0.6761
48,How often do empirical software engineering studies report purely negative results?,How many empirical studies are by authors working for large software development companies?,0.6750
49,How often do empirical software engineering studies address empirical methods?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6744
50,What are the prevalent research approaches in empirical software engineering?,How many empirical studies are by authors working for large software development companies?,0.6740
51,Which research methods are most commonly used in empirical software engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6739
52,How often are empirical software engineering studies published in non-academic settings?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6727
53,How often are case studies used to explore causal relationships in empirical software engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6717
54,How often do empirical software engineering studies use ex post facto research designs?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6711
55,How often do empirical software engineering studies use statistical testing methods?,How often are which empirical methods used over time?,0.6710
56,How prevalent are experiments as opposed to case studies in empirical software engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6693
57,How often do empirical software engineering studies use descriptive/exploratory surveys?,How many empirical studies are by authors working for large software development companies?,0.6663
58,"How many empirical software engineering studies are formulated with processes, methods, or algorithms?",How many different empirical methods are used per publication?,0.6662
59,How many empirical software engineering studies feature mixed methods research?,How many empirical studies are by authors working for large software development companies?,0.6640
60,How often do empirical software engineering studies use statistical testing methods?,How often are which empirical methods used?,0.6629
61,How often do empirical software engineering studies involve cross-sectional studies?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6626
62,Which research methods are most commonly used in empirical software engineering?,How has the number of empirical methods used per publication evolved over time?,0.6624
63,How often are empirical software engineering studies focused on software tools/methods/frameworks?,How often are which empirical methods used?,0.6619
64,"How many empirical software engineering studies are formulated with processes, methods, or algorithms?",How has the number of empirical methods used per publication evolved over time?,0.6592
65,How often do empirical software engineering studies use laboratory experiments?,How many empirical studies are by authors working for large software development companies?,0.6588
66,How often do empirical software engineering studies include experiments with professionals?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6570
67,How are hypotheses generally formulated in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6570
68,Which research methods are most commonly used in empirical software engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6567
69,"How many empirical software engineering studies are formulated with processes, methods, or algorithms?",How often are which empirical methods used?,0.6564
70,What are the most common units of analysis in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6552
71,What are the sources of data used in empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6549
72,How often do empirical software engineering studies address empirical methods?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6540
73,What is the proportion of professionals used as subjects in empirical software engineering case studies?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6537
74,How frequently do empirical software engineering papers feature descriptive research?,How many empirical studies are by authors working for large software development companies?,0.6536
75,What are the main findings from the Journal of Empirical Software Engineering from 1996 to 2006?,How many empirical studies are by authors working for large software development companies?,0.6534
76,How often do empirical software engineering studies use phenomenological research methods?,How often are which empirical methods used over time?,0.6527
77,How often are case studies used to explore causal relationships in empirical software engineering?,How many empirical studies are by authors working for large software development companies?,0.6519
78,What are the dominant research topics in empirical software engineering?,How many empirical studies are by authors working for large software development companies?,0.6512
79,How often do empirical software engineering studies refer to psychology?,How many empirical studies are by authors working for large software development companies?,0.6509
80,How often do empirical software engineering studies use ex post facto research designs?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6502
81,How prevalent are meta-analyses in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6502
82,How prevalent are experiments as opposed to case studies in empirical software engineering?,How many empirical studies are by authors working for large software development companies?,0.6498
83,How often do empirical software engineering studies involve cross-sectional studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6490
84,How often do empirical software engineering studies use phenomenological research methods?,How often are which empirical methods used?,0.6490
85,What are the sources of data for empirical software engineering studies involving professionals?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6478
86,How often do empirical software engineering studies address empirical methods?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6463
87,How often do empirical software engineering studies involve meta-analyses to integrate study results?,How many empirical studies are by authors working for large software development companies?,0.6457
88,How frequently do empirical software engineering studies cover inspections and reviews?,How many empirical studies are by authors working for large software development companies?,0.6441
89,How often do empirical software engineering studies address empirical methods?,How has the proportion of empirical studies evolved over time?,0.6440
90,What are the prevalent research approaches in empirical software engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6439
91,How often do empirical software engineering papers feature longitudinal studies?,How many empirical studies are by authors working for large software development companies?,0.6435
92,What percentage of empirical software engineering studies use correlational research?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6432
93,How many empirical software engineering studies focus on the software life-cycle?,How many empirical studies are by authors working for large software development companies?,0.6424
94,What are the prevalent research approaches in empirical software engineering?,How often are which empirical methods used?,0.6417
95,How often do empirical software engineering studies use phenomenological research methods?,How has the number of empirical methods used per publication evolved over time?,0.6411
96,Which topics are underrepresented in empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6411
97,How often are empirical software engineering studies focused on software tools/methods/frameworks?,How has the number of empirical methods used per publication evolved over time?,0.6403
98,How often do empirical software engineering studies examine project planning and estimation?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6377
99,How often do empirical software engineering papers feature longitudinal studies?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6366
100,How often are empirical software engineering studies focused on software tools/methods/frameworks?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6365
101,How often do empirical software engineering papers feature longitudinal studies?,How often are which empirical methods used over time?,0.6360
102,How often do empirical software engineering studies involve mixed academic and practitioner authorship?,How often are those who conduct the studies also the authors of the papers?,0.6343
103,How often do empirical software engineering studies involve artificial laboratory systems?,How many empirical studies are by authors working for large software development companies?,0.6333
104,What percentage of empirical software engineering papers involve case studies?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6331
105,How often are empirical software engineering studies published in non-academic settings?,How has the number of empirical methods used per publication evolved over time?,0.6327
106,How often do empirical software engineering studies use ex post facto research designs?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6322
107,How often are empirical software engineering studies published in non-academic settings?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6293
108,How often do empirical software engineering studies involve evaluation deductive research?,How many empirical studies are by authors working for large software development companies?,0.6292
109,"How many empirical software engineering studies are formulated with processes, methods, or algorithms?",How often are which empirical methods used over time?,0.6277
110,How often do empirical software engineering studies use phenomenological research methods?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6274
111,How many empirical software engineering studies include literature reviews?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6272
112,How often are empirical software engineering studies published in non-academic settings?,How has the proportion of empirical studies evolved over time?,0.6271
113,How many empirical software engineering studies are based on data analysis?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6269
114,What are the prevalent research approaches in empirical software engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6255
115,How often do empirical software engineering studies involve project planning and estimation?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6252
116,What proportion of empirical software engineering studies focus on student subjects?,How many empirical studies are by authors working for large software development companies?,0.6251
117,How often do empirical software engineering studies use phenomenological research methods?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6248
118,How often do empirical software engineering studies use phenomenological research methods?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6247
119,How often do empirical software engineering studies use ex post facto research designs?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6233
120,How often are empirical software engineering studies published in non-academic settings?,How often are which empirical methods used over time?,0.6224
