,genCQ,expertCQ,cos_score
0,How frequently are case studies employed compared to experiments in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6438
1,What are the key characteristics of empirical research methods as used in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6433
2,How are empirical methods distributed across different topics in Requirements Engineering?,How many different empirical methods are used per publication?,0.6433
3,What are the trends in the types of evidence produced by empirical software engineers in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.6430
4,What are the key characteristics of empirical research methods as used in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6423
5,How do empirical studies address the personal characteristics of developers in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.6346
6,How do empirical studies define and use independent and dependent variables in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6295
7,How are empirical methods distributed across different topics in Requirements Engineering?,How often are which empirical methods used?,0.6197
8,How has the use of empirical methods in Requirements Engineering evolved over time?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6166
9,Which empirical methods provide the highest levels of generalizability in Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6099
10,What are the dominant research methods used in empirical studies within Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6086
11,How are the findings from empirical research typically presented in Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5985
12,How often do empirical studies recommend further research in Requirements Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5980
13,What are the key characteristics of empirical research methods as used in Requirements Engineering?,How often are which empirical methods used?,0.5979
14,What factors influence the choice of research approach in empirical Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5953
15,How has the use of empirical methods in Requirements Engineering evolved over time?,How has the number of empirical methods used per publication evolved over time?,0.5941
16,How are the findings from empirical research typically presented in Requirements Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5941
17,What factors influence the choice of research approach in empirical Requirements Engineering studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5913
