,genCQ,expertCQ,cos_score
0,How often do empirical studies in Requirements Engineering use triangulation methods?,How has the use of triangulation for research design evolved over time?,0.7114
1,How frequently are case studies used in empirical research on Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6845
2,Are systematic literature reviews common in empirical research on Requirements Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6401
3,How often do empirical studies in Requirements Engineering lead to new tool developments?,How many empirical studies are by authors working for large software development companies?,0.6195
4,What are the dominant empirical methods used in Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6172
5,How often are empirical Requirements Engineering studies published in reputed journals?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6057
6,Are systematic literature reviews common in empirical research on Requirements Engineering?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6037
7,Are systematic literature reviews common in empirical research on Requirements Engineering?,How many publications are analyzed in (systematic literature) reviews?,0.5992
8,Are there specific software tools frequently evaluated in empirical Requirements Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5984
9,What types of software requirements are most frequently studied in empirical research?,How many empirical studies are by authors working for large software development companies?,0.5983
10,How often are empirical Requirements Engineering studies published in reputed journals?,How has the number of empirical methods used per publication evolved over time?,0.5981
11,What are the frequent units of analysis in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5949
12,How often are laboratory experiments used in empirical Requirements Engineering research?,How often are which empirical methods used?,0.5945
13,How frequently are case studies used in empirical research on Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5913
14,How often are laboratory experiments used in empirical Requirements Engineering research?,How often are which empirical methods used over time?,0.5909
15,How often do empirical studies in Requirements Engineering focus on long-term research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5903
16,What are the typical sample sizes in empirical studies within the field of Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5896
17,What is the proportion of empirical research studies that use professionals versus students as subjects?,How has the proportion of empirical studies evolved over time?,0.5842
18,What is the proportion of empirical research studies that use professionals versus students as subjects?,How many empirical studies are by authors working for large software development companies?,0.5786
19,How is the alignment between research questions and empirical methods ensured in Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5785
20,What proportion of empirical studies in Requirements Engineering involves experiments?,How many empirical studies are by authors working for large software development companies?,0.5781
21,How is the alignment between research questions and empirical methods ensured in Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5779
22,How do authors typically identify and address biases in empirical Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5771
23,How often are empirical Requirements Engineering studies published in reputed journals?,How many empirical studies are by authors working for large software development companies?,0.5763
24,How often do empirical researchers in Requirements Engineering collaborate with other disciplines?,How many empirical studies are by authors working for large software development companies?,0.5745
25,How common is the use of field studies in Requirements Engineering empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5739
26,Are systematic literature reviews common in empirical research on Requirements Engineering?,Have the authors done a systematic review of related work?,0.5736
27,Are empirical studies in Requirements Engineering commonly funded by industry?,How many empirical studies are by authors working for large software development companies?,0.5719
28,How common is the use of field studies in Requirements Engineering empirical research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5712
29,What are the methodologies employed to synthesize findings from multiple empirical studies in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5709
30,What is the proportion of empirical research studies that use professionals versus students as subjects?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5708
31,What methods are used to validate conclusions drawn from empirical research in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5706
32,How often do empirical studies in Requirements Engineering lead to new tool developments?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5700
33,Are there significant differences in research approaches over early and later years in empirical Requirements Engineering publications?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5696
34,How frequently do empirical studies in Requirements Engineering report their experimental design in detail?,How many empirical studies are by authors working for large software development companies?,0.5687
35,What are the dominant empirical methods used in Requirements Engineering research?,How often are which empirical methods used?,0.5677
36,How is the alignment between research questions and empirical methods ensured in Requirements Engineering studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5669
37,What are the most cited empirical research papers in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5641
38,Are there many replications of empirical studies in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5638
39,What are the methodologies employed to synthesize findings from multiple empirical studies in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5622
40,What are the frequent units of analysis in empirical Requirements Engineering research?,How often are which empirical methods used?,0.5621
41,How often are empirical Requirements Engineering studies published in reputed journals?,How many different empirical methods are used per publication?,0.5617
42,What are the dominant empirical methods used in Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5613
43,How often do empirical studies in Requirements Engineering focus on long-term research?,How many empirical studies are by authors working for large software development companies?,0.5602
44,Which software development phases are frequently examined in empirical Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.5602
45,Are systematic literature reviews common in empirical research on Requirements Engineering?,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",0.5596
46,What are the methodologies employed to synthesize findings from multiple empirical studies in Requirements Engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5586
47,What are the main topics of empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5570
48,What are the frequent units of analysis in empirical Requirements Engineering research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5570
49,How often are empirical Requirements Engineering studies published in reputed journals?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5559
50,What methods are used to validate conclusions drawn from empirical research in Requirements Engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5554
51,What methods are used to ensure the reproducibility of empirical studies in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5552
52,What methods are used to ensure the reproducibility of empirical studies in Requirements Engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5548
53,How often are empirical Requirements Engineering studies published in reputed journals?,How often are which empirical methods used?,0.5543
54,What are the primary sources of funding for empirical research in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5543
55,What are the dominant empirical methods used in Requirements Engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5537
56,What kind of data analysis methods are prevalent in empirical studies in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5529
57,How common is the use of field studies in Requirements Engineering empirical research?,How many empirical studies are by authors working for large software development companies?,0.5524
58,What are the methodologies employed to synthesize findings from multiple empirical studies in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5520
59,What are the most cited empirical research papers in Requirements Engineering?,How has the proportion of papers that do not have an empirical study evolved over time?,0.5519
60,What are the methodologies employed to synthesize findings from multiple empirical studies in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5519
61,How often do empirical studies in Requirements Engineering focus on long-term research?,How has the proportion of empirical studies evolved over time?,0.5519
62,How often are empirical Requirements Engineering studies published in reputed journals?,How many publications are analyzed in (systematic literature) reviews?,0.5518
63,How are the results of empirical research in Requirements Engineering disseminated to practicing professionals?,How many empirical studies are by authors working for large software development companies?,0.5517
64,"How often is the term ""hypothesis"" explicitly mentioned in empirical studies in Requirements Engineering?",What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5512
65,How often do empirical studies in Requirements Engineering focus on long-term research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5512
66,How frequently do empirical studies in Requirements Engineering report their experimental design in detail?,How often are which empirical methods used?,0.5510
67,How often are empirical Requirements Engineering studies published in reputed journals?,How often are which empirical methods used over time?,0.5508
68,What are the most cited empirical research papers in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5505
