,genCQ,expertCQ,cos_score
0,What types of empirical methods are most commonly used in empirical software engineering research?,How often are which empirical methods used?,0.7884
1,Which empirical methods are less frequently used in empirical software engineering research?,How often are which empirical methods used?,0.7815
2,How are studies in empirical software engineering published and disseminated?,How many empirical studies are by authors working for large software development companies?,0.7565
3,What are the trends in empirical research methods over the years?,How has the number of empirical methods used per publication evolved over time?,0.7508
4,What types of empirical methods are most commonly used in empirical software engineering research?,How many different empirical methods are used per publication?,0.7401
5,How are the contributions of empirical software engineering studies evaluated over time?,How many empirical studies are by authors working for large software development companies?,0.7378
6,What are the trends in empirical research methods over the years?,How often are which empirical methods used over time?,0.7372
7,How common are long-term studies in empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.7299
8,How prevalent are case and field studies in empirical software engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7294
9,What are the trends in empirical research methods over the years?,How has the proportion of empirical studies evolved over time?,0.7235
10,Which empirical methods are less frequently used in empirical software engineering research?,How often are which empirical methods used over time?,0.7226
11,Which empirical methods are less frequently used in empirical software engineering research?,How many different empirical methods are used per publication?,0.7223
12,What are the primary sources of data for empirical studies in software engineering?,How many empirical studies are by authors working for large software development companies?,0.7201
13,What types of empirical methods are most commonly used in empirical software engineering research?,How often are which empirical methods used over time?,0.7196
14,What types of empirical methods are most commonly used in empirical software engineering research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7189
15,What are the trends in empirical research methods over the years?,How often are which empirical methods used?,0.7177
16,Which empirical methods are less frequently used in empirical software engineering research?,How has the number of empirical methods used per publication evolved over time?,0.7172
17,How important is the context in which empirical studies are conducted?,How has the proportion of empirical studies evolved over time?,0.7163
18,"How often do empirical studies in software engineering involve human subjects, and who are they?",How many empirical studies are by authors working for large software development companies?,0.7144
19,How do empirical studies contribute to the understanding of software engineering practices?,How many empirical studies are by authors working for large software development companies?,0.7108
20,Which empirical methods are less frequently used in empirical software engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.7077
21,What are the trends in empirical research methods over the years?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7074
22,What types of studies are recommended for future empirical research in software engineering?,How many empirical studies are by authors working for large software development companies?,0.7071
23,How important is the context in which empirical studies are conducted?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7060
24,How prevalent are case and field studies in empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.7049
25,What is the impact of empirical research on software engineering practices?,How many empirical studies are by authors working for large software development companies?,0.7048
26,What are the trends in empirical research methods over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7029
27,How do empirical studies contribute to the development of a body of knowledge in software engineering?,How many empirical studies are by authors working for large software development companies?,0.7007
