,genCQ,expertCQ,cos_score
0,What types of input and output modalities support user interaction in various contexts?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.6475
1,What activities and participations can a user perform in the information society according to his/her capabilities?,What does make up a complex user participation?,0.6331
2,How do user modeling algorithms contribute to improving human-computer interaction?,How can a user interact in human–computer interactions?,0.6267
3,What types of input and output modalities support user interaction in various contexts?,How is a user input processed by an interactive computer system?,0.6196
4,What types of input and output modalities support user interaction in various contexts?,How does a user receive an output from an interactive computer system?,0.5754
5,What types of input and output modalities support user interaction in various contexts?,What does make up the user interface of an interactive computer system?,0.5731
6,What activities and participations can a user perform in the information society according to his/her capabilities?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.5712
7,How can user interaction be personalized based on their context and preferences?,How can a user interact in human–computer interactions?,0.5698
8,What types of input and output modalities support user interaction in various contexts?,How can a user interact in human–computer interactions?,0.5653
9,How do user modeling algorithms contribute to improving human-computer interaction?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.5368
10,How do user modeling algorithms contribute to improving human-computer interaction?,What is a human–computer interaction?,0.5313
11,What activities and participations can a user perform in the information society according to his/her capabilities?,What is a User?,0.5175
12,How do user modeling algorithms contribute to improving human-computer interaction?,What does make up the user interface of an interactive computer system?,0.5080
13,What sensory and motor abilities are required for each interaction modality?,How can a user interact in human–computer interactions?,0.5031
14,What types of input and output modalities support user interaction in various contexts?,What is an interactive computer system?,0.5029
15,How does the identification of user activities contribute to recommending suitable technologies?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4905
16,What activities and participations can a user perform in the information society according to his/her capabilities?,How can a user interact in human–computer interactions?,0.4881
17,What types of input and output modalities support user interaction in various contexts?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4847
18,What types of input and output modalities support user interaction in various contexts?,Why does a user intentionally interact with an interactive computer system?,0.4841
19,How do user modeling algorithms contribute to improving human-computer interaction?,Why does a user intentionally interact with an interactive computer system?,0.4831
20,How do user modeling algorithms contribute to improving human-computer interaction?,What does make up a complex user participation?,0.4811
21,How do user modeling algorithms contribute to improving human-computer interaction?,How is a user input processed by an interactive computer system?,0.4768
22,"How can user profiles be represented to reflect individual needs, preferences, and capabilities?",What is a User?,0.4738
23,What are the formal properties and relationships of interaction components in adaptive interfaces?,What does make up the user interface of an interactive computer system?,0.4711
24,How can adaptive systems infer necessary adaptations based on user interactions?,How can a user interact in human–computer interactions?,0.4704
25,How can adaptive systems infer necessary adaptations based on user interactions?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4696
26,What sensory and motor abilities are required for each interaction modality?,What does make up the user interface of an interactive computer system?,0.4695
27,What types of input and output modalities support user interaction in various contexts?,What is a human–computer interaction?,0.4627
28,How do user modeling algorithms contribute to improving human-computer interaction?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4623
29,How does the identification of user activities contribute to recommending suitable technologies?,What does make up a complex user participation?,0.4620
30,How can adaptive systems infer necessary adaptations based on user interactions?,Why does a user intentionally interact with an interactive computer system?,0.4609
31,How do user modeling algorithms contribute to improving human-computer interaction?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4572
32,What types of input and output modalities support user interaction in various contexts?,What is a complex interactive computer system?,0.4570
33,What are the principles and best practices for designing multimodal interfaces that consider user capabilities and impairments?,What does make up the user interface of an interactive computer system?,0.4549
34,What types of input and output modalities support user interaction in various contexts?,What is an interactive software system?,0.4545
35,How can adaptive systems infer necessary adaptations based on user interactions?,What does make up the user interface of an interactive computer system?,0.4541
36,How do assistive technologies and adaptive strategies support users with disabilities in performing activities?,How can a user interact in human–computer interactions?,0.4525
37,What sensory and motor abilities are required for each interaction modality?,What is a human–computer interaction?,0.4520
38,How can user interaction be personalized based on their context and preferences?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4506
39,What are the principles and best practices for designing multimodal interfaces that consider user capabilities and impairments?,How can a user interact in human–computer interactions?,0.4476
40,How do user modeling algorithms contribute to improving human-computer interaction?,What is an interactive computer system?,0.4421
41,What activities and participations can a user perform in the information society according to his/her capabilities?,What is a complex interactive computer system?,0.4381
42,"How can user profiles be represented to reflect individual needs, preferences, and capabilities?",What does make up a complex user participation?,0.4380
43,How do user modeling algorithms contribute to improving human-computer interaction?,What is a complex interactive computer system?,0.4379
