,genCQ,expertCQ,cos_score
0,What types of user interactions are possible in HCI systems?,How can a user interact in human–computer interactions?,0.7406
1,What are the core components of Human-Computer Interaction (HCI) systems?,What is a human–computer interaction?,0.7136
2,What are the core components of Human-Computer Interaction (HCI) systems?,What does make up the user interface of an interactive computer system?,0.6739
3,What types of user interactions are possible in HCI systems?,What does make up the user interface of an interactive computer system?,0.6666
4,What are the core components of Human-Computer Interaction (HCI) systems?,What is a complex interactive computer system?,0.6631
5,What types of user interactions are possible in HCI systems?,Why does a user intentionally interact with an interactive computer system?,0.6391
6,What types of user interactions are possible in HCI systems?,What is a human–computer interaction?,0.6285
7,What are the core components of Human-Computer Interaction (HCI) systems?,How can a user interact in human–computer interactions?,0.6279
8,How do HCI systems support multimodal interactions?,How can a user interact in human–computer interactions?,0.6266
9,What types of user interactions are possible in HCI systems?,What is an interactive computer system?,0.6246
10,What types of user interactions are possible in HCI systems?,"Considering intentionality, how can a user interact with an interactive computer system?",0.6201
11,What types of user interactions are possible in HCI systems?,What is a complex interactive computer system?,0.6198
12,What are the core components of Human-Computer Interaction (HCI) systems?,What is an interactive computer system?,0.6149
13,What types of user interactions are possible in HCI systems?,What is an interactive software system?,0.5862
14,What types of user interactions are possible in HCI systems?,How is a user input processed by an interactive computer system?,0.5721
15,How do HCI systems interact with and utilize Artificial Intelligence (AI) technologies?,What is a complex interactive computer system?,0.5686
16,How do HCI systems support multimodal interactions?,What is a complex interactive computer system?,0.5682
17,How do HCI systems support multimodal interactions?,What is a human–computer interaction?,0.5588
18,What types of user interactions are possible in HCI systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5532
19,"How are different input modalities (e.g., speech, gestures) integrated into HCI systems?",How is a user input processed by an interactive computer system?,0.5478
20,How do HCI systems support multimodal interactions?,What does make up the user interface of an interactive computer system?,0.5459
21,How is context-awareness achieved in HCI systems?,How can a user interact in human–computer interactions?,0.5434
22,How are user needs and preferences represented in HCI systems?,What does make up the user interface of an interactive computer system?,0.5427
23,"How are different input modalities (e.g., speech, gestures) integrated into HCI systems?",How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5404
24,How is user feedback collected and incorporated into HCI system design?,What does make up the user interface of an interactive computer system?,0.5377
25,How do HCI systems interact with and utilize Artificial Intelligence (AI) technologies?,What is a human–computer interaction?,0.5369
26,How do HCI systems support multimodal interactions?,Why does a user intentionally interact with an interactive computer system?,0.5326
27,What are the core components of Human-Computer Interaction (HCI) systems?,What is an interactive software system?,0.5316
28,What types of user interactions are possible in HCI systems?,How does a user receive an output from an interactive computer system?,0.5286
29,How do HCI systems support multimodal interactions?,What is an interactive computer system?,0.5266
30,How do HCI systems interact with and utilize Artificial Intelligence (AI) technologies?,How can a user interact in human–computer interactions?,0.5259
31,How do HCI systems support multimodal interactions?,How is a user input processed by an interactive computer system?,0.5241
32,What criteria are used to evaluate the usability of an HCI system?,What does make up the user interface of an interactive computer system?,0.5189
33,How do HCI systems support multimodal interactions?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5156
34,What are the core components of Human-Computer Interaction (HCI) systems?,How is a user input processed by an interactive computer system?,0.5089
35,What types of user interactions are possible in HCI systems?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.5047
36,What are the core components of Human-Computer Interaction (HCI) systems?,Why does a user intentionally interact with an interactive computer system?,0.5043
37,How is user feedback collected and incorporated into HCI system design?,How does a user receive an output from an interactive computer system?,0.5036
38,"How are different input modalities (e.g., speech, gestures) integrated into HCI systems?",How can a user interact in human–computer interactions?,0.5032
39,How do HCI systems support multimodal interactions?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5024
40,How do HCI systems interact with and utilize Artificial Intelligence (AI) technologies?,What does make up the user interface of an interactive computer system?,0.5002
41,What are the core components of Human-Computer Interaction (HCI) systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4984
42,How do HCI systems interact with and utilize Artificial Intelligence (AI) technologies?,What is an interactive computer system?,0.4980
43,What criteria are used to evaluate the usability of an HCI system?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4959
44,How do HCI systems interact with and utilize Artificial Intelligence (AI) technologies?,How is a user input processed by an interactive computer system?,0.4957
45,How is user feedback collected and incorporated into HCI system design?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4957
46,How is user feedback collected and incorporated into HCI system design?,What is an interactive computer system?,0.4933
47,What types of user interactions are possible in HCI systems?,What does make up a complex user participation?,0.4930
48,"How are different input modalities (e.g., speech, gestures) integrated into HCI systems?",What does make up the user interface of an interactive computer system?,0.4924
49,What are the methods for evaluating the effectiveness of HCI systems?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4911
50,How is user feedback collected and incorporated into HCI system design?,What is an interactive software system?,0.4897
51,How is context-awareness achieved in HCI systems?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4893
52,What criteria are used to evaluate the usability of an HCI system?,What is a human–computer interaction?,0.4890
53,How is user feedback collected and incorporated into HCI system design?,Why does a user intentionally interact with an interactive computer system?,0.4844
54,What are the core components of Human-Computer Interaction (HCI) systems?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4834
55,How is context-awareness achieved in HCI systems?,What does make up the user interface of an interactive computer system?,0.4831
56,"How do HCI systems manage and process environmental data (e.g., sensor inputs)?",How is a user input processed by an interactive computer system?,0.4830
57,How is user feedback collected and incorporated into HCI system design?,How can a user interact in human–computer interactions?,0.4814
58,How is user feedback collected and incorporated into HCI system design?,How is a user input processed by an interactive computer system?,0.4784
59,How is user feedback collected and incorporated into HCI system design?,What is a complex interactive computer system?,0.4779
60,"How are different input modalities (e.g., speech, gestures) integrated into HCI systems?",What is a human–computer interaction?,0.4778
61,How do HCI systems interact with and utilize Artificial Intelligence (AI) technologies?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4775
62,"How do HCI systems manage and process environmental data (e.g., sensor inputs)?",How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4744
63,How do HCI systems support multimodal interactions?,How does a user receive an output from an interactive computer system?,0.4730
64,How is user feedback collected and incorporated into HCI system design?,What does make up a complex user participation?,0.4727
65,What are the methods for evaluating the effectiveness of HCI systems?,What is a complex interactive computer system?,0.4704
66,How is user feedback collected and incorporated into HCI system design?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4698
67,"How are different input modalities (e.g., speech, gestures) integrated into HCI systems?",What is a complex interactive computer system?,0.4692
68,How is context-awareness achieved in HCI systems?,Why does a user intentionally interact with an interactive computer system?,0.4671
69,How do HCI systems support multimodal interactions?,What is an interactive software system?,0.4661
70,What criteria are used to evaluate the usability of an HCI system?,What is a complex interactive computer system?,0.4660
71,How are user needs and preferences represented in HCI systems?,What does make up a complex user participation?,0.4641
72,What role do ontologies play in modeling HCI systems?,What is a complex interactive computer system?,0.4632
73,How do HCI systems interact with and utilize Artificial Intelligence (AI) technologies?,What is an interactive software system?,0.4604
74,What are the core components of Human-Computer Interaction (HCI) systems?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4554
75,How are user needs and preferences represented in HCI systems?,What is a complex interactive computer system?,0.4529
76,How is context-awareness achieved in HCI systems?,What is a complex interactive computer system?,0.4524
77,What are the core components of Human-Computer Interaction (HCI) systems?,What does make up a complex user participation?,0.4521
78,How is context-awareness achieved in HCI systems?,How is a user input processed by an interactive computer system?,0.4494
79,How is user feedback collected and incorporated into HCI system design?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4487
80,How are user needs and preferences represented in HCI systems?,What is an interactive computer system?,0.4487
81,How do HCI systems interact with and utilize Artificial Intelligence (AI) technologies?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4468
82,What criteria are used to evaluate the usability of an HCI system?,What is an interactive computer system?,0.4466
83,How is context-awareness achieved in HCI systems?,What is a human–computer interaction?,0.4466
84,What role do ontologies play in modeling HCI systems?,What is an interactive software system?,0.4450
85,How is user feedback collected and incorporated into HCI system design?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4399
86,"How are different input modalities (e.g., speech, gestures) integrated into HCI systems?",What is an interactive computer system?,0.4389
87,"How do HCI systems manage and process environmental data (e.g., sensor inputs)?",What is a complex interactive computer system?,0.4382
88,How is context-awareness achieved in HCI systems?,What is an interactive computer system?,0.4382
89,How are user needs and preferences represented in HCI systems?,Why does a user intentionally interact with an interactive computer system?,0.4380
90,How do HCI systems interact with and utilize Artificial Intelligence (AI) technologies?,Why does a user intentionally interact with an interactive computer system?,0.4371
91,How are user needs and preferences represented in HCI systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4353
92,What are the methods for evaluating the effectiveness of HCI systems?,What is an interactive computer system?,0.4353
93,What criteria are used to evaluate the usability of an HCI system?,How can a user interact in human–computer interactions?,0.4335
94,How can an HCI system be personalized for individual users?,How can a user interact in human–computer interactions?,0.4333
95,What adaptive mechanisms are available in HCI systems to accommodate user disabilities?,What does make up the user interface of an interactive computer system?,0.4324
96,How are user needs and preferences represented in HCI systems?,How is a user input processed by an interactive computer system?,0.4322
97,How is user feedback collected and incorporated into HCI system design?,What is a human–computer interaction?,0.4276
98,What role do ontologies play in modeling HCI systems?,What is an interactive computer system?,0.4261
99,How are user needs and preferences represented in HCI systems?,What is an interactive software system?,0.4247
100,What are the methods for evaluating the effectiveness of HCI systems?,What is a human–computer interaction?,0.4246
101,What are the methods for evaluating the effectiveness of HCI systems?,What does make up the user interface of an interactive computer system?,0.4228
102,What role do ontologies play in modeling HCI systems?,What does make up the user interface of an interactive computer system?,0.4220
103,How are user needs and preferences represented in HCI systems?,How can a user interact in human–computer interactions?,0.4199
104,What adaptive mechanisms are available in HCI systems to accommodate user disabilities?,What is a complex interactive computer system?,0.4180
105,How is context-awareness achieved in HCI systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4159
106,"How do HCI systems manage and process environmental data (e.g., sensor inputs)?",What is an interactive computer system?,0.4155
107,How is context-awareness achieved in HCI systems?,What is an interactive software system?,0.4148
108,What adaptive mechanisms are available in HCI systems to accommodate user disabilities?,How can a user interact in human–computer interactions?,0.4143
109,How do HCI systems interact with and utilize Artificial Intelligence (AI) technologies?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4130
110,"How do HCI systems manage and process environmental data (e.g., sensor inputs)?",What does make up the user interface of an interactive computer system?,0.4122
111,How can an HCI system be personalized for individual users?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4114
112,What are the core components of Human-Computer Interaction (HCI) systems?,How does a user receive an output from an interactive computer system?,0.4107
113,"How are different input modalities (e.g., speech, gestures) integrated into HCI systems?","Considering intentionality, how can a user interact with an interactive computer system?",0.4107
114,What adaptive mechanisms are available in HCI systems to accommodate user disabilities?,What is an interactive computer system?,0.4067
115,What are the methods for evaluating the effectiveness of HCI systems?,What is an interactive software system?,0.4060
116,How can an HCI system be personalized for individual users?,What does make up a complex user participation?,0.4057
117,"How do HCI systems manage and process environmental data (e.g., sensor inputs)?",What is a human–computer interaction?,0.4050
118,How is context-awareness achieved in HCI systems?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4044
119,How can an HCI system be personalized for individual users?,What does make up the user interface of an interactive computer system?,0.4036
120,What criteria are used to evaluate the usability of an HCI system?,What is an interactive software system?,0.4029
121,What are the methods for evaluating the effectiveness of HCI systems?,How can a user interact in human–computer interactions?,0.4009
122,What adaptive mechanisms are available in HCI systems to accommodate user disabilities?,How is a user input processed by an interactive computer system?,0.4009
123,What are the security and privacy considerations in HCI systems?,Why does a user intentionally interact with an interactive computer system?,0.3995
124,What adaptive mechanisms are available in HCI systems to accommodate user disabilities?,"Considering intentionality, how can a user interact with an interactive computer system?",0.3985
125,How do HCI systems support multimodal interactions?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.3982
126,"How do HCI systems manage and process environmental data (e.g., sensor inputs)?",How does a user receive an output from an interactive computer system?,0.3982
127,What role do ontologies play in modeling HCI systems?,What is a human–computer interaction?,0.3975
128,How are user needs and preferences represented in HCI systems?,"Considering intentionality, how can a user interact with an interactive computer system?",0.3971
129,What are the security and privacy considerations in HCI systems?,What does make up the user interface of an interactive computer system?,0.3966
130,How are user needs and preferences represented in HCI systems?,What is a human–computer interaction?,0.3961
131,How do HCI systems interact with and utilize Artificial Intelligence (AI) technologies?,How does a user receive an output from an interactive computer system?,0.3952
132,What criteria are used to evaluate the usability of an HCI system?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.3944
