,genCQ,expertCQ,cos_score
0,Which activities and participations can users perform based on their capabilities in the information society?,What does make up a complex user participation?,0.6188
1,How can multimodal interaction systems be designed to support users with disabilities?,How can a user interact in human–computer interactions?,0.5828
2,Which activities and participations can users perform based on their capabilities in the information society?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.5667
3,How does user modeling integrate with adaptive interaction systems?,How can a user interact in human–computer interactions?,0.5612
4,How can user activities be inferred to suggest suitable technology?,How can a user interact in human–computer interactions?,0.5522
5,How can user activities be inferred to suggest suitable technology?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.5445
6,How does ontology help in reasoning about user interaction adaptations?,How can a user interact in human–computer interactions?,0.5422
7,What mechanisms link user activities with appropriate software and hardware support?,How can a user interact in human–computer interactions?,0.5345
8,How can multimodal interaction systems be designed to support users with disabilities?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5344
9,How does user modeling integrate with adaptive interaction systems?,What does make up the user interface of an interactive computer system?,0.5245
10,How can multimodal interaction systems be designed to support users with disabilities?,What does make up the user interface of an interactive computer system?,0.5142
11,How can multimodal interaction systems be designed to support users with disabilities?,Why does a user intentionally interact with an interactive computer system?,0.5131
12,What mechanisms link user activities with appropriate software and hardware support?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.5055
13,What mechanisms link user activities with appropriate software and hardware support?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5038
14,What mechanisms link user activities with appropriate software and hardware support?,Why does a user intentionally interact with an interactive computer system?,0.5014
15,How does ontology help in reasoning about user interaction adaptations?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4997
16,What role do semantic annotations and manual configurations play in personalizing user interactions?,How can a user interact in human–computer interactions?,0.4995
17,How does user modeling integrate with adaptive interaction systems?,How is a user input processed by an interactive computer system?,0.4987
18,How does user modeling integrate with adaptive interaction systems?,Why does a user intentionally interact with an interactive computer system?,0.4978
19,How can multimodal interaction systems be designed to support users with disabilities?,What is an interactive computer system?,0.4924
20,How does ontology help in reasoning about user interaction adaptations?,What does make up the user interface of an interactive computer system?,0.4898
21,How does user modeling integrate with adaptive interaction systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4888
22,How does user modeling integrate with adaptive interaction systems?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4850
23,How can user activities be inferred to suggest suitable technology?,What does make up a complex user participation?,0.4849
24,What mechanisms link user activities with appropriate software and hardware support?,What does make up the user interface of an interactive computer system?,0.4845
25,How can multimodal interaction systems be designed to support users with disabilities?,What is a complex interactive computer system?,0.4790
26,How can multimodal interaction systems be designed to support users with disabilities?,What is a human–computer interaction?,0.4765
27,How does user modeling integrate with adaptive interaction systems?,What is an interactive software system?,0.4747
28,Which activities and participations can users perform based on their capabilities in the information society?,What is a User?,0.4716
29,How can user activities be inferred to suggest suitable technology?,Why does a user intentionally interact with an interactive computer system?,0.4714
30,How does ontology help in reasoning about user interaction adaptations?,Why does a user intentionally interact with an interactive computer system?,0.4707
31,How does user modeling integrate with adaptive interaction systems?,What is an interactive computer system?,0.4704
32,What mechanisms link user activities with appropriate software and hardware support?,What is an interactive software system?,0.4689
33,How does user modeling integrate with adaptive interaction systems?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4649
34,How does user modeling integrate with adaptive interaction systems?,What does make up a complex user participation?,0.4625
35,What mechanisms link user activities with appropriate software and hardware support?,What is a human–computer interaction?,0.4621
36,What mechanisms link user activities with appropriate software and hardware support?,What is an interactive computer system?,0.4613
37,How does ontology help in reasoning about user interaction adaptations?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4599
38,How can user activities be inferred to suggest suitable technology?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4574
39,How can user activities be inferred to suggest suitable technology?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4548
40,What mechanisms link user activities with appropriate software and hardware support?,What does make up a complex user participation?,0.4523
41,How can multimodal interaction systems be designed to support users with disabilities?,What is an interactive software system?,0.4474
