,genCQ,expertCQ,cos_score
0,What types of input and output modalities are used in human-computer interactions?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.6755
1,What are the key components of an interactive adaptive system?,What does make up the user interface of an interactive computer system?,0.6667
2,What are the key components of an interactive adaptive system?,What is an interactive computer system?,0.6519
3,What types of input and output modalities are used in human-computer interactions?,How can a user interact in human–computer interactions?,0.6457
4,What types of input and output modalities are used in human-computer interactions?,How is a user input processed by an interactive computer system?,0.6358
5,What are the key components of an interactive adaptive system?,What is a complex interactive computer system?,0.6252
6,What types of input and output modalities are used in human-computer interactions?,What does make up the user interface of an interactive computer system?,0.6152
7,What types of input and output modalities are used in human-computer interactions?,What is a human–computer interaction?,0.6082
8,What are the key components of an interactive adaptive system?,What is an interactive software system?,0.6041
9,What types of input and output modalities are used in human-computer interactions?,How does a user receive an output from an interactive computer system?,0.5814
10,What are the key components of an interactive adaptive system?,How is a user input processed by an interactive computer system?,0.5789
11,What are the key components of an interactive adaptive system?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5613
12,What types of input and output modalities are used in human-computer interactions?,What is an interactive computer system?,0.5589
13,What methods can be used to evaluate the effectiveness of adaptations in interactive systems?,What does make up the user interface of an interactive computer system?,0.5530
14,What types of input and output modalities are used in human-computer interactions?,What is a complex interactive computer system?,0.5490
15,What methods can be used to evaluate the effectiveness of adaptations in interactive systems?,What is an interactive computer system?,0.5290
16,What methods can be used to evaluate the effectiveness of adaptations in interactive systems?,What is an interactive software system?,0.5285
17,How do different user modeling algorithms impact user interaction?,How can a user interact in human–computer interactions?,0.5275
18,What methods can be used to evaluate the effectiveness of adaptations in interactive systems?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5263
19,What types of activities can be performed by users with different capabilities?,What does make up a complex user participation?,0.5111
20,What types of input and output modalities are used in human-computer interactions?,Why does a user intentionally interact with an interactive computer system?,0.5019
21,What methods can be used to evaluate the effectiveness of adaptations in interactive systems?,What is a complex interactive computer system?,0.4973
22,What types of activities can be performed by users with different capabilities?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4952
23,What are the key components of an interactive adaptive system?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4952
24,What methods can be used to evaluate the effectiveness of adaptations in interactive systems?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4917
25,What types of input and output modalities are used in human-computer interactions?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4861
26,What are the key components of an interactive adaptive system?,Why does a user intentionally interact with an interactive computer system?,0.4830
27,How do different user modeling algorithms impact user interaction?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4786
28,What methods can be used to evaluate the effectiveness of adaptations in interactive systems?,Why does a user intentionally interact with an interactive computer system?,0.4703
29,What are the key components of an interactive adaptive system?,How can a user interact in human–computer interactions?,0.4694
30,What types of activities can be performed by users with different capabilities?,What is a User?,0.4692
