,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How can replication of empirical studies in requirements engineering contribute to practice progress?,0.5035
1,How often are which empirical methods used over time?,How do different empirical research methods address the complexity of requirements engineering?,0.5013
2,Which sub-fields of SE and RE do the empirical studies cover over time?,How can empirical research help in understanding the context factors relevant for SE projects?,0.5033
3, How do the authors justify the lack of a proper study?,How can the findings from empirical studies be transferred into actionable practices for industry?,0.3668
4,How has the proportion of papers that do not have an empirical study evolved over time?,How can replication of empirical studies in requirements engineering contribute to practice progress?,0.4691
5,How many empirical studies are by authors working for large software development companies?,How can the findings from empirical studies be transferred into actionable practices for industry?,0.5425
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How can replication of empirical studies in requirements engineering contribute to practice progress?,0.5056
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How can replication of empirical studies in requirements engineering contribute to practice progress?,0.3973
8,How do the authors justify the selection and combination of empirical methods and design elements?,How do different empirical research methods address the complexity of requirements engineering?,0.6082
9,How often are which empirical methods used?,How do different empirical research methods address the complexity of requirements engineering?,0.5337
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How can the findings from empirical studies be transferred into actionable practices for industry?,0.5619
11,How has the proportion of replications evolved over time?,How can replication of empirical studies in requirements engineering contribute to practice progress?,0.2947
12,How has the use of triangulation for research design evolved over time?,How can a research map help in identifying further research needs in requirements engineering?,0.4054
13,How often are those who conduct the studies also the authors of the papers?,How can the findings from empirical studies be transferred into actionable practices for industry?,0.3054
14,How do the authors justify preventing bias in the study results?,How can the findings from empirical studies be transferred into actionable practices for industry?,0.3757
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How can the findings from empirical studies be transferred into actionable practices for industry?,0.4038
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How can the findings from empirical studies be transferred into actionable practices for industry?,0.4852
17,How often are which statistical methods used?,How do different empirical research methods compare in their effectiveness for studying requirements engineering?,0.4095
18,How has the use of statistical methods evolved over time?,What are the trends in the adoption of specific requirements engineering techniques?,0.3778
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How can the findings from empirical studies be transferred into actionable practices for industry?,0.4257
20,How has the definition of the population evolved over time?,How do empirical studies address the lifecycle of requirements engineering processes?,0.1665
21,How has the use of power analysis and effect size estimation evolved over time?,How do different empirical research methods address the complexity of requirements engineering?,0.3225
22,How has the reporting of threats to validity evolved over time?,What are the key findings from empirical studies on requirements volatility?,0.3202
23,What types of threats to validity do the authors report?,How can the findings from empirical studies be transferred into actionable practices for industry?,0.3389
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,What is the relevance of grounded theory in requirements engineering research?,0.3975
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How can the findings from empirical studies be transferred into actionable practices for industry?,0.6455
26,How has the reporting of the subjects evolved over time?,How can the findings from empirical studies be transferred into actionable practices for industry?,0.3424
27,How has the reporting of the objects of study / treatments evolved over time?,How can the findings from empirical studies be transferred into actionable practices for industry?,0.4828
28,How has the reporting of the tasks evolved over time?,How do empirical studies address the lifecycle of requirements engineering processes?,0.4286
29,How has the reporting of the setting evolved over time?,How can the findings from empirical studies be transferred into actionable practices for industry?,0.3771
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How can the findings from empirical studies be transferred into actionable practices for industry?,0.5088
31,How has the the reporting of the population evolved over time?,How can the findings from empirical studies be transferred into actionable practices for industry?,0.2595
32,How has the reporting of the context evolved over time?,How can empirical research help in understanding the context factors relevant for SE projects?,0.427
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How can empirical research help in understanding the context factors relevant for SE projects?,0.3542
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How can empirical research help in understanding the context factors relevant for SE projects?,0.3014
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How can empirical research help in understanding the context factors relevant for SE projects?,0.3799
36,Do the authors report the selected context of their study with specific characteristics?,How can empirical research help in understanding the context factors relevant for SE projects?,0.4854
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How can the findings from empirical studies be transferred into actionable practices for industry?,0.3996
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How can the findings from empirical studies be transferred into actionable practices for industry?,0.4426
39,How has the reporting of research questions and answers evolved over time?,How can the findings from empirical studies be transferred into actionable practices for industry?,0.4045
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,What are the patterns of practice usage in requirements engineering identified through empirical studies?,0.2424
41,Do the authors use a well defined taxonomy for their research design?,How important is the standardization of requirements engineering terminology?,0.4449
42,Do the authors use other channels to publish their results for making them available to industrial users?,How can the findings from empirical studies be transferred into actionable practices for industry?,0.4284
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",How can the findings from empirical studies be transferred into actionable practices for industry?,0.5212
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",How can the findings from empirical studies be transferred into actionable practices for industry?,0.5551
45,Have the authors done a systematic review of related work?,How can the findings from empirical studies be transferred into actionable practices for industry?,0.3811
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",What evidence-based approaches have been used to evaluate requirements engineering research?,0.4559
47,How many publications are analyzed in (systematic literature) reviews?,How can the findings from empirical studies be transferred into actionable practices for industry?,0.3938
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",How can the findings from empirical studies be transferred into actionable practices for industry?,0.5128
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",How can the findings from empirical studies be transferred into actionable practices for industry?,0.3747
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",How can a research map help in identifying further research needs in requirements engineering?,0.3645
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,What are the patterns of practice usage in requirements engineering identified through empirical studies?,0.2858
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,What evidence-based approaches have been used to evaluate requirements engineering research?,0.2948
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,How do different empirical research methods compare in their effectiveness for studying requirements engineering?,0.4725
54,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,What evidence-based approaches have been used to evaluate requirements engineering research?,0.4993
55,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,What evidence-based approaches have been used to evaluate requirements engineering research?,0.4951
