,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How have empirical studies in RE evolved over time?,0.7861
1,How often are which empirical methods used over time?,What are the most common empirical research methods used in RE?,0.7336
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What types of empirical studies have been conducted in RE over the past decade?,0.8243
3, How do the authors justify the lack of a proper study?,How are empirical studies in RE reported and disseminated?,0.5114
4,How has the proportion of papers that do not have an empirical study evolved over time?,How have empirical studies in RE evolved over time?,0.6519
5,How many empirical studies are by authors working for large software development companies?,What types of empirical studies have been conducted in RE over the past decade?,0.6148
6,How has the proportion of studies by authors working for large software development companies evolved over time?,What types of empirical studies have been conducted in RE over the past decade?,0.5552
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How have empirical studies in RE evolved over time?,0.6752
8,How do the authors justify the selection and combination of empirical methods and design elements?,What are the main limitations of empirical research methods in RE?,0.6767
9,How often are which empirical methods used?,What are the most common empirical research methods used in RE?,0.7821
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How have empirical studies in RE evolved over time?,0.6764
11,How has the proportion of replications evolved over time?,How have empirical studies in RE evolved over time?,0.5186
12,How has the use of triangulation for research design evolved over time?,What role does empirical research play in the development of RE methodologies?,0.4159
13,How often are those who conduct the studies also the authors of the papers?,How are empirical studies in RE reported and disseminated?,0.4785
14,How do the authors justify preventing bias in the study results?,How are empirical studies in RE reported and disseminated?,0.5144
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How have empirical studies in RE evolved over time?,0.5427
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How does industry currently adopt RE practices based on empirical research findings?,0.5873
17,How often are which statistical methods used?,What are the most common empirical research methods used in RE?,0.6535
18,How has the use of statistical methods evolved over time?,How have empirical studies in RE evolved over time?,0.618
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What are the main limitations of empirical research methods in RE?,0.5147
20,How has the definition of the population evolved over time?,How have empirical studies in RE evolved over time?,0.5674
21,How has the use of power analysis and effect size estimation evolved over time?,How have empirical studies in RE evolved over time?,0.3782
22,How has the reporting of threats to validity evolved over time?,How are empirical studies in RE reported and disseminated?,0.4716
23,What types of threats to validity do the authors report?,How are empirical studies in RE reported and disseminated?,0.4805
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How have empirical studies in RE evolved over time?,0.5769
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What types of empirical studies have been conducted in RE over the past decade?,0.6673
26,How has the reporting of the subjects evolved over time?,How are empirical studies in RE reported and disseminated?,0.5396
27,How has the reporting of the objects of study / treatments evolved over time?,How are empirical studies in RE reported and disseminated?,0.6737
28,How has the reporting of the tasks evolved over time?,How are empirical studies in RE reported and disseminated?,0.4544
29,How has the reporting of the setting evolved over time?,How are empirical studies in RE reported and disseminated?,0.4754
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How are empirical research results in RE synthesized and utilized?,0.5199
31,How has the the reporting of the population evolved over time?,How have empirical studies in RE evolved over time?,0.5467
32,How has the reporting of the context evolved over time?,How are context factors considered in empirical RE research?,0.5085
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How are context factors considered in empirical RE research?,0.3865
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How are context factors considered in empirical RE research?,0.3571
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How are context factors considered in empirical RE research?,0.4242
36,Do the authors report the selected context of their study with specific characteristics?,How are empirical studies in RE reported and disseminated?,0.6302
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How are empirical research results in RE documented and shared?,0.587
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How have empirical studies in RE evolved over time?,0.6373
39,How has the reporting of research questions and answers evolved over time?,How are empirical studies in RE reported and disseminated?,0.5734
