,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How are empirical studies replicated in different contexts?,0.7047
1,How often are which empirical methods used over time?,What are the primary disciplinary differences in RE empirical methods?,0.6893
2,Which sub-fields of SE and RE do the empirical studies cover over time?,How are empirical RE findings made available for broader use?,0.7007
3, How do the authors justify the lack of a proper study?,What are the critical elements of an effective RE empirical study?,0.5364
4,How has the proportion of papers that do not have an empirical study evolved over time?,How are empirical studies replicated in different contexts?,0.602
5,How many empirical studies are by authors working for large software development companies?,How does empirical research contribute to software systems development?,0.7162
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How does empirical research contribute to software systems development?,0.6337
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",What are the future directions for empirical RE research?,0.5268
8,How do the authors justify the selection and combination of empirical methods and design elements?,What are the primary disciplinary differences in RE empirical methods?,0.6771
9,How often are which empirical methods used?,What are the primary disciplinary differences in RE empirical methods?,0.7342
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the primary research methods used in empirical RE surveys?,0.6325
11,How has the proportion of replications evolved over time?,How are empirical studies replicated in different contexts?,0.4566
12,How has the use of triangulation for research design evolved over time?,What are the key elements of the RE research map?,0.425
13,How often are those who conduct the studies also the authors of the papers?,How are empirical studies replicated in different contexts?,0.4636
14,How do the authors justify preventing bias in the study results?,What are the recurring problems in RE identified in empirical studies?,0.4897
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How has RE practice evolved over the last decade?,0.5026
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What are the comparative findings of RE practice in different industries?,0.5894
17,How often are which statistical methods used?,What are the primary research methods used in empirical RE surveys?,0.5856
18,How has the use of statistical methods evolved over time?,What are the variations between different empirical research methods in RE?,0.4792
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What are the best practices for RE documented in empirical studies?,0.4409
20,How has the definition of the population evolved over time?,How has RE practice evolved over the last decade?,0.3168
21,How has the use of power analysis and effect size estimation evolved over time?,How have different technologies been evaluated in empirical RE?,0.4235
