,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How do empirical studies align with the empirical software engineering methodologies?,0.5926
1,How often are which empirical methods used over time?,How do empirical studies align with the empirical software engineering methodologies?,0.6237
2,Which sub-fields of SE and RE do the empirical studies cover over time?,"What is the significance of different research components such as techniques, tools, and activities in empirical studies?",0.5837
3, How do the authors justify the lack of a proper study?,What are the effects of incomplete and unprioritized requirements as identified in empirical studies?,0.4352
4,How has the proportion of papers that do not have an empirical study evolved over time?,How do empirical studies align with the empirical software engineering methodologies?,0.5268
5,How many empirical studies are by authors working for large software development companies?,How do empirical studies align with the empirical software engineering methodologies?,0.685
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How do empirical studies align with the empirical software engineering methodologies?,0.549
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How do empirical studies depict the evolution of Requirements Engineering techniques over the years?,0.4293
8,How do the authors justify the selection and combination of empirical methods and design elements?,How do empirical studies align with the empirical software engineering methodologies?,0.6975
9,How often are which empirical methods used?,How do empirical studies align with the empirical software engineering methodologies?,0.6827
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""","What is the significance of different research components such as techniques, tools, and activities in empirical studies?",0.5751
11,How has the proportion of replications evolved over time?,What factors determine the successful replication of empirical studies in Requirements Engineering?,0.3201
12,How has the use of triangulation for research design evolved over time?,"What is the significance of different research components such as techniques, tools, and activities in empirical studies?",0.4079
13,How often are those who conduct the studies also the authors of the papers?,"What is the significance of different research components such as techniques, tools, and activities in empirical studies?",0.3766
14,How do the authors justify preventing bias in the study results?,What methods are employed to manage fluctuating and conflicting requirements in empirical studies?,0.3638
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How do empirical studies address the thin spread of application domain knowledge?,0.4089
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How frequently are principles like 'agility' and 'iterative approach' examined in Requirements Engineering studies?,0.4531
17,How often are which statistical methods used?,What types of empirical research methods are commonly used in Requirements Engineering?,0.523
18,How has the use of statistical methods evolved over time?,How do empirical studies depict the evolution of Requirements Engineering techniques over the years?,0.4384
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What types of empirical research methods are commonly used in Requirements Engineering?,0.3719
20,How has the definition of the population evolved over time?,How do empirical studies depict the evolution of Requirements Engineering techniques over the years?,0.2305
21,How has the use of power analysis and effect size estimation evolved over time?,"What is the significance of different research components such as techniques, tools, and activities in empirical studies?",0.3533
22,How has the reporting of threats to validity evolved over time?,What kind of narrative reviews exist within empirical Requirements Engineering research?,0.3155
23,What types of threats to validity do the authors report?,What methods are employed to manage fluctuating and conflicting requirements in empirical studies?,0.3352
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How do empirical studies address the thin spread of application domain knowledge?,0.431
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How do empirical studies align with the empirical software engineering methodologies?,0.6326
26,How has the reporting of the subjects evolved over time?,How do empirical studies depict the evolution of Requirements Engineering techniques over the years?,0.4082
27,How has the reporting of the objects of study / treatments evolved over time?,"What is the significance of different research components such as techniques, tools, and activities in empirical studies?",0.4971
28,How has the reporting of the tasks evolved over time?,How do empirical studies depict the evolution of Requirements Engineering techniques over the years?,0.4798
29,How has the reporting of the setting evolved over time?,How do empirical studies depict the evolution of Requirements Engineering techniques over the years?,0.3968
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,What are the issues with numbering requirements in industry practices?,0.4169
31,How has the the reporting of the population evolved over time?,How do empirical studies depict the evolution of Requirements Engineering techniques over the years?,0.2763
32,How has the reporting of the context evolved over time?,How do empirical studies depict the evolution of Requirements Engineering techniques over the years?,0.3955
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do empirical studies address the thin spread of application domain knowledge?,0.3627
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,What are the effects of incomplete and unprioritized requirements as identified in empirical studies?,0.3352
