,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How do empirical research methods ensure the relevance of their findings to industry practices?,0.5534
1,How often are which empirical methods used over time?,How do empirical research methods ensure the relevance of their findings to industry practices?,0.548
2,Which sub-fields of SE and RE do the empirical studies cover over time?,How do empirical research methods ensure the relevance of their findings to industry practices?,0.5345
3, How do the authors justify the lack of a proper study?,How do empirical studies address the issue of fluctuating and conflicting requirements?,0.4379
4,How has the proportion of papers that do not have an empirical study evolved over time?,How do empirical research methods ensure the relevance of their findings to industry practices?,0.4885
5,How many empirical studies are by authors working for large software development companies?,How do empirical studies contribute to understanding the context factors relevant to software engineering projects?,0.609
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How have empirical research methods in requirements engineering evolved over time?,0.5274
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How have empirical research methods in requirements engineering evolved over time?,0.4497
8,How do the authors justify the selection and combination of empirical methods and design elements?,How do empirical research methods ensure the relevance of their findings to industry practices?,0.6182
9,How often are which empirical methods used?,What are the common methodologies used in empirical requirements engineering research?,0.5861
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How do empirical research methods ensure the relevance of their findings to industry practices?,0.5967
11,How has the proportion of replications evolved over time?,How have empirical research methods in requirements engineering evolved over time?,0.2428
12,How has the use of triangulation for research design evolved over time?,How have empirical research methods in requirements engineering evolved over time?,0.3978
13,How often are those who conduct the studies also the authors of the papers?,How do empirical research methods ensure the relevance of their findings to industry practices?,0.352
14,How do the authors justify preventing bias in the study results?,How do empirical research methods ensure the relevance of their findings to industry practices?,0.4631
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How do empirical research methods ensure the relevance of their findings to industry practices?,0.3737
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How do empirical research methods ensure the relevance of their findings to industry practices?,0.5528
17,How often are which statistical methods used?,How do empirical research methods ensure the relevance of their findings to industry practices?,0.4486
18,How has the use of statistical methods evolved over time?,How have empirical research methods in requirements engineering evolved over time?,0.5162
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How do empirical research methods ensure the relevance of their findings to industry practices?,0.5075
20,How has the definition of the population evolved over time?,How do empirical studies address the issue of fluctuating and conflicting requirements?,0.2466
21,How has the use of power analysis and effect size estimation evolved over time?,How do empirical studies address the issue of fluctuating and conflicting requirements?,0.3285
22,How has the reporting of threats to validity evolved over time?,How do empirical studies handle the issue of requirements validation and verification?,0.3766
23,What types of threats to validity do the authors report?,How do empirical studies handle the issue of requirements validation and verification?,0.414
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How do empirical research methods ensure the relevance of their findings to industry practices?,0.4761
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How do empirical research methods ensure the relevance of their findings to industry practices?,0.6163
26,How has the reporting of the subjects evolved over time?,How have empirical research methods in requirements engineering evolved over time?,0.4039
27,How has the reporting of the objects of study / treatments evolved over time?,How do empirical research methods ensure the relevance of their findings to industry practices?,0.4413
28,How has the reporting of the tasks evolved over time?,How have empirical research methods in requirements engineering evolved over time?,0.4745
29,How has the reporting of the setting evolved over time?,How have empirical research methods in requirements engineering evolved over time?,0.3971
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How do empirical research methods ensure the relevance of their findings to industry practices?,0.5598
31,How has the the reporting of the population evolved over time?,How do empirical studies address the issue of fluctuating and conflicting requirements?,0.2872
32,How has the reporting of the context evolved over time?,How have empirical research methods in requirements engineering evolved over time?,0.3993
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do empirical studies address the issue of fluctuating and conflicting requirements?,0.3477
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do empirical studies address the issue of fluctuating and conflicting requirements?,0.3451
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How do empirical research methods ensure the relevance of their findings to industry practices?,0.367
36,Do the authors report the selected context of their study with specific characteristics?,How do empirical research methods ensure the relevance of their findings to industry practices?,0.5244
37,Does the research design allow for efficient reuse of study (results) by other researchers?,What are the benefits and limitations of using experiments in requirements engineering research?,0.4469
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How do empirical research methods ensure the relevance of their findings to industry practices?,0.4639
39,How has the reporting of research questions and answers evolved over time?,How have empirical research methods in requirements engineering evolved over time?,0.4981
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,What are the main trends in empirical research on the role of languages in requirements engineering?,0.4174
41,Do the authors use a well defined taxonomy for their research design?,How do empirical studies handle the diversity of terminology in requirements engineering?,0.5246
42,Do the authors use other channels to publish their results for making them available to industrial users?,How do empirical research methods ensure the relevance of their findings to industry practices?,0.441
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",How do empirical research methods ensure the relevance of their findings to industry practices?,0.5761
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",How do empirical research methods ensure the relevance of their findings to industry practices?,0.6389
45,Have the authors done a systematic review of related work?,How do empirical research methods ensure the relevance of their findings to industry practices?,0.4083
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",How do empirical research methods ensure the relevance of their findings to industry practices?,0.5163
47,How many publications are analyzed in (systematic literature) reviews?,How do empirical research methods ensure the relevance of their findings to industry practices?,0.4792
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",How do empirical research methods ensure the relevance of their findings to industry practices?,0.5376
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",How do empirical research methods ensure the relevance of their findings to industry practices?,0.4692
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",How does the integration of information systems research benefit requirements engineering studies?,0.3858
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,How do empirical studies handle the diversity of terminology in requirements engineering?,0.3277
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,What are the common problems identified in empirical studies of requirements engineering tools and documentation?,0.3093
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,How do empirical studies handle the issue of requirements validation and verification?,0.5184
54,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,How do empirical research methods ensure the relevance of their findings to industry practices?,0.5284
55,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,How do empirical studies handle the issue of requirements validation and verification?,0.5089
56,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,What methodologies are used to synthesize evidence from multiple empirical studies in requirements engineering?,0.5343
57,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,How are empirical research findings synthesized to develop theories in requirements engineering?,0.5738
58,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,How are empirical research findings synthesized to develop theories in requirements engineering?,0.5989
59,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,How do standardized terminologies influence the replication of empirical studies in requirements engineering?,0.573
60,How many different empirical methods are used per publication?,What are the common methodologies used in empirical requirements engineering research?,0.5769
61,How has the number of empirical methods used per publication evolved over time?,How do empirical research methods ensure the relevance of their findings to industry practices?,0.582
62,Which methods are used to synthesize evidence from data of different empirical methods?,What methodologies are used to synthesize evidence from multiple empirical studies in requirements engineering?,0.639
63,How many studies incorporate theories?,How are empirical research findings synthesized to develop theories in requirements engineering?,0.4502
64,How has the incorporation of theories in studies evolved over time?,How are empirical research findings synthesized to develop theories in requirements engineering?,0.4468
65,"""For which purpose do authors incorporate theories into their studies (use, testing, modification, formulation)?""",How are empirical research findings synthesized to develop theories in requirements engineering?,0.4677
66,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",How do empirical research methods support the transfer of knowledge from academia to industry in requirements engineering?,0.3146
67,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",How are empirical research findings synthesized to develop theories in requirements engineering?,0.3352
68,How many theories from the SE and RE are there?,How are empirical research findings synthesized to develop theories in requirements engineering?,0.3712
69,How has the number of theories from SE and RE evolved over time?,How have empirical research methods in requirements engineering evolved over time?,0.3747
70,"""On which levels of sophistication are the theories from SE and RE? (level 1, level 2, or level 3 defined in Sjøberg et al. [1])""",How are empirical research findings synthesized to develop theories in requirements engineering?,0.3321
71,What is the proportion of each of the three levels of sophistication for theories from SE and RE?,How are empirical research findings synthesized to develop theories in requirements engineering?,0.3613
72,How has the proportion of each of the three levels of sophistication for theories from SE and RE evolved over time?,How are empirical research findings synthesized to develop theories in requirements engineering?,0.3679
73,"""Do the authors use standards to describe the theories incorporated (used, tested, modified, formulated)?""",How do standardized terminologies influence the replication of empirical studies in requirements engineering?,0.4145
74,How often are standards used to describe the theories incorporated?,How do standardized terminologies influence the replication of empirical studies in requirements engineering?,0.4707
75,How has the use of standards to describe the theories incorporated evolved over time?,How do standardized terminologies influence the replication of empirical studies in requirements engineering?,0.4421
76,Do the authors refer to a reference (website or systematic review) that systematizes and characterizes the theory incorporated?,How do empirical research methods ensure the relevance of their findings to industry practices?,0.3905
