,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How are empirical findings in RE disseminated to practitioners and academia?,0.665
1,How often are which empirical methods used over time?,How often are empirical methods used in software engineering compared to other methods?,0.851
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the main focuses and gaps identified in the empirical research map for RE?,0.6749
3, How do the authors justify the lack of a proper study?,How do empirical studies ensure the practical relevance of their findings for RE practitioners?,0.5147
4,How has the proportion of papers that do not have an empirical study evolved over time?,How are empirical findings in RE disseminated to practitioners and academia?,0.6035
5,How many empirical studies are by authors working for large software development companies?,How often are empirical methods used in software engineering compared to other methods?,0.6234
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How do empirical studies address the issue of evolving requirements in software projects?,0.5608
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How are empirical findings in RE disseminated to practitioners and academia?,0.5637
8,How do the authors justify the selection and combination of empirical methods and design elements?,How is empirical evidence integrated into the design of software engineering methods?,0.6929
9,How often are which empirical methods used?,How often are empirical methods used in software engineering compared to other methods?,0.8831
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How are empirical research findings in RE translated into actionable insights?,0.5967
11,How has the proportion of replications evolved over time?,What are the major results obtained from empirical studies on the RE process?,0.2788
12,How has the use of triangulation for research design evolved over time?,What is the significance of problem-oriented research in the context of empirical RE?,0.3974
13,How often are those who conduct the studies also the authors of the papers?,How are empirical findings in RE disseminated to practitioners and academia?,0.4862
14,How do the authors justify preventing bias in the study results?,How do empirical studies in RE reconcile differing views and findings?,0.5595
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,What are the patterns of practice usage identified in large empirical RE studies?,0.451
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How is empirical research in RE adapting to new technologies and methodologies?,0.6047
17,How often are which statistical methods used?,How often are empirical methods used in software engineering compared to other methods?,0.6915
18,How has the use of statistical methods evolved over time?,How often are empirical methods used in software engineering compared to other methods?,0.5424
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How often are empirical methods used in software engineering compared to other methods?,0.4606
20,How has the definition of the population evolved over time?,How is empirical research in RE adapting to new technologies and methodologies?,0.2174
21,How has the use of power analysis and effect size estimation evolved over time?,How do empirical studies measure the efficiency of RE processes?,0.354
22,How has the reporting of threats to validity evolved over time?,How do empirical researchers in RE ensure the reliability and validity of their findings?,0.4491
23,What types of threats to validity do the authors report?,How do empirical researchers in RE ensure the reliability and validity of their findings?,0.4911
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How do empirical studies in RE reconcile differing views and findings?,0.5624
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How often are empirical methods used in software engineering compared to other methods?,0.6175
26,How has the reporting of the subjects evolved over time?,How are empirical findings in RE disseminated to practitioners and academia?,0.4929
27,How has the reporting of the objects of study / treatments evolved over time?,How are empirical findings in RE disseminated to practitioners and academia?,0.5869
28,How has the reporting of the tasks evolved over time?,How do the methodologies in empirical requirements engineering studies vary over time?,0.4466
29,How has the reporting of the setting evolved over time?,How are empirical findings in RE disseminated to practitioners and academia?,0.4106
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How are empirical findings in RE disseminated to practitioners and academia?,0.4702
31,How has the the reporting of the population evolved over time?,How are empirical findings in RE disseminated to practitioners and academia?,0.3516
32,How has the reporting of the context evolved over time?,How are empirical research findings in RE translated into actionable insights?,0.4179
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do empirical studies in RE reconcile differing views and findings?,0.3888
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do empirical studies in RE reconcile differing views and findings?,0.3934
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How do empirical studies in RE reconcile differing views and findings?,0.4218
36,Do the authors report the selected context of their study with specific characteristics?,How do empirical studies ensure the practical relevance of their findings for RE practitioners?,0.5771
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How do empirical researchers in RE select their study samples?,0.5648
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How are empirical findings in RE disseminated to practitioners and academia?,0.5352
39,How has the reporting of research questions and answers evolved over time?,How are empirical findings in RE disseminated to practitioners and academia?,0.5524
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How are empirical findings in RE disseminated to practitioners and academia?,0.4348
41,Do the authors use a well defined taxonomy for their research design?,How do empirical studies in RE handle the diversity of terminology and conceptual frameworks?,0.5796
42,Do the authors use other channels to publish their results for making them available to industrial users?,How are empirical findings in RE disseminated to practitioners and academia?,0.3747
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What lessons have been learned from applying systematic literature reviews in empirical software engineering?,0.6867
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",What lessons have been learned from applying systematic literature reviews in empirical software engineering?,0.7184
45,Have the authors done a systematic review of related work?,What lessons have been learned from applying systematic literature reviews in empirical software engineering?,0.5909
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",What lessons have been learned from applying systematic literature reviews in empirical software engineering?,0.586
47,How many publications are analyzed in (systematic literature) reviews?,What lessons have been learned from applying systematic literature reviews in empirical software engineering?,0.6395
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",How are empirical findings in RE disseminated to practitioners and academia?,0.4832
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",What lessons have been learned from applying systematic literature reviews in empirical software engineering?,0.581
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",What are the commonly used publication databases for empirical studies in requirements engineering?,0.4131
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,What lessons have been learned from applying systematic literature reviews in empirical software engineering?,0.4933
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,What lessons have been learned from applying systematic literature reviews in empirical software engineering?,0.5329
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,How do empirical researchers in RE ensure the reliability and validity of their findings?,0.6487
54,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,How do empirical researchers in RE ensure the reliability and validity of their findings?,0.6316
55,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,How do empirical researchers in RE ensure the reliability and validity of their findings?,0.6283
56,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,How do empirical researchers in RE ensure the reliability and validity of their findings?,0.629
57,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,How do empirical studies in RE typically define their scope and objectives?,0.6779
58,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,How do empirical studies in RE typically define their scope and objectives?,0.7203
59,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,How do empirical studies in RE handle the diversity of terminology and conceptual frameworks?,0.622
60,How many different empirical methods are used per publication?,How often are empirical methods used in software engineering compared to other methods?,0.7741
61,How has the number of empirical methods used per publication evolved over time?,How often are empirical methods used in software engineering compared to other methods?,0.7871
62,Which methods are used to synthesize evidence from data of different empirical methods?,How often are empirical methods used in software engineering compared to other methods?,0.6571
63,How many studies incorporate theories?,How do empirical studies in RE reconcile differing views and findings?,0.5022
64,How has the incorporation of theories in studies evolved over time?,How are empirical findings in RE disseminated to practitioners and academia?,0.4841
65,"""For which purpose do authors incorporate theories into their studies (use, testing, modification, formulation)?""",How do grounded theory studies contribute to the field of requirements engineering?,0.4674
66,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",How does empirical research in RE contribute to theory building in software engineering?,0.4689
67,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",How does empirical research in RE contribute to theory building in software engineering?,0.4887
68,How many theories from the SE and RE are there?,How often is empirical data used to substantiate theoretical models in RE?,0.534
69,How has the number of theories from SE and RE evolved over time?,How often is empirical data used to substantiate theoretical models in RE?,0.4828
