,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How do empirical studies address the issue of fluctuating and conflicting requirements?,0.5395
1,How often are which empirical methods used over time?,What kind of empirical methods are commonly used in Requirements Engineering research?,0.5802
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the typical timelines for conducting empirical research in Requirements Engineering?,0.523
3, How do the authors justify the lack of a proper study?,How do empirical studies address the issue of fluctuating and conflicting requirements?,0.4379
4,How has the proportion of papers that do not have an empirical study evolved over time?,How do empirical studies address the complexity of Software Engineering projects?,0.4762
5,How many empirical studies are by authors working for large software development companies?,How do empirical studies address the complexity of Software Engineering projects?,0.7018
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How do empirical studies address the complexity of Software Engineering projects?,0.5879
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",What are the typical approaches for conducting longitudinal studies in Requirements Engineering research?,0.3822
8,How do the authors justify the selection and combination of empirical methods and design elements?,What kind of empirical methods are commonly used in Requirements Engineering research?,0.6231
9,How often are which empirical methods used?,What kind of empirical methods are commonly used in Requirements Engineering research?,0.6405
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How do empirical studies in Requirements Engineering address the gap between research and practice?,0.4793
11,How has the proportion of replications evolved over time?,How do empirical studies address the issue of fluctuating and conflicting requirements?,0.242
12,How has the use of triangulation for research design evolved over time?,What are the typical approaches for conducting longitudinal studies in Requirements Engineering research?,0.3594
13,How often are those who conduct the studies also the authors of the papers?,What are the typical approaches for conducting longitudinal studies in Requirements Engineering research?,0.3423
14,How do the authors justify preventing bias in the study results?,How do empirical studies address the issue of fluctuating and conflicting requirements?,0.4087
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,What are the typical findings from experiments in Requirements Engineering research?,0.3725
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How has the use of empirical methods in Requirements Engineering evolved over the past decade?,0.4378
17,How often are which statistical methods used?,What are the typical data collection methods employed in empirical Requirements Engineering studies?,0.4708
18,How has the use of statistical methods evolved over time?,How has the use of empirical methods in Requirements Engineering evolved over the past decade?,0.4372
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How do empirical studies address the issue of fluctuating and conflicting requirements?,0.4066
20,How has the definition of the population evolved over time?,How do empirical studies address the issue of fluctuating and conflicting requirements?,0.2466
21,How has the use of power analysis and effect size estimation evolved over time?,What are the typical sample sizes used in empirical Requirements Engineering studies?,0.394
22,How has the reporting of threats to validity evolved over time?,How do empirical studies address the issue of requirements validation and verification?,0.3852
23,What types of threats to validity do the authors report?,How do empirical studies address the issue of requirements validation and verification?,0.4162
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How is grounded theory applied in empirical Requirements Engineering studies?,0.3783
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How do case studies contribute to our understanding of Requirements Engineering practices?,0.5669
26,How has the reporting of the subjects evolved over time?,What are the typical timelines for conducting empirical research in Requirements Engineering?,0.3953
27,How has the reporting of the objects of study / treatments evolved over time?,What are the typical timelines for conducting empirical research in Requirements Engineering?,0.429
28,How has the reporting of the tasks evolved over time?,What are the typical timelines for conducting empirical research in Requirements Engineering?,0.476
29,How has the reporting of the setting evolved over time?,What are the typical timelines for conducting empirical research in Requirements Engineering?,0.3941
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How do empirical studies address the issue of requirements validation and verification?,0.4331
31,How has the the reporting of the population evolved over time?,How do empirical studies address the issue of fluctuating and conflicting requirements?,0.2872
32,How has the reporting of the context evolved over time?,What are the typical timelines for conducting empirical research in Requirements Engineering?,0.3514
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do empirical studies address the issue of requirements ambiguity?,0.3481
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do empirical studies address the issue of fluctuating and conflicting requirements?,0.3451
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How do empirical studies address the issue of requirements ambiguity?,0.3573
36,Do the authors report the selected context of their study with specific characteristics?,What are the typical approaches for conducting longitudinal studies in Requirements Engineering research?,0.4404
37,Does the research design allow for efficient reuse of study (results) by other researchers?,What are the benefits of integrating empirical research findings into Requirements Engineering education?,0.3854
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",What are the common data analysis techniques used in empirical Requirements Engineering research?,0.4174
39,How has the reporting of research questions and answers evolved over time?,What are the typical timelines for conducting empirical research in Requirements Engineering?,0.4803
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How has the use of empirical methods in Requirements Engineering evolved over the past decade?,0.2821
41,Do the authors use a well defined taxonomy for their research design?,How do ethnographic studies enhance our understanding of Requirements Engineering processes?,0.4098
42,Do the authors use other channels to publish their results for making them available to industrial users?,How does industry feedback influence empirical research in Requirements Engineering?,0.3408
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What are the typical methods for analyzing qualitative data in empirical Requirements Engineering research?,0.5045
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",How do empirical studies in Requirements Engineering address the gap between research and practice?,0.5259
45,Have the authors done a systematic review of related work?,How do empirical studies in Requirements Engineering address the gap between research and practice?,0.3604
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",How do empirical studies in Requirements Engineering address the gap between research and practice?,0.3842
47,How many publications are analyzed in (systematic literature) reviews?,What are the common metrics used to evaluate Requirements Engineering practices in empirical studies?,0.4015
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",How do empirical studies contribute to the development of Requirements Engineering standards?,0.4173
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",How do empirical studies in Requirements Engineering address the gap between research and practice?,0.3495
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",What are the typical data sources used in empirical Requirements Engineering research?,0.3301
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,How do empirical studies investigate the role of tool support in Requirements Engineering?,0.3182
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,What are the typical data sources used in empirical Requirements Engineering research?,0.3598
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,How do empirical studies address the issue of requirements validation and verification?,0.5115
54,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,How do empirical studies address the issue of requirements validation and verification?,0.507
55,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,How do empirical studies address the issue of requirements validation and verification?,0.5121
56,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,How do empirical studies address the issue of requirements validation and verification?,0.5194
57,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,How do empirical studies contribute to the development of theoretical frameworks in Requirements Engineering?,0.5501
58,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,What kind of empirical methods are commonly used in Requirements Engineering research?,0.5813
59,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,How has the use of empirical methods in Requirements Engineering evolved over the past decade?,0.5689
60,How many different empirical methods are used per publication?,What kind of empirical methods are commonly used in Requirements Engineering research?,0.6143
61,How has the number of empirical methods used per publication evolved over time?,What kind of empirical methods are commonly used in Requirements Engineering research?,0.5646
62,Which methods are used to synthesize evidence from data of different empirical methods?,What kind of empirical methods are commonly used in Requirements Engineering research?,0.5877
63,How many studies incorporate theories?,How do empirical studies contribute to the development of theoretical frameworks in Requirements Engineering?,0.3734
64,How has the incorporation of theories in studies evolved over time?,How do empirical studies contribute to the development of theoretical frameworks in Requirements Engineering?,0.3693
65,"""For which purpose do authors incorporate theories into their studies (use, testing, modification, formulation)?""",How do empirical studies contribute to the development of theoretical frameworks in Requirements Engineering?,0.4162
66,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",How is grounded theory applied in empirical Requirements Engineering studies?,0.3388
67,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",How is grounded theory applied in empirical Requirements Engineering studies?,0.3236
68,How many theories from the SE and RE are there?,How do empirical studies contribute to the development of theoretical frameworks in Requirements Engineering?,0.3171
69,How has the number of theories from SE and RE evolved over time?,How do empirical studies contribute to the development of theoretical frameworks in Requirements Engineering?,0.3071
70,"""On which levels of sophistication are the theories from SE and RE? (level 1, level 2, or level 3 defined in Sjøberg et al. [1])""",How is grounded theory applied in empirical Requirements Engineering studies?,0.3042
71,What is the proportion of each of the three levels of sophistication for theories from SE and RE?,How is grounded theory applied in empirical Requirements Engineering studies?,0.3167
72,How has the proportion of each of the three levels of sophistication for theories from SE and RE evolved over time?,How is grounded theory applied in empirical Requirements Engineering studies?,0.292
73,"""Do the authors use standards to describe the theories incorporated (used, tested, modified, formulated)?""",How do empirical studies contribute to the development of Requirements Engineering standards?,0.4455
74,How often are standards used to describe the theories incorporated?,How do empirical studies contribute to the development of Requirements Engineering standards?,0.4503
75,How has the use of standards to describe the theories incorporated evolved over time?,How do empirical studies contribute to the development of Requirements Engineering standards?,0.4848
76,Do the authors refer to a reference (website or systematic review) that systematizes and characterizes the theory incorporated?,How do empirical studies in Requirements Engineering address the gap between research and practice?,0.3296
