,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How do empirical studies address the issue of fluctuating and conflicting requirements?,0.5395
1,How often are which empirical methods used over time?,Which empirical research methods are most frequently used in requirements engineering studies?,0.6026
2,Which sub-fields of SE and RE do the empirical studies cover over time?,Which empirical research methods are most frequently used in requirements engineering studies?,0.5395
3, How do the authors justify the lack of a proper study?,How do empirical studies address the issue of fluctuating and conflicting requirements?,0.4379
4,How has the proportion of papers that do not have an empirical study evolved over time?,How do empirical studies address the issue of fluctuating and conflicting requirements?,0.4522
5,How many empirical studies are by authors working for large software development companies?,How do empirical studies evaluate the impact of requirements engineering on software project success?,0.5793
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How do empirical studies evaluate the impact of requirements engineering on software project success?,0.4853
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",What methodologies are used to synthesize findings from multiple empirical studies in requirements engineering?,0.3917
8,How do the authors justify the selection and combination of empirical methods and design elements?,Which empirical research methods are most frequently used in requirements engineering studies?,0.6148
9,How often are which empirical methods used?,Which empirical research methods are most frequently used in requirements engineering studies?,0.6405
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",Which empirical research methods are most frequently used in requirements engineering studies?,0.5333
11,How has the proportion of replications evolved over time?,How do empirical studies address the issue of fluctuating and conflicting requirements?,0.242
12,How has the use of triangulation for research design evolved over time?,What methodologies are used to synthesize findings from multiple empirical studies in requirements engineering?,0.3564
13,How often are those who conduct the studies also the authors of the papers?,How do interdisciplinary studies contribute to the field of requirements engineering?,0.3108
14,How do the authors justify preventing bias in the study results?,How do empirical studies address the issue of fluctuating and conflicting requirements?,0.4087
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How has the state of practice in requirements engineering evolved over the past decade?,0.3445
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,Which empirical research methods are most frequently used in requirements engineering studies?,0.4375
17,How often are which statistical methods used?,Which empirical research methods are most frequently used in requirements engineering studies?,0.5403
18,How has the use of statistical methods evolved over time?,Which empirical research methods are most frequently used in requirements engineering studies?,0.4058
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What are the limitations of current empirical research methods in requirements engineering?,0.4102
20,How has the definition of the population evolved over time?,How do empirical studies address the issue of fluctuating and conflicting requirements?,0.2466
21,How has the use of power analysis and effect size estimation evolved over time?,How do empirical studies address the issue of fluctuating and conflicting requirements?,0.3285
22,How has the reporting of threats to validity evolved over time?,How do empirical studies on requirements engineering handle ethical considerations?,0.352
23,What types of threats to validity do the authors report?,How do empirical studies on requirements engineering handle ethical considerations?,0.3893
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,What methodologies are used to synthesize findings from multiple empirical studies in requirements engineering?,0.371
