,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How generalizable are the findings from individual empirical RE studies?,0.6666
1,How often are which empirical methods used over time?,How does the use of empirical methods in SE research compare to other fields?,0.7012
2,Which sub-fields of SE and RE do the empirical studies cover over time?,How generalizable are the findings from individual empirical RE studies?,0.719
3, How do the authors justify the lack of a proper study?,What are the main conclusions from broad RE studies on practice?,0.5629
4,How has the proportion of papers that do not have an empirical study evolved over time?,How often are case studies used in empirical RE research?,0.5748
5,How many empirical studies are by authors working for large software development companies?,How often are case studies used in empirical RE research?,0.6103
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How often are case studies used in empirical RE research?,0.5623
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How can the empirical findings guide future RE research and practice?,0.5247
8,How do the authors justify the selection and combination of empirical methods and design elements?,How does the use of empirical methods in SE research compare to other fields?,0.7364
9,How often are which empirical methods used?,How does the use of empirical methods in SE research compare to other fields?,0.7621
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How often are case studies used in empirical RE research?,0.6186
11,How has the proportion of replications evolved over time?,What is the role of replication in understanding the progress of RE practices?,0.5288
12,How has the use of triangulation for research design evolved over time?,How can design-oriented research be empirically validated?,0.4709
13,How often are those who conduct the studies also the authors of the papers?,How often are case studies used in empirical RE research?,0.5026
14,How do the authors justify preventing bias in the study results?,How does evidence-based research enhance decision-making in RE?,0.5062
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,What are the knowledge claims in empirical RE research design?,0.4686
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What methodological approaches are needed for future empirical RE research?,0.5911
17,How often are which statistical methods used?,How often are case studies used in empirical RE research?,0.5444
18,How has the use of statistical methods evolved over time?,How does the use of empirical methods in SE research compare to other fields?,0.537
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How does the use of empirical methods in SE research compare to other fields?,0.5226
20,How has the definition of the population evolved over time?,How have the perceived RE problems evolved over time?,0.3562
21,How has the use of power analysis and effect size estimation evolved over time?,How can empirical research methods be applied to understand the complexity of SE systems?,0.3861
22,How has the reporting of threats to validity evolved over time?,How have the perceived RE problems evolved over time?,0.407
23,What types of threats to validity do the authors report?,What are the challenges in synthesizing evidence from different RE studies?,0.4094
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How do grounded theory studies contribute to RE research?,0.5635
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How often are case studies used in empirical RE research?,0.7634
26,How has the reporting of the subjects evolved over time?,How have empirical studies evolved to address RE process issues over time?,0.4648
27,How has the reporting of the objects of study / treatments evolved over time?,How often are case studies used in empirical RE research?,0.538
28,How has the reporting of the tasks evolved over time?,How have empirical studies evolved to address RE process issues over time?,0.5504
29,How has the reporting of the setting evolved over time?,How have empirical studies evolved to address RE process issues over time?,0.4385
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,What are the critical success factors for the industrial uptake of specific RE techniques?,0.4831
31,How has the the reporting of the population evolved over time?,How have empirical studies evolved to address RE process issues over time?,0.3805
32,How has the reporting of the context evolved over time?,How have empirical studies evolved to address RE process issues over time?,0.4171
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,What are the benefits and limitations of mixed methods in RE research?,0.4161
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How generalizable are the findings from individual empirical RE studies?,0.3813
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How does the use of empirical methods in SE research compare to other fields?,0.4193
36,Do the authors report the selected context of their study with specific characteristics?,How generalizable are the findings from individual empirical RE studies?,0.5826
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How often are case studies used in empirical RE research?,0.551
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",What strategies exist for collecting data in empirical RE research?,0.5051
39,How has the reporting of research questions and answers evolved over time?,How are the identified empirical studies classified in the research map?,0.4649
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How does the diversity of terminology affect empirical research in RE?,0.4349
41,Do the authors use a well defined taxonomy for their research design?,How does the diversity of terminology affect empirical research in RE?,0.5356
42,Do the authors use other channels to publish their results for making them available to industrial users?,What are the knowledge claims in empirical RE research design?,0.3471
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What methodological approaches are needed for future empirical RE research?,0.6305
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",How does the use of empirical methods in SE research compare to other fields?,0.6544
45,Have the authors done a systematic review of related work?,How can design-oriented research be empirically validated?,0.414
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",How can the empirical findings guide future RE research and practice?,0.5522
47,How many publications are analyzed in (systematic literature) reviews?,How often are case studies used in empirical RE research?,0.5161
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",What are the knowledge claims in empirical RE research design?,0.4713
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",How does the diversity of terminology affect empirical research in RE?,0.505
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",How are the identified empirical studies classified in the research map?,0.4403
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,How does the diversity of terminology affect empirical research in RE?,0.4427
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,Which tools have proven beneficial or problematic in RE practices?,0.4262
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,How generalizable are the findings from individual empirical RE studies?,0.6651
54,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,How generalizable are the findings from individual empirical RE studies?,0.6719
55,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,How generalizable are the findings from individual empirical RE studies?,0.5917
