,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How has the focus on empirical RE research evolved over the years?,0.7332
1,How often are which empirical methods used over time?,What common research agendas exist with a focus on empirical methods in RE?,0.6602
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the most significant empirical studies in the RE domain over the past ten years?,0.8007
3, How do the authors justify the lack of a proper study?,How can the quality and relevance of empirical RE studies be improved?,0.5423
4,How has the proportion of papers that do not have an empirical study evolved over time?,How has the focus on empirical RE research evolved over the years?,0.6335
5,How many empirical studies are by authors working for large software development companies?,What are the empirical research methods most relevant to software engineering?,0.6635
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How has the focus on empirical RE research evolved over the years?,0.5425
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How has the focus on empirical RE research evolved over the years?,0.6486
8,How do the authors justify the selection and combination of empirical methods and design elements?,What common research agendas exist with a focus on empirical methods in RE?,0.6782
9,How often are which empirical methods used?,What are the empirical research methods most relevant to software engineering?,0.704
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How has the focus on empirical RE research evolved over the years?,0.6821
11,How has the proportion of replications evolved over time?,What are the characteristics of a successful RE practice replication study?,0.4624
12,How has the use of triangulation for research design evolved over time?,How can a research map be developed and utilized in RE?,0.4541
13,How often are those who conduct the studies also the authors of the papers?,What are the most significant empirical studies in the RE domain over the past ten years?,0.4281
14,How do the authors justify preventing bias in the study results?,What are the practical implications of empirical RE research findings?,0.4844
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How can the evolution of RE practices over time be empirically analyzed?,0.4904
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How do empirical methods contribute to RE technology development?,0.5393
17,How often are which statistical methods used?,What are the empirical research methods most relevant to software engineering?,0.5541
18,How has the use of statistical methods evolved over time?,How has the focus on empirical RE research evolved over the years?,0.5136
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How can RE methods and techniques be empirically validated?,0.4406
20,How has the definition of the population evolved over time?,How can the evolution of RE practices over time be empirically analyzed?,0.3833
21,How has the use of power analysis and effect size estimation evolved over time?,How can we measure the impact of RE on project productivity?,0.3649
22,How has the reporting of threats to validity evolved over time?,How can empirical evidence be systematically reviewed and classified in RE?,0.3934
23,What types of threats to validity do the authors report?,What are the practical implications of empirical RE research findings?,0.4199
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,What are the significant theories derived from empirical RE research?,0.5732
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What is the role of case studies in empirical RE research?,0.7238
26,How has the reporting of the subjects evolved over time?,What are the most significant empirical studies in the RE domain over the past ten years?,0.515
27,How has the reporting of the objects of study / treatments evolved over time?,How has the focus on empirical RE research evolved over the years?,0.5329
28,How has the reporting of the tasks evolved over time?,How can the evolution of RE practices over time be empirically analyzed?,0.4895
29,How has the reporting of the setting evolved over time?,How can the evolution of RE practices over time be empirically analyzed?,0.4322
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,What are the critical success factors for the industrial uptake of RE techniques?,0.4821
31,How has the the reporting of the population evolved over time?,What are the most significant empirical studies in the RE domain over the past ten years?,0.4614
32,How has the reporting of the context evolved over time?,How can the differences in context factors affect the generalization of empirical RE results?,0.4671
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How can the differences in context factors affect the generalization of empirical RE results?,0.4337
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How can the differences in context factors affect the generalization of empirical RE results?,0.4072
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How can the differences in context factors affect the generalization of empirical RE results?,0.4492
36,Do the authors report the selected context of their study with specific characteristics?,What are the major themes identified in empirical RE research literature?,0.5658
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How can the success of empirical RE research be ensured through systematic observation and experimentation?,0.5674
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How has the focus on empirical RE research evolved over the years?,0.5556
39,How has the reporting of research questions and answers evolved over time?,How has the focus on empirical RE research evolved over the years?,0.605
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How has the focus on empirical RE research evolved over the years?,0.4407
41,Do the authors use a well defined taxonomy for their research design?,What are the essential components of a research agenda focused on empirical RE?,0.4224
42,Do the authors use other channels to publish their results for making them available to industrial users?,How can the interaction between academia and industry enhance empirical RE research?,0.3901
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What are the major themes identified in empirical RE research literature?,0.618
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",How has the focus on empirical RE research evolved over the years?,0.6816
45,Have the authors done a systematic review of related work?,How can the success of empirical RE research be ensured through systematic observation and experimentation?,0.4807
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",How can the success of empirical RE research be ensured through systematic observation and experimentation?,0.513
47,How many publications are analyzed in (systematic literature) reviews?,What are the major themes identified in empirical RE research literature?,0.4692
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",What common research agendas exist with a focus on empirical methods in RE?,0.4314
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",What are the major themes identified in empirical RE research literature?,0.4742
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",What are the key components of a functional infrastructure to support empirical RE research?,0.4163
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,What are the key components of a functional infrastructure to support empirical RE research?,0.4403
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,What are the key components of a functional infrastructure to support empirical RE research?,0.4558
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,How can the quality and relevance of empirical RE studies be improved?,0.6459
54,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,How can the quality and relevance of empirical RE studies be improved?,0.6543
55,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,How can empirical RE studies be synthesized for better evidence representation?,0.5822
56,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,How can empirical RE studies be synthesized for better evidence representation?,0.6103
57,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,What are the major themes identified in empirical RE research literature?,0.6443
58,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,What are the foundations and methodical approaches for structuring empirical RE research?,0.6826
59,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,What are the foundations and methodical approaches for structuring empirical RE research?,0.5607
60,How many different empirical methods are used per publication?,How can the scientific method be applied to empirical RE research?,0.6531
61,How has the number of empirical methods used per publication evolved over time?,What common research agendas exist with a focus on empirical methods in RE?,0.6737
62,Which methods are used to synthesize evidence from data of different empirical methods?,How can empirical RE studies be synthesized for better evidence representation?,0.7307
63,How many studies incorporate theories?,What are the significant theories derived from empirical RE research?,0.5586
64,How has the incorporation of theories in studies evolved over time?,How has the focus on empirical RE research evolved over the years?,0.5253
65,"""For which purpose do authors incorporate theories into their studies (use, testing, modification, formulation)?""",What are the significant theories derived from empirical RE research?,0.4781
66,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",How can interdisciplinary research contribute to a better understanding of RE context factors?,0.4968
67,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",How has the focus on empirical RE research evolved over the years?,0.5368
68,How many theories from the SE and RE are there?,What are the significant theories derived from empirical RE research?,0.583
69,How has the number of theories from SE and RE evolved over time?,How has the focus on empirical RE research evolved over the years?,0.5025
70,"""On which levels of sophistication are the theories from SE and RE? (level 1, level 2, or level 3 defined in Sjøberg et al. [1])""",How can empirical studies help surface laws explained by theories in RE?,0.4442
71,What is the proportion of each of the three levels of sophistication for theories from SE and RE?,How can empirical studies help surface laws explained by theories in RE?,0.4715
72,How has the proportion of each of the three levels of sophistication for theories from SE and RE evolved over time?,What are the significant theories derived from empirical RE research?,0.4153
