,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,What are the common patterns identified in empirical RE studies?,0.6592
1,How often are which empirical methods used over time?,What are the common methodologies used in empirical RE research?,0.6908
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the common patterns identified in empirical RE studies?,0.7455
3, How do the authors justify the lack of a proper study?,How can RE practice studies be designed to ensure better generalizability of their results?,0.5489
4,How has the proportion of papers that do not have an empirical study evolved over time?,What are the common patterns identified in empirical RE studies?,0.5605
5,How many empirical studies are by authors working for large software development companies?,What types of empirical studies are most commonly conducted in Requirements Engineering (RE)?,0.5769
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How does company size impact the adoption of RE practices?,0.4698
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How can the empirical RE research community achieve better methodological rigor?,0.5095
8,How do the authors justify the selection and combination of empirical methods and design elements?,What are the common methodologies used in empirical RE research?,0.6622
9,How often are which empirical methods used?,What are the common methodologies used in empirical RE research?,0.738
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What methodological frameworks are used in empirical RE research?,0.6123
11,How has the proportion of replications evolved over time?,How have the adoption rates of RE practices changed over time?,0.4004
12,How has the use of triangulation for research design evolved over time?,What are the common methodologies used in empirical RE research?,0.4329
13,How often are those who conduct the studies also the authors of the papers?,What context and background information is typically captured in RE studies?,0.4298
14,How do the authors justify preventing bias in the study results?,How can RE practice studies be designed to ensure better generalizability of their results?,0.5164
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How can empirical evidence be more effectively transferred into RE practice?,0.4928
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What are the differences in RE approaches between new and established companies?,0.6032
17,How often are which statistical methods used?,What are the common methodologies used in empirical RE research?,0.561
18,How has the use of statistical methods evolved over time?,What are the common methodologies used in empirical RE research?,0.4796
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What methodological frameworks are used in empirical RE research?,0.4038
20,How has the definition of the population evolved over time?,How have the adoption rates of RE practices changed over time?,0.3482
21,How has the use of power analysis and effect size estimation evolved over time?,How does company size impact the adoption of RE practices?,0.3548
