,genCQ,expertCQ,cos_score
0,What benefits do case studies offer in Requirements Engineering empirical research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6402
1,How can the results of empirical studies be effectively communicated to practitioners?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6274
2,How can the results of empirical studies be effectively communicated to practitioners?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6258
3,In what ways are different empirical methods combined in Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6251
4,How has software engineering research history influenced empirical methods in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6193
5,In what ways are different empirical methods combined in Requirements Engineering research?,How many different empirical methods are used per publication?,0.6185
6,What are the steps to validate empirical research methods in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6095
7,What lessons have been learned from applying empirical methods in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6076
8,How has software engineering research history influenced empirical methods in Requirements Engineering?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6061
9,In what ways do different empirical research methods impact the findings in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6024
10,How do empirical methods address the complexity of software engineering in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6024
11,How can the results of empirical studies be effectively communicated to practitioners?,Do the authors report the selected context of their study with specific characteristics?,0.6014
12,How do strategic and operational requirements differ in empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5963
13,How can the results of empirical studies be effectively communicated to practitioners?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5936
14,In what ways are different empirical methods combined in Requirements Engineering research?,How often are which empirical methods used?,0.5934
15,How has software engineering research history influenced empirical methods in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5916
