,genCQ,expertCQ,cos_score
0,What methodologies are used to synthesize empirical evidence in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.8088
1,What are the common themes identified in RE empirical research over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7609
2,What specific empirical methods are most prevalent in RE studies?,How often are which empirical methods used?,0.7314
3,What specific empirical methods are most prevalent in RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7215
4,What specific empirical methods are most prevalent in RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7147
5,What are the typical research questions addressed in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7106
6,What specific empirical methods are most prevalent in RE studies?,How often are which empirical methods used over time?,0.7097
7,What are the emerging trends in RE as identified by recent empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6959
8,What specific empirical methods are most prevalent in RE studies?,How many different empirical methods are used per publication?,0.6872
9,What are the main trends in RE identified by broad empirical surveys?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6838
10,What are the major contributions of empirical research to the field of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6829
11,What specific empirical methods are most prevalent in RE studies?,How has the number of empirical methods used per publication evolved over time?,0.6820
12,What are the primary data collection techniques in RE empirical studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6793
13,What are the common themes identified in RE empirical research over time?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6784
14,What are the common themes identified in RE empirical research over time?,How has the proportion of empirical studies evolved over time?,0.6741
15,What are the common themes identified in RE empirical research over time?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6709
16,What are the common tools and languages utilized within RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6705
17,What challenges do researchers face when conducting empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6638
18,What are the critical issues in empirical RE research and how are they addressed?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6636
19,What are the common tools and languages utilized within RE empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6630
20,What are the gaps in current empirical research on RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6624
21,What are the common themes identified in RE empirical research over time?,How often are which empirical methods used over time?,0.6568
22,What specific empirical methods are most prevalent in RE studies?,How has the proportion of empirical studies evolved over time?,0.6556
23,What specific empirical methods are most prevalent in RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6507
24,How frequently is ethnography used as an empirical method in RE studies?,How often are which empirical methods used over time?,0.6500
