,genCQ,expertCQ,cos_score
0,What methodologies are commonly used in empirical RE studies?,How often are which empirical methods used?,0.7850
1,What methodologies are commonly used in empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7491
2,What types of empirical methods are most effective in studying RE?,How often are which empirical methods used?,0.7489
3,What methodologies are commonly used in empirical RE studies?,How often are which empirical methods used over time?,0.7466
4,What methodologies are commonly used in empirical RE studies?,How many different empirical methods are used per publication?,0.7334
5,What are the most cited studies in RE empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7315
6,How is the quality of empirical RE studies evaluated?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.7309
7,What are the current gaps in RE empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7187
8,What types of empirical methods are most effective in studying RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7057
9,What methodologies are commonly used in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6999
10,What methodologies are commonly used in empirical RE studies?,How has the number of empirical methods used per publication evolved over time?,0.6993
11,What are the most cited studies in RE empirical research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6928
12,How is the quality of empirical RE studies evaluated?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6925
13,What types of empirical methods are most effective in studying RE?,How often are which empirical methods used over time?,0.6877
14,What are the standard questions used in RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6855
15,What frameworks exist for structuring RE empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6816
16,What are the most cited studies in RE empirical research?,How has the proportion of empirical studies evolved over time?,0.6771
17,What frameworks exist for structuring RE empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6743
18,What are the key components of an RE empirical study?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6733
19,What are the key components of an RE empirical study?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6705
20,What types of empirical methods are most effective in studying RE?,How many different empirical methods are used per publication?,0.6668
21,How can the empirical evidence in RE be systematically compiled?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6661
22,What challenges do researchers face when conducting empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6638
23,What are the common evaluation frameworks for RE empirical studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6579
24,What methodologies are commonly used in empirical RE studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6569
25,What are the main criteria for rating the quality of RE studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6540
26,What methodologies are commonly used in empirical RE studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6513
27,What are the most cited studies in RE empirical research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6479
28,What methodologies are commonly used in empirical RE studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6476
29,What methodologies are commonly used in empirical RE studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6464
30,What are the most cited studies in RE empirical research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6447
31,What are the current gaps in RE empirical research?,How has the proportion of empirical studies evolved over time?,0.6418
32,What methodologies are commonly used in empirical RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6409
33,What are the main criteria for rating the quality of RE studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6399
34,How does the background of participants impact empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6397
35,What are the common evaluation frameworks for RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6375
36,What are the common evaluation frameworks for RE empirical studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6304
37,How can empirical RE research be systematically improved?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6286
38,How is the quality of empirical RE studies evaluated?,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,0.6286
39,What methodologies are commonly used in empirical RE studies?,How often are which statistical methods used?,0.6274
40,What frameworks exist for structuring RE empirical research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6272
41,How do empirical studies compare RE practices across different industries?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6266
42,How are RE practices evaluated in empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6265
43,What are the common evaluation frameworks for RE empirical studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6264
44,How can empirical RE studies replicate findings effectively?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6234
45,How is the quality of empirical RE studies evaluated?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6227
46,What methodologies are commonly used in empirical RE studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6219
47,What are the standard questions used in RE empirical studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6193
