,genCQ,expertCQ,cos_score
0,What role does systematic literature review play in empirical requirements engineering research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6702
1,What is the role of case studies in advancing empirical research in requirements engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6626
2,Which empirical research methods are most frequently used in requirements engineering studies?,How often are which empirical methods used?,0.6405
3,What role does systematic literature review play in empirical requirements engineering research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6374
4,Which empirical research methods are most frequently used in requirements engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6148
5,What are the standard terminology and frameworks used in empirical research on requirements engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6129
6,What types of data collection methods are commonly used in empirical requirements engineering research?,How many different empirical methods are used per publication?,0.6030
7,Which empirical research methods are most frequently used in requirements engineering studies?,How often are which empirical methods used over time?,0.6026
8,Which empirical research methods are most frequently used in requirements engineering studies?,How many different empirical methods are used per publication?,0.6024
9,What role does systematic literature review play in empirical requirements engineering research?,How many publications are analyzed in (systematic literature) reviews?,0.5992
10,What types of data collection methods are commonly used in empirical requirements engineering research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5918
11,What types of data collection methods are commonly used in empirical requirements engineering research?,How often are which empirical methods used?,0.5909
12,Which empirical research methods are most frequently used in requirements engineering studies?,How has the number of empirical methods used per publication evolved over time?,0.5845
13,Which empirical research methods are most frequently used in requirements engineering studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5798
14,How do empirical studies evaluate the impact of requirements engineering on software project success?,How many empirical studies are by authors working for large software development companies?,0.5793
15,Which empirical research methods are most frequently used in requirements engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5782
16,What methodologies are used to synthesize findings from multiple empirical studies in requirements engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5713
17,What are the common data analysis techniques used in empirical requirements engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5711
18,What role does systematic literature review play in empirical requirements engineering research?,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",0.5707
19,What are the common data analysis techniques used in empirical requirements engineering research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5692
20,Which empirical research methods are most frequently used in requirements engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5691
21,What role does systematic literature review play in empirical requirements engineering research?,Have the authors done a systematic review of related work?,0.5680
22,What types of data collection methods are commonly used in empirical requirements engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5596
23,What methodologies are used to synthesize findings from multiple empirical studies in requirements engineering?,How many empirical studies are by authors working for large software development companies?,0.5568
24,What types of data collection methods are commonly used in empirical requirements engineering research?,How often are which empirical methods used over time?,0.5558
25,What are the limitations of current empirical research methods in requirements engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5550
26,What types of data collection methods are commonly used in empirical requirements engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5545
27,What methodologies are used to synthesize findings from multiple empirical studies in requirements engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5532
28,What are the standard terminology and frameworks used in empirical research on requirements engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5524
29,How does the variability in terminology and factors affect empirical research in requirements engineering?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5519
30,What role do empirical studies play in the development of requirements engineering standards?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5512
31,How do empirical studies address the scalability of requirements engineering practices?,How many empirical studies are by authors working for large software development companies?,0.5510
32,What methodologies are used to synthesize findings from multiple empirical studies in requirements engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5504
33,Which empirical research methods are most frequently used in requirements engineering studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5500
34,What are the common themes in empirical studies on requirements engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5474
35,What methodologies are used to synthesize findings from multiple empirical studies in requirements engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5470
36,Which empirical research methods are most frequently used in requirements engineering studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5467
37,What types of data collection methods are commonly used in empirical requirements engineering research?,How has the number of empirical methods used per publication evolved over time?,0.5462
38,What methodologies are used to synthesize findings from multiple empirical studies in requirements engineering?,How many different empirical methods are used per publication?,0.5460
39,How does the variability in terminology and factors affect empirical research in requirements engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5459
40,How does the variability in terminology and factors affect empirical research in requirements engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5455
41,Which empirical research methods are most frequently used in requirements engineering studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5437
42,How do stakeholders' perspectives influence empirical research on requirements engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5421
43,Which empirical research methods are most frequently used in requirements engineering studies?,How often are which statistical methods used?,0.5403
44,What methodologies are used to synthesize findings from multiple empirical studies in requirements engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5399
45,Which empirical research methods are most frequently used in requirements engineering studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5395
