,genCQ,expertCQ,cos_score
0,How often are empirical methods used in RE research publications?,How often are which empirical methods used?,0.8260
1,How often are empirical methods used in RE research publications?,How often are which empirical methods used over time?,0.8122
2,How often are empirical methods used in RE research publications?,How has the number of empirical methods used per publication evolved over time?,0.8114
3,How often are empirical methods used in RE research publications?,How many different empirical methods are used per publication?,0.7987
4,What are the most cited empirical RE studies and their contributions?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7514
5,How do different empirical methods complement each other in RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7506
6,What are the future research agendas for empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7502
7,How do case studies contribute to empirical RE research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7477
8,How do different empirical methods complement each other in RE research?,How often are which empirical methods used?,0.7323
9,How do different empirical methods complement each other in RE research?,How many different empirical methods are used per publication?,0.7300
10,What are the common data collection methods used in empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7184
11,What are the common themes in empirical studies on RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7136
12,What are the common data collection methods used in empirical RE studies?,How often are which empirical methods used?,0.7102
13,How reliable are the findings of empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7021
14,What are the empirical research needs identified in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6954
15,What are the common data collection methods used in empirical RE studies?,How many different empirical methods are used per publication?,0.6921
16,How often are empirical methods used in RE research publications?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6909
17,How do different empirical methods complement each other in RE research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6900
18,What are the most cited empirical RE studies and their contributions?,How has the proportion of empirical studies evolved over time?,0.6885
19,What are the common data collection methods used in empirical RE studies?,How often are which empirical methods used over time?,0.6876
20,How do different empirical methods complement each other in RE research?,How has the number of empirical methods used per publication evolved over time?,0.6821
21,What are the common themes in empirical evidence from multiple RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6794
22,What are the common data collection methods used in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6749
23,How often are empirical methods used in RE research publications?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6728
24,What are the limitations of current empirical research methods in RE?,How has the number of empirical methods used per publication evolved over time?,0.6715
25,How do different empirical methods complement each other in RE research?,How often are which empirical methods used over time?,0.6710
26,What are the empirical research needs identified in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6705
27,What is the role of systematic observation in empirical RE research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6698
28,What are the limitations of current empirical research methods in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6660
29,How often are empirical methods used in RE research publications?,How often are which statistical methods used?,0.6608
30,What lessons have been learned from applying empirical methods in RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6586
31,What are the limitations of current empirical research methods in RE?,How often are which empirical methods used?,0.6569
32,What lessons have been learned from applying empirical methods in RE research?,How often are which empirical methods used?,0.6564
33,What lessons have been learned from applying empirical methods in RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6542
34,How effective are different empirical research strategies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6528
35,What are the most cited empirical RE studies and their contributions?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6527
36,What lessons have been learned from applying empirical methods in RE research?,How has the number of empirical methods used per publication evolved over time?,0.6526
