,genCQ,expertCQ,cos_score
0,How do case studies contribute to the development of empirical evidence in RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7517
1,How has the focus of empirical RE research shifted over the past few decades?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7454
2,What role do case studies play in empirical RE research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7349
3,What are the primary sources of empirical data in RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7225
4,What are the common variables analyzed in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.7152
5,What are the predominant themes in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7089
6,What are the methodological considerations for conducting large-scale empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7078
7,What methodological frameworks are used in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.7010
8,What are the future directions for empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7004
9,How do quantitative studies impact the development of RE theories?,How many studies incorporate theories?,0.6922
10,What types of empirical data are collected from RE practitioners?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6901
11,How do empirical studies address the need for standard RE terminologies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6880
12,What methodological frameworks are used in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6839
13,How do empirical studies address the need for standard RE terminologies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6777
14,What are the primary sources of empirical data in RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6764
15,What are the common challenges faced in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6755
16,How has the focus of empirical RE research shifted over the past few decades?,How has the proportion of empirical studies evolved over time?,0.6742
17,What standards exist for conducting empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6718
18,What are the limitations of current empirical research methods in RE?,How has the number of empirical methods used per publication evolved over time?,0.6715
19,What are the common variables analyzed in empirical RE research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6696
20,What types of empirical data are collected from RE practitioners?,How often are which empirical methods used?,0.6680
21,What methodological frameworks are used in empirical RE research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6675
22,What are the limitations of current empirical research methods in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6660
23,What are the main research gaps identified in empirical studies on RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6659
24,How are survey data utilized in empirical studies of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6644
25,What methodological frameworks are used in empirical RE research?,How often are which empirical methods used?,0.6627
