,genCQ,expertCQ,cos_score
0,What are the dominant themes identified in literature reviews on empirical RE research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6949
1,What are the dominant themes identified in literature reviews on empirical RE research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6370
2,What are the dominant themes identified in literature reviews on empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6213
3,How has empirical research impacted the development of RE tools and techniques?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6040
4,How do empirical studies address conflicts and coordination issues in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6007
5,How are empirical research findings translated into practical improvements in RE processes?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6001
6,What are the key issues in the interpretation of empirical research findings in requirements engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5998
7,How has empirical research impacted the development of RE tools and techniques?,How has the number of empirical methods used per publication evolved over time?,0.5957
8,How has empirical research impacted the development of RE tools and techniques?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5946
9,What are the most common methodologies employed in empirical requirements engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5942
10,How do empirical studies categorize different types of RE problems?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5937
11,How has empirical research impacted the development of RE tools and techniques?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5926
12,What are the dominant themes identified in literature reviews on empirical RE research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5922
13,How has empirical research impacted the development of RE tools and techniques?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5894
14,What are the most common methodologies employed in empirical requirements engineering research?,How often are which empirical methods used?,0.5894
15,How are empirical research findings translated into practical improvements in RE processes?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5889
16,How does empirical research address the cost-effectiveness of RE methods?,How often are which empirical methods used?,0.5883
17,What are the dominant themes identified in literature reviews on empirical RE research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5853
18,What are the key issues in the interpretation of empirical research findings in requirements engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5829
19,What are the dominant themes identified in literature reviews on empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5817
20,How does the complexity of software systems affect empirical research outcomes in RE?,How many empirical studies are by authors working for large software development companies?,0.5812
