,genCQ,expertCQ,cos_score
0,What methods are used to identify relevant publications in the field of empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6842
1,How do empirical studies classify and analyze variables in requirements engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6682
2,How is the evolutionary perspective on empirical research in RE significant for future research directions?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6630
3,How is the evolutionary perspective on empirical research in RE significant for future research directions?,How has the proportion of empirical studies evolved over time?,0.6610
4,What methods are used to identify relevant publications in the field of empirical RE research?,How many different empirical methods are used per publication?,0.6523
5,How are empirical RE studies aimed at understanding strategic requirements different from those focusing on operational requirements?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6519
6,How are empirical RE studies aimed at understanding strategic requirements different from those focusing on operational requirements?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6453
7,What methods are used to identify relevant publications in the field of empirical RE research?,How has the number of empirical methods used per publication evolved over time?,0.6291
8,How is the evolutionary perspective on empirical research in RE significant for future research directions?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6281
9,What methods are used to identify relevant publications in the field of empirical RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6266
10,How do empirical studies classify and analyze variables in requirements engineering research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6221
11,What methods are used to identify relevant publications in the field of empirical RE research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6120
12,How is the evolutionary perspective on empirical research in RE significant for future research directions?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6088
13,What methods are used to identify relevant publications in the field of empirical RE research?,How often are which empirical methods used?,0.6083
14,How are empirical RE studies aimed at understanding strategic requirements different from those focusing on operational requirements?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.6080
15,What methods are used to identify relevant publications in the field of empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6020
16,What are the attributes of effective empirical research studies in requirements engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5971
17,What are the main categories of empirical studies included in the research map for requirements engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5954
18,What methods are used to identify relevant publications in the field of empirical RE research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5951
19,What methods are most frequently employed in requirements engineering empirical research according to the evidence levels?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5940
20,How are principles such as agility and iterative approaches evaluated in empirical RE studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5874
21,How is the evolutionary perspective on empirical research in RE significant for future research directions?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5794
22,What methods are most frequently employed in requirements engineering empirical research according to the evidence levels?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5790
23,What processes and methodologies are discussed in Vic Basili's approach to empirical software engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5778
24,What are the attributes of effective empirical research studies in requirements engineering?,How many empirical studies are by authors working for large software development companies?,0.5767
25,How is the evolutionary perspective on empirical research in RE significant for future research directions?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5767
26,What are the recurring findings regarding RE practice adoption in empirical studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5754
27,"How do empirical studies highlight the use of different methods, languages, and tools in requirements engineering?",How do the authors justify the selection and combination of empirical methods and design elements?,0.5741
28,What methods are used to identify relevant publications in the field of empirical RE research?,How often are which empirical methods used over time?,0.5739
29,How do empirical studies classify and analyze variables in requirements engineering research?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5738
30,What are the typical problems found with the requirements documentation in empirical studies on RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5734
31,How are principles such as agility and iterative approaches evaluated in empirical RE studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5715
32,What methods are used to identify relevant publications in the field of empirical RE research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5703
33,How do empirical findings support the development of standardized RE procedures and practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5699
34,How do empirical findings support the development of standardized RE procedures and practices?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5679
35,What methods are used to identify relevant publications in the field of empirical RE research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5668
36,What methods are most frequently employed in requirements engineering empirical research according to the evidence levels?,How often are which empirical methods used?,0.5659
37,How is the evolutionary perspective on empirical research in RE significant for future research directions?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5656
38,What frameworks are used to structure empirical research on requirements engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5649
39,What methods are used to identify relevant publications in the field of empirical RE research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5646
40,How do research maps aid in the structuring and evaluation of empirical studies in requirements engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5645
41,What are the typical problems found with the requirements documentation in empirical studies on RE?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5643
42,What are the recurring findings regarding RE practice adoption in empirical studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5637
43,How is the evolutionary perspective on empirical research in RE significant for future research directions?,How has the proportion of papers that do not have an empirical study evolved over time?,0.5623
44,"How do empirical studies highlight the use of different methods, languages, and tools in requirements engineering?",What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5620
45,What are the recurring findings regarding RE practice adoption in empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5607
46,What has been the evolution of IT project success rates from 1994 to 2003 according to the CHAOS studies?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5603
47,How is the evolutionary perspective on empirical research in RE significant for future research directions?,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,0.5600
48,How is the evolutionary perspective on empirical research in RE significant for future research directions?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5576
49,What are the attributes of effective empirical research studies in requirements engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5569
50,What are the main categories of empirical studies included in the research map for requirements engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5555
51,What methods are used to identify relevant publications in the field of empirical RE research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5552
52,What methods are most frequently employed in requirements engineering empirical research according to the evidence levels?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5518
53,What methods are used to identify relevant publications in the field of empirical RE research?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5512
54,How does empirical research in requirements engineering mirror the methodologies used in evidence-based medicine?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5502
55,"How do empirical studies highlight the use of different methods, languages, and tools in requirements engineering?",Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5495
56,How do research maps aid in the structuring and evaluation of empirical studies in requirements engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5478
57,What are the main focuses and gaps identified in empirical research in the field of requirements engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5468
58,What methods are used to identify relevant publications in the field of empirical RE research?,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,0.5462
59,What are the recurring findings regarding RE practice adoption in empirical studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5447
60,What are the attributes of effective empirical research studies in requirements engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5440
61,How are principles such as agility and iterative approaches evaluated in empirical RE studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5431
62,What sort of data is commonly used in empirical studies on requirements engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5426
63,What are the recurring findings regarding RE practice adoption in empirical studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5421
64,What methods are used to identify relevant publications in the field of empirical RE research?,How has the proportion of empirical studies evolved over time?,0.5418
65,How are principles such as agility and iterative approaches evaluated in empirical RE studies?,How often are which empirical methods used?,0.5414
66,How is the evolutionary perspective on empirical research in RE significant for future research directions?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5413
67,"How do empirical studies highlight the use of different methods, languages, and tools in requirements engineering?",How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5410
68,What strategies are employed for data collection and analysis in empirical research on requirements engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5389
69,How does empirical research in requirements engineering mirror the methodologies used in evidence-based medicine?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5380
70,How does empirical research in requirements engineering mirror the methodologies used in evidence-based medicine?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5376
71,What methods are most frequently employed in requirements engineering empirical research according to the evidence levels?,How many different empirical methods are used per publication?,0.5373
72,How are replications of empirical studies valuable for understanding requirements engineering practices?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5369
73,What are the typical problems found with the requirements documentation in empirical studies on RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5367
