,genCQ,expertCQ,cos_score
0,What types of user interactions are essential in human-computer interaction?,How can a user interact in human–computer interactions?,0.8271
1,What types of user interactions are essential in human-computer interaction?,What is a human–computer interaction?,0.7505
2,What types of user interactions are essential in human-computer interaction?,What does make up the user interface of an interactive computer system?,0.6844
3,What types of user interactions are essential in human-computer interaction?,Why does a user intentionally interact with an interactive computer system?,0.6218
4,How can user modeling enhance the personalization of interactive systems?,What does make up the user interface of an interactive computer system?,0.6191
5,What types of user interactions are essential in human-computer interaction?,What is an interactive computer system?,0.6099
6,How does the integration of context influence the adaptation of interactive systems?,What does make up the user interface of an interactive computer system?,0.6067
7,What types of user interactions are essential in human-computer interaction?,"Considering intentionality, how can a user interact with an interactive computer system?",0.6042
8,How is the concept of multimodal interaction represented in HCI?,What is a human–computer interaction?,0.6038
9,What types of user interactions are essential in human-computer interaction?,What is a complex interactive computer system?,0.6037
10,How is the concept of multimodal interaction represented in HCI?,How can a user interact in human–computer interactions?,0.5984
11,Which aspects of user behavior are most crucial for adapting user interfaces?,What does make up the user interface of an interactive computer system?,0.5965
12,How can user modeling enhance the personalization of interactive systems?,How can a user interact in human–computer interactions?,0.5899
13,How is the concept of multimodal interaction represented in HCI?,What is a complex interactive computer system?,0.5871
14,Which aspects of user behavior are most crucial for adapting user interfaces?,How can a user interact in human–computer interactions?,0.5859
15,How does the integration of context influence the adaptation of interactive systems?,Why does a user intentionally interact with an interactive computer system?,0.5813
16,How can user modeling enhance the personalization of interactive systems?,Why does a user intentionally interact with an interactive computer system?,0.5771
17,What are the different types of output modalities in human-computer interaction?,What is a human–computer interaction?,0.5741
18,What are the different types of output modalities in human-computer interaction?,What does make up the user interface of an interactive computer system?,0.5720
19,What are the different types of output modalities in human-computer interaction?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5697
20,How do physical and cognitive characteristics of users impact interaction design?,How can a user interact in human–computer interactions?,0.5694
21,How is the concept of multimodal interaction represented in HCI?,What does make up the user interface of an interactive computer system?,0.5636
