,genCQ,expertCQ,cos_score
0,What are the major classes defined in an HCI ontology for representing user-system interaction?,What does make up the user interface of an interactive computer system?,0.5703
1,How is the reasoning process conducted on the interaction ontology to infer suitable user interfaces?,What does make up the user interface of an interactive computer system?,0.5689
2,How is the reasoning process conducted on the interaction ontology to infer suitable user interfaces?,How can a user interact in human–computer interactions?,0.5656
3,What are the major classes defined in an HCI ontology for representing user-system interaction?,What is a complex interactive computer system?,0.5517
4,How is the reasoning process conducted on the interaction ontology to infer suitable user interfaces?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5338
5,What are the major classes defined in an HCI ontology for representing user-system interaction?,What is a human–computer interaction?,0.5281
6,What are the major classes defined in an HCI ontology for representing user-system interaction?,What is an interactive computer system?,0.5141
7,How is the reasoning process conducted on the interaction ontology to infer suitable user interfaces?,Why does a user intentionally interact with an interactive computer system?,0.5116
8,How do input modalities relate to user sensory and motor abilities?,How is a user input processed by an interactive computer system?,0.5115
9,How is the reasoning process conducted on the interaction ontology to infer suitable user interfaces?,What is an interactive software system?,0.5043
10,How do input modalities relate to user sensory and motor abilities?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5008
11,What are the major classes defined in an HCI ontology for representing user-system interaction?,How can a user interact in human–computer interactions?,0.5004
12,What are the major classes defined in an HCI ontology for representing user-system interaction?,What is an interactive software system?,0.4968
13,How can an ontology-based approach be used to handle multimodal user interfaces?,What does make up the user interface of an interactive computer system?,0.4956
14,What are the interaction components considered in an HCI ontology?,What is a complex interactive computer system?,0.4935
15,How can an ontology-based approach be used to handle multimodal user interfaces?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4934
16,What are the interaction components considered in an HCI ontology?,What is a human–computer interaction?,0.4928
17,How is the reasoning process conducted on the interaction ontology to infer suitable user interfaces?,What is an interactive computer system?,0.4889
18,How can an ontology-based approach be used to handle multimodal user interfaces?,How can a user interact in human–computer interactions?,0.4873
19,How is the reasoning process conducted on the interaction ontology to infer suitable user interfaces?,How is a user input processed by an interactive computer system?,0.4868
20,What are the interaction components considered in an HCI ontology?,What does make up the user interface of an interactive computer system?,0.4830
21,How is the reasoning process conducted on the interaction ontology to infer suitable user interfaces?,What is a human–computer interaction?,0.4759
22,How is the reasoning process conducted on the interaction ontology to infer suitable user interfaces?,What is a complex interactive computer system?,0.4698
23,How is the reasoning process conducted on the interaction ontology to infer suitable user interfaces?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4624
24,How can the effectiveness of an adaptive user interface be measured in an ontology-based HCI system?,What does make up the user interface of an interactive computer system?,0.4569
25,How can an ontology-based approach be used to handle multimodal user interfaces?,What is an interactive software system?,0.4465
26,How can an ontology-based approach be used to handle multimodal user interfaces?,What is an interactive computer system?,0.4427
27,What are the interaction components considered in an HCI ontology?,How can a user interact in human–computer interactions?,0.4411
28,How can an ontology-based approach be used to handle multimodal user interfaces?,What is a complex interactive computer system?,0.4400
29,What are the interaction components considered in an HCI ontology?,What is an interactive computer system?,0.4391
30,What are the major classes defined in an HCI ontology for representing user-system interaction?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4372
31,What are the major classes defined in an HCI ontology for representing user-system interaction?,Why does a user intentionally interact with an interactive computer system?,0.4297
32,What are the major classes defined in an HCI ontology for representing user-system interaction?,What does make up a complex user participation?,0.4289
33,How do input modalities relate to user sensory and motor abilities?,How can a user interact in human–computer interactions?,0.4285
34,How do input modalities relate to user sensory and motor abilities?,What does make up the user interface of an interactive computer system?,0.4231
35,How can an ontology-based approach be used to handle multimodal user interfaces?,What is a human–computer interaction?,0.4189
36,What are the interaction components considered in an HCI ontology?,What is an interactive software system?,0.4172
37,How can the effectiveness of an adaptive user interface be measured in an ontology-based HCI system?,How can a user interact in human–computer interactions?,0.4165
38,How can user profiles be represented in the context of HCI ontologies?,What is a User?,0.4138
39,What types of data are necessary for creating ontology-based adaptive HCI systems?,What is a complex interactive computer system?,0.4111
40,What are the major classes defined in an HCI ontology for representing user-system interaction?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4093
41,How can the effectiveness of an adaptive user interface be measured in an ontology-based HCI system?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4084
42,How can an ontology-based approach be used to handle multimodal user interfaces?,Why does a user intentionally interact with an interactive computer system?,0.4062
43,How can different user capacities be modeled and accommodated in an adaptive interface?,What does make up the user interface of an interactive computer system?,0.4050
44,How is the reasoning process conducted on the interaction ontology to infer suitable user interfaces?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4030
45,How can the effectiveness of an adaptive user interface be measured in an ontology-based HCI system?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4009
46,What are the typical use cases where HCI ontologies are applied for interface adaptation?,What does make up the user interface of an interactive computer system?,0.4008
47,How can an ontology-based approach be used to handle multimodal user interfaces?,How is a user input processed by an interactive computer system?,0.3975
48,What are the major classes defined in an HCI ontology for representing user-system interaction?,How is a user input processed by an interactive computer system?,0.3971
49,How is the reasoning process conducted on the interaction ontology to infer suitable user interfaces?,What does make up a complex user participation?,0.3945
50,What are the main properties and relationships modeled in the HCI ontology?,What is a complex interactive computer system?,0.3906
51,How can the effectiveness of an adaptive user interface be measured in an ontology-based HCI system?,What is a complex interactive computer system?,0.3906
52,What types of data are necessary for creating ontology-based adaptive HCI systems?,What does make up the user interface of an interactive computer system?,0.3896
53,How can the effectiveness of an adaptive user interface be measured in an ontology-based HCI system?,What is a human–computer interaction?,0.3890
54,How can different user capacities be modeled and accommodated in an adaptive interface?,What does make up a complex user participation?,0.3836
55,How is the reasoning process conducted on the interaction ontology to infer suitable user interfaces?,How does a user receive an output from an interactive computer system?,0.3835
56,How can the effectiveness of an adaptive user interface be measured in an ontology-based HCI system?,What is an interactive computer system?,0.3828
57,How do input modalities relate to user sensory and motor abilities?,What is a human–computer interaction?,0.3826
58,How is the reasoning process conducted on the interaction ontology to infer suitable user interfaces?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.3804
59,"How can the relationship between interaction components, such as modes and modalities, be represented in an ontology?",What does make up the user interface of an interactive computer system?,0.3773
60,What are the major classes defined in an HCI ontology for representing user-system interaction?,How does a user receive an output from an interactive computer system?,0.3769
61,What are the common adaptation rules used for user interface customization in HCI?,What does make up the user interface of an interactive computer system?,0.3755
62,What are the limitations and challenges of using ontology-based approaches in HCI?,What is a human–computer interaction?,0.3745
63,How can the effectiveness of an adaptive user interface be measured in an ontology-based HCI system?,What is an interactive software system?,0.3745
64,What types of data are necessary for creating ontology-based adaptive HCI systems?,What is an interactive computer system?,0.3744
65,What are the main properties and relationships modeled in the HCI ontology?,What is a human–computer interaction?,0.3743
66,What types of data are necessary for creating ontology-based adaptive HCI systems?,What is an interactive software system?,0.3741
67,"How can the relationship between interaction components, such as modes and modalities, be represented in an ontology?",What is a complex interactive computer system?,0.3712
68,What are the limitations and challenges of using ontology-based approaches in HCI?,What is a complex interactive computer system?,0.3695
69,How can an ontology-based approach be used to handle multimodal user interfaces?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.3659
70,What are the interaction components considered in an HCI ontology?,What does make up a complex user participation?,0.3623
71,How can different user capacities be modeled and accommodated in an adaptive interface?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.3597
72,How can the effectiveness of an adaptive user interface be measured in an ontology-based HCI system?,Why does a user intentionally interact with an interactive computer system?,0.3597
73,How can user profiles be represented in the context of HCI ontologies?,What does make up a complex user participation?,0.3588
74,How do input modalities relate to user sensory and motor abilities?,"Considering intentionality, how can a user interact with an interactive computer system?",0.3557
