,genCQ,expertCQ,cos_score
0,What are the core components of an interactive system in HCI?,What does make up the user interface of an interactive computer system?,0.7599
1,What are the core components of an interactive system in HCI?,What is a complex interactive computer system?,0.7261
2,What are the core components of an interactive system in HCI?,What is an interactive computer system?,0.7244
3,What are the primary goals of Human-Computer Interaction (HCI)?,What is a human–computer interaction?,0.6815
4,What are the core components of an interactive system in HCI?,What is an interactive software system?,0.6682
5,How do multimodal systems enhance user interaction?,How can a user interact in human–computer interactions?,0.6648
6,What are the primary goals of Human-Computer Interaction (HCI)?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.6271
7,How do multimodal systems enhance user interaction?,What does make up the user interface of an interactive computer system?,0.6056
8,What are the core components of an interactive system in HCI?,What is a human–computer interaction?,0.6049
9,What are the core components of an interactive system in HCI?,How is a user input processed by an interactive computer system?,0.6026
10,What are the primary goals of Human-Computer Interaction (HCI)?,What is a complex interactive computer system?,0.5861
11,What are the primary goals of Human-Computer Interaction (HCI)?,How can a user interact in human–computer interactions?,0.5850
12,What are the core components of an interactive system in HCI?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5850
13,How can user characteristics influence the design of a user interface?,What does make up the user interface of an interactive computer system?,0.5826
14,How do multimodal systems enhance user interaction?,Why does a user intentionally interact with an interactive computer system?,0.5806
15,How can speech and gesture recognition improve user interactions?,How can a user interact in human–computer interactions?,0.5797
16,What are the core components of an interactive system in HCI?,Why does a user intentionally interact with an interactive computer system?,0.5698
17,How do multimodal systems enhance user interaction?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5550
18,What are the core components of an interactive system in HCI?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5546
19,What are the core components of an interactive system in HCI?,How can a user interact in human–computer interactions?,0.5531
20,How can interaction patterns be formalized in HCI?,How can a user interact in human–computer interactions?,0.5515
21,How do multimodal systems enhance user interaction?,What is a complex interactive computer system?,0.5508
22,What are the primary goals of Human-Computer Interaction (HCI)?,What does make up the user interface of an interactive computer system?,0.5487
23,How do multimodal systems enhance user interaction?,What is an interactive computer system?,0.5485
24,How do multimodal systems enhance user interaction?,What is a human–computer interaction?,0.5459
25,How do multimodal systems enhance user interaction?,How is a user input processed by an interactive computer system?,0.5346
26,What are the primary goals of Human-Computer Interaction (HCI)?,What is an interactive computer system?,0.5287
27,What are the core components of an interactive system in HCI?,How does a user receive an output from an interactive computer system?,0.5158
28,What are the common methods used for evaluating the usability of an interface?,What does make up the user interface of an interactive computer system?,0.5123
29,How can user characteristics influence the design of a user interface?,How can a user interact in human–computer interactions?,0.5102
30,How can interaction patterns be formalized in HCI?,What is a complex interactive computer system?,0.5080
31,How do multimodal systems enhance user interaction?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.5018
32,How do multimodal systems enhance user interaction?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4991
33,How can interaction patterns be formalized in HCI?,What is a human–computer interaction?,0.4969
34,How do multimodal systems enhance user interaction?,What is an interactive software system?,0.4926
35,What are the primary goals of Human-Computer Interaction (HCI)?,Why does a user intentionally interact with an interactive computer system?,0.4875
36,What are the primary goals of Human-Computer Interaction (HCI)?,What does make up a complex user participation?,0.4802
37,How can interaction patterns be formalized in HCI?,What does make up the user interface of an interactive computer system?,0.4727
38,How can user characteristics influence the design of a user interface?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4718
