,genCQ,expertCQ,cos_score
0,What are the key components of an interactive system within the Human-Computer Interaction domain?,What does make up the user interface of an interactive computer system?,0.8314
1,What are the key components of an interactive system within the Human-Computer Interaction domain?,What is an interactive computer system?,0.8080
2,What are the key components of an interactive system within the Human-Computer Interaction domain?,What is a complex interactive computer system?,0.7686
3,What are the key components of an interactive system within the Human-Computer Interaction domain?,What is an interactive software system?,0.7402
4,What are the key components of an interactive system within the Human-Computer Interaction domain?,What is a human–computer interaction?,0.7105
5,What are the key components of an interactive system within the Human-Computer Interaction domain?,How can a user interact in human–computer interactions?,0.7010
6,What are the key components of an interactive system within the Human-Computer Interaction domain?,How is a user input processed by an interactive computer system?,0.6819
7,What are the key components of an interactive system within the Human-Computer Interaction domain?,Why does a user intentionally interact with an interactive computer system?,0.6674
8,What are the key components of an interactive system within the Human-Computer Interaction domain?,"Considering intentionality, how can a user interact with an interactive computer system?",0.6571
9,What are the key components of an interactive system within the Human-Computer Interaction domain?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.6524
10,What are the best practices for designing multimodal interactive systems?,What does make up the user interface of an interactive computer system?,0.5715
11,What are the best practices for designing multimodal interactive systems?,What is an interactive computer system?,0.5671
12,What are the best practices for designing multimodal interactive systems?,What is a complex interactive computer system?,0.5599
13,What are the key components of an interactive system within the Human-Computer Interaction domain?,How does a user receive an output from an interactive computer system?,0.5522
14,What are the best practices for designing multimodal interactive systems?,What is an interactive software system?,0.5350
15,What are the best practices for designing multimodal interactive systems?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5347
16,How do user sensory and motor abilities influence the choice of interface modalities?,What does make up the user interface of an interactive computer system?,0.5115
17,How can user modeling algorithms enhance the personalization of user interfaces?,How can a user interact in human–computer interactions?,0.5065
18,What are the best practices for designing multimodal interactive systems?,Why does a user intentionally interact with an interactive computer system?,0.4899
19,What are the best practices for designing multimodal interactive systems?,How can a user interact in human–computer interactions?,0.4864
20,What are the key components of an interactive system within the Human-Computer Interaction domain?,What does make up a complex user participation?,0.4801
21,What are the key components of an interactive system within the Human-Computer Interaction domain?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4796
22,What are the semantic relationships between user profiles and interface modalities?,What does make up the user interface of an interactive computer system?,0.4789
23,How does the context of use influence the design of adaptive user interfaces?,What does make up the user interface of an interactive computer system?,0.4772
24,What is the role of ontologies in modeling user profiles and interaction components in HCI?,What does make up the user interface of an interactive computer system?,0.4770
25,"How do different interaction modes (visual, auditory, tactile) affect user experience and accessibility?",What does make up the user interface of an interactive computer system?,0.4719
26,What are the key components of an interactive system within the Human-Computer Interaction domain?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4702
27,What are the best practices for designing multimodal interactive systems?,How is a user input processed by an interactive computer system?,0.4668
28,"How do different interaction modes (visual, auditory, tactile) affect user experience and accessibility?",How can a user interact in human–computer interactions?,0.4587
29,How can user modeling algorithms enhance the personalization of user interfaces?,What does make up the user interface of an interactive computer system?,0.4587
30,How do user sensory and motor abilities influence the choice of interface modalities?,How can a user interact in human–computer interactions?,0.4517
31,"What are the interdependencies between different interaction components such as mode, modality, and medium?",What does make up the user interface of an interactive computer system?,0.4445
32,What are the best practices for designing multimodal interactive systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4384
33,What is the role of ontologies in modeling user profiles and interaction components in HCI?,How can a user interact in human–computer interactions?,0.4381
34,How does the context of use influence the design of adaptive user interfaces?,Why does a user intentionally interact with an interactive computer system?,0.4357
35,What are the best practices for designing multimodal interactive systems?,What is a human–computer interaction?,0.4320
36,How can user modeling algorithms enhance the personalization of user interfaces?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4270
37,How does the context of use influence the design of adaptive user interfaces?,How can a user interact in human–computer interactions?,0.4193
38,What is the role of ontologies in modeling user profiles and interaction components in HCI?,What is an interactive computer system?,0.4130
39,What is the role of ontologies in modeling user profiles and interaction components in HCI?,What is a complex interactive computer system?,0.4104
40,What is the role of ontologies in modeling user profiles and interaction components in HCI?,What is an interactive software system?,0.4100
41,What are the semantic relationships between user profiles and interface modalities?,What is a User?,0.4097
42,What is the role of ontologies in modeling user profiles and interaction components in HCI?,What is a human–computer interaction?,0.4080
43,What is the role of ontologies in modeling user profiles and interaction components in HCI?,What does make up a complex user participation?,0.4024
44,What are the best practices for designing multimodal interactive systems?,How does a user receive an output from an interactive computer system?,0.4016
45,How can adaptive interfaces improve accessibility for users with different physical and cognitive abilities?,What does make up the user interface of an interactive computer system?,0.4009
46,What is the role of ontologies in modeling user profiles and interaction components in HCI?,Why does a user intentionally interact with an interactive computer system?,0.3974
47,How can adaptive interfaces improve accessibility for users with different physical and cognitive abilities?,How can a user interact in human–computer interactions?,0.3971
48,How do user sensory and motor abilities influence the choice of interface modalities?,What is a human–computer interaction?,0.3929
49,How do user sensory and motor abilities influence the choice of interface modalities?,"Considering intentionality, how can a user interact with an interactive computer system?",0.3920
50,How can user modeling algorithms enhance the personalization of user interfaces?,What does make up a complex user participation?,0.3898
51,How do user sensory and motor abilities influence the choice of interface modalities?,Why does a user intentionally interact with an interactive computer system?,0.3886
52,"How do different interaction modes (visual, auditory, tactile) affect user experience and accessibility?","Considering intentionality, how can a user interact with an interactive computer system?",0.3874
53,"How do different interaction modes (visual, auditory, tactile) affect user experience and accessibility?",What is a human–computer interaction?,0.3860
54,How does the context of use influence the design of adaptive user interfaces?,What does make up a complex user participation?,0.3845
55,How can user modeling algorithms enhance the personalization of user interfaces?,What is a human–computer interaction?,0.3810
56,What are the challenges and solutions for integrating semantic web technologies with HCI systems?,What is a human–computer interaction?,0.3794
57,How can user modeling algorithms enhance the personalization of user interfaces?,How is a user input processed by an interactive computer system?,0.3779
58,What is the role of ontologies in modeling user profiles and interaction components in HCI?,"Considering intentionality, how can a user interact with an interactive computer system?",0.3770
59,How can user modeling algorithms enhance the personalization of user interfaces?,Why does a user intentionally interact with an interactive computer system?,0.3769
60,"What are the interdependencies between different interaction components such as mode, modality, and medium?",What is a complex interactive computer system?,0.3768
61,How does the context of use influence the design of adaptive user interfaces?,"Considering intentionality, how can a user interact with an interactive computer system?",0.3767
62,How does the context of use influence the design of adaptive user interfaces?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.3765
63,What are the semantic relationships between user profiles and interface modalities?,What does make up a complex user participation?,0.3758
64,What are the challenges and solutions for integrating semantic web technologies with HCI systems?,What is a complex interactive computer system?,0.3703
65,"What are the interdependencies between different interaction components such as mode, modality, and medium?",How can a user interact in human–computer interactions?,0.3698
66,"How do different interaction modes (visual, auditory, tactile) affect user experience and accessibility?",Why does a user intentionally interact with an interactive computer system?,0.3696
67,How do user sensory and motor abilities influence the choice of interface modalities?,How is a user input processed by an interactive computer system?,0.3674
68,What is the role of ontologies in modeling user profiles and interaction components in HCI?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.3651
69,How do user sensory and motor abilities influence the choice of interface modalities?,What is a complex interactive computer system?,0.3623
70,How can user modeling algorithms enhance the personalization of user interfaces?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.3623
71,How do user sensory and motor abilities influence the choice of interface modalities?,What is an interactive computer system?,0.3616
72,What are the challenges and solutions for integrating semantic web technologies with HCI systems?,What is an interactive software system?,0.3589
73,How do user sensory and motor abilities influence the choice of interface modalities?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.3583
74,How does the context of use influence the design of adaptive user interfaces?,What is a human–computer interaction?,0.3563
75,What is the role of ontologies in modeling user profiles and interaction components in HCI?,How is a user input processed by an interactive computer system?,0.3559
76,What are the most effective input and output devices for users with visual impairments?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.3552
77,How can user modeling algorithms enhance the personalization of user interfaces?,"Considering intentionality, how can a user interact with an interactive computer system?",0.3547
78,How can adaptive interfaces improve accessibility for users with different physical and cognitive abilities?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.3543
79,"How do different interaction modes (visual, auditory, tactile) affect user experience and accessibility?","Considering the human–computer interaction, how can a user participation cause another user participation?",0.3543
