,genCQs,best_expertCQs,best_cos_score
0,What are the most common research methods used in the empirical studies of Requirements Engineering (RE)?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.569
1,How has the focus of empirical research in RE changed over the past decade?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7401
2,What are the prevalent themes in the empirical research of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6705
3,Which industries are most frequently studied in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6872
4,What are the common challenges faced in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6384
5,How do different empirical methods compare in terms of their application in RE?,How often are which empirical methods used?,0.7434
6,What types of data are most frequently collected in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7612
7,Which regions contribute the most to empirical RE research publications?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6687
8,Who are the leading authors in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6944
9,What are the most cited empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7785
10,How is the quality of empirical research in RE assessed?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6834
11,What are the common metrics used to evaluate the impact of RE research?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5764
12,What are the trends in funding sources for empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.65
13,How do collaboration patterns look like in the field of empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.567
14,What software engineering practices are frequently studied in empirical RE research?,How many empirical studies are by authors working for large software development companies?,0.6339
15,What are the emerging topics in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7313
16,What are the different publication venues for empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6935
17,How do theoretical and practical findings compare in empirical RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6264
18,What methodological innovations have been introduced in empirical RE research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6657
