,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How frequently are different empirical research methods used in RE studies?,0.6808
1,How often are which empirical methods used over time?,How frequently are different empirical research methods used in RE studies?,0.7814
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the trends in empirical RE research over the last decade?,0.7505
3, How do the authors justify the lack of a proper study?,How does the gap between RE research and practice manifest in empirical studies?,0.4659
4,How has the proportion of papers that do not have an empirical study evolved over time?,How frequently are different empirical research methods used in RE studies?,0.5954
5,How many empirical studies are by authors working for large software development companies?,How do empirical studies measure the impact of RE on software project success?,0.6292
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How do empirical studies measure the impact of RE on software project success?,0.5414
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",What are the trends in empirical RE research over the last decade?,0.5712
8,How do the authors justify the selection and combination of empirical methods and design elements?,How do empirical RE studies inform the selection of techniques and methods?,0.663
9,How often are which empirical methods used?,How frequently are different empirical research methods used in RE studies?,0.774
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the most frequently cited sources in empirical RE research?,0.6488
11,How has the proportion of replications evolved over time?,What are the trends in empirical RE research over the last decade?,0.345
12,How has the use of triangulation for research design evolved over time?,What is the impact of empirical research on the evolution of RE tools and techniques?,0.4498
13,How often are those who conduct the studies also the authors of the papers?,How frequently are different empirical research methods used in RE studies?,0.5241
14,How do the authors justify preventing bias in the study results?,What are the recurring challenges identified in empirical RE studies?,0.4535
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,What empirical evidence supports the role of training and templates in RE success?,0.4519
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What empirical evidence exists for the adoption of RE techniques in industry?,0.5867
17,How often are which statistical methods used?,How frequently are different empirical research methods used in RE studies?,0.6894
18,How has the use of statistical methods evolved over time?,How frequently are different empirical research methods used in RE studies?,0.527
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How frequently are different empirical research methods used in RE studies?,0.4685
20,How has the definition of the population evolved over time?,How does empirical research vary between different geographical regions in RE?,0.2638
21,How has the use of power analysis and effect size estimation evolved over time?,What is the impact of empirical research on the evolution of RE tools and techniques?,0.3838
22,How has the reporting of threats to validity evolved over time?,What are the recurring challenges identified in empirical RE studies?,0.3688
23,What types of threats to validity do the authors report?,What are the recurring challenges identified in empirical RE studies?,0.4087
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How do different empirical research methods contribute to the development of RE theories?,0.6391
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What are the common methodologies employed in empirical RE case studies?,0.7281
26,How has the reporting of the subjects evolved over time?,What are the trends in empirical RE research over the last decade?,0.4378
27,How has the reporting of the objects of study / treatments evolved over time?,How frequently are different empirical research methods used in RE studies?,0.5432
28,How has the reporting of the tasks evolved over time?,How do empirical studies rank the importance of different RE tasks and activities?,0.5646
29,How has the reporting of the setting evolved over time?,What are the trends in empirical RE research over the last decade?,0.3814
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,What empirical evidence supports the use of specific tools in RE?,0.5016
31,How has the the reporting of the population evolved over time?,What are the trends in empirical RE research over the last decade?,0.4171
32,How has the reporting of the context evolved over time?,How do empirical studies address the context-specific nature of RE practices?,0.4395
