,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,"What type of empirical studies (e.g., surveys, case studies) are most prevalent in requirements engineering?",0.5535
1,How often are which empirical methods used over time?,What are the commonly used empirical research methods in requirements engineering?,0.5663
2,Which sub-fields of SE and RE do the empirical studies cover over time?,"What type of empirical studies (e.g., surveys, case studies) are most prevalent in requirements engineering?",0.5963
3, How do the authors justify the lack of a proper study?,How do empirical studies address the challenges of fluctuating and conflicting requirements?,0.4121
4,How has the proportion of papers that do not have an empirical study evolved over time?,What are the most cited empirical research papers in requirements engineering?,0.5519
5,How many empirical studies are by authors working for large software development companies?,"What type of empirical studies (e.g., surveys, case studies) are most prevalent in requirements engineering?",0.6195
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How frequently do empirical studies in requirements engineering report on tool adoption and utilization?,0.5363
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How have empirical research methods in requirements engineering evolved over time?,0.4497
8,How do the authors justify the selection and combination of empirical methods and design elements?,How do different empirical methods compare in their effectiveness for requirements engineering research?,0.619
9,How often are which empirical methods used?,What are the commonly used empirical research methods in requirements engineering?,0.6117
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""","What type of empirical studies (e.g., surveys, case studies) are most prevalent in requirements engineering?",0.5639
11,How has the proportion of replications evolved over time?,How frequently are replication studies conducted in requirements engineering?,0.5106
12,How has the use of triangulation for research design evolved over time?,How have empirical research methods in requirements engineering evolved over time?,0.3978
13,How often are those who conduct the studies also the authors of the papers?,How frequently are replication studies conducted in requirements engineering?,0.4135
14,How do the authors justify preventing bias in the study results?,How do empirical studies address the challenges of fluctuating and conflicting requirements?,0.3941
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How frequently are replication studies conducted in requirements engineering?,0.3702
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How have empirical research methods in requirements engineering evolved over time?,0.4955
