,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,What are the main sources of empirical data in RE studies?,0.669
1,How often are which empirical methods used over time?,Which empirical methods are most frequently employed in RE studies?,0.738
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the main sources of empirical data in RE studies?,0.7569
3, How do the authors justify the lack of a proper study?,What strategies have been proposed to enhance the quality of empirical RE studies?,0.5265
4,How has the proportion of papers that do not have an empirical study evolved over time?,What are the trends in empirical research publication in RE?,0.6323
5,How many empirical studies are by authors working for large software development companies?,How can empirical research in RE be more inclusive of diverse software projects?,0.6293
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How can empirical research in RE be more inclusive of diverse software projects?,0.5599
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",What are the implications of emerging technologies on empirical RE research?,0.5439
8,How do the authors justify the selection and combination of empirical methods and design elements?,What are the prevalent opinions on the application of empirical methods in RE?,0.729
9,How often are which empirical methods used?,What are the prevalent opinions on the application of empirical methods in RE?,0.7975
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the emerging trends in empirical research methods in RE?,0.6776
11,How has the proportion of replications evolved over time?,How can empirical studies be effectively replicated in RE research?,0.3807
12,How has the use of triangulation for research design evolved over time?,What are the most common research designs used in empirical RE studies?,0.514
13,How often are those who conduct the studies also the authors of the papers?,How frequently are case studies used in empirical RE research?,0.4852
14,How do the authors justify preventing bias in the study results?,What are the policy implications of empirical findings in RE?,0.4855
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How can empirical evidence be more effectively transferred into RE practice?,0.4928
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What are the emerging trends in empirical research methods in RE?,0.5856
17,How often are which statistical methods used?,Which empirical methods are most frequently employed in RE studies?,0.6273
18,How has the use of statistical methods evolved over time?,What are the prevalent opinions on the application of empirical methods in RE?,0.5361
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What are the prevalent opinions on the application of empirical methods in RE?,0.4737
20,How has the definition of the population evolved over time?,How has the role of RE evolved in the context of software engineering?,0.3088
21,How has the use of power analysis and effect size estimation evolved over time?,How does project size affect RE practices and their outcomes?,0.3925
22,How has the reporting of threats to validity evolved over time?,How can empirical findings in RE be effectively communicated to practitioners?,0.4045
23,What types of threats to validity do the authors report?,What lessons can be learned from the systematic literature reviews in RE?,0.4472
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How do case studies in RE contribute to theory building?,0.546
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How frequently are case studies used in empirical RE research?,0.7629
26,How has the reporting of the subjects evolved over time?,What are the trends in empirical research publication in RE?,0.439
27,How has the reporting of the objects of study / treatments evolved over time?,How frequently are case studies used in empirical RE research?,0.5302
28,How has the reporting of the tasks evolved over time?,How significant are tools and their integration in RE efforts?,0.4642
29,How has the reporting of the setting evolved over time?,How has the adoption of RE practices evolved over the last decade?,0.4282
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,What lessons can be learned from the systematic literature reviews in RE?,0.5001
31,How has the the reporting of the population evolved over time?,What are the trends in empirical research publication in RE?,0.3716
32,How has the reporting of the context evolved over time?,What are the critical contextual factors affecting RE practices?,0.4331
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,What are the main areas of controversy within empirical RE research?,0.3824
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,What are the main areas of controversy within empirical RE research?,0.3464
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,What are the main themes explored in empirical RE studies?,0.3977
36,Do the authors report the selected context of their study with specific characteristics?,What are the main themes explored in empirical RE studies?,0.5696
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How can empirical studies be effectively replicated in RE research?,0.6451
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",What are the common data collection and analysis methods in empirical RE research?,0.5299
39,How has the reporting of research questions and answers evolved over time?,What are the trends in empirical research publication in RE?,0.5572
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,What are the trends in empirical research publication in RE?,0.4546
41,Do the authors use a well defined taxonomy for their research design?,What are the most common research designs used in empirical RE studies?,0.4756
42,Do the authors use other channels to publish their results for making them available to industrial users?,How can empirical findings in RE be effectively communicated to practitioners?,0.3944
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What lessons can be learned from the systematic literature reviews in RE?,0.7116
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",What lessons can be learned from the systematic literature reviews in RE?,0.7171
45,Have the authors done a systematic review of related work?,What lessons can be learned from the systematic literature reviews in RE?,0.6885
