,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How do empirical studies contribute to the body of knowledge in requirements engineering?,0.5302
1,How often are which empirical methods used over time?,What empirical methods are most frequently used in requirements engineering surveys?,0.5574
2,Which sub-fields of SE and RE do the empirical studies cover over time?,How do empirical studies contribute to the body of knowledge in requirements engineering?,0.5314
3, How do the authors justify the lack of a proper study?,How do empirical studies contribute to the body of knowledge in requirements engineering?,0.3968
4,How has the proportion of papers that do not have an empirical study evolved over time?,How do empirical studies contribute to the body of knowledge in requirements engineering?,0.484
5,How many empirical studies are by authors working for large software development companies?,How do empirical studies inform the development of requirements engineering tools and technologies?,0.5854
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How does the adoption of empirical research practices vary among requirements engineering professionals?,0.5062
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How are research findings disseminated within the requirements engineering community?,0.4384
8,How do the authors justify the selection and combination of empirical methods and design elements?,How do empirical research methods in requirements engineering compare to those in other engineering disciplines?,0.5963
9,How often are which empirical methods used?,What methodologies are most commonly used in empirical requirements engineering research?,0.6049
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How do empirical studies contribute to the body of knowledge in requirements engineering?,0.5145
11,How has the proportion of replications evolved over time?,How do requirements engineering methodologies evolve over time based on empirical evidence?,0.2636
12,How has the use of triangulation for research design evolved over time?,What are common practices in designing and reporting empirical research by requirements engineering researchers?,0.3874
13,How often are those who conduct the studies also the authors of the papers?,What are common practices in designing and reporting empirical research by requirements engineering researchers?,0.338
14,How do the authors justify preventing bias in the study results?,How is the credibility of empirical research findings in requirements engineering assessed?,0.3372
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How do requirements engineering methodologies evolve over time based on empirical evidence?,0.3719
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How do different elicitation techniques compare in their effectiveness?,0.4894
17,How often are which statistical methods used?,What empirical methods are most frequently used in requirements engineering surveys?,0.5071
18,How has the use of statistical methods evolved over time?,How do requirements engineering methodologies evolve over time based on empirical evidence?,0.4792
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What types of empirical evidence are most commonly used to support requirements engineering practices?,0.3867
20,How has the definition of the population evolved over time?,How do requirements engineering methodologies evolve over time based on empirical evidence?,0.2139
21,How has the use of power analysis and effect size estimation evolved over time?,How do empirical studies address scalability issues in requirements engineering methods?,0.3257
22,How has the reporting of threats to validity evolved over time?,How is the credibility of empirical research findings in requirements engineering assessed?,0.3807
23,What types of threats to validity do the authors report?,How is the credibility of empirical research findings in requirements engineering assessed?,0.3452
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How do theoretical frameworks support empirical research in requirements engineering?,0.4007
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What role do case studies play in the field of empirical requirements engineering?,0.6458
26,How has the reporting of the subjects evolved over time?,What are the best practices for reporting empirical research findings in requirements engineering?,0.3833
27,How has the reporting of the objects of study / treatments evolved over time?,What are common practices in designing and reporting empirical research by requirements engineering researchers?,0.4452
28,How has the reporting of the tasks evolved over time?,How do requirements engineering methodologies evolve over time based on empirical evidence?,0.486
29,How has the reporting of the setting evolved over time?,What are the best practices for reporting empirical research findings in requirements engineering?,0.4023
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How do industry standards influence empirical research in requirements engineering?,0.4487
31,How has the the reporting of the population evolved over time?,What are the best practices for reporting empirical research findings in requirements engineering?,0.2775
32,How has the reporting of the context evolved over time?,What are the best practices for reporting empirical research findings in requirements engineering?,0.3876
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do different elicitation techniques compare in their effectiveness?,0.4249
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do different elicitation techniques compare in their effectiveness?,0.3938
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How do different elicitation techniques compare in their effectiveness?,0.4477
36,Do the authors report the selected context of their study with specific characteristics?,What are common practices in designing and reporting empirical research by requirements engineering researchers?,0.4822
37,Does the research design allow for efficient reuse of study (results) by other researchers?,What are common practices in designing and reporting empirical research by requirements engineering researchers?,0.4318
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How is empirical data collected and analyzed in requirements engineering studies?,0.4532
39,How has the reporting of research questions and answers evolved over time?,How are research findings disseminated within the requirements engineering community?,0.5275
