,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,What types of empirical studies are most common in RE research?,0.6771
1,How often are which empirical methods used over time?,What types of empirical studies are most common in RE research?,0.6705
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What types of empirical studies are most common in RE research?,0.7711
3, How do the authors justify the lack of a proper study?,What are the common RE problems identified in different studies?,0.4755
4,How has the proportion of papers that do not have an empirical study evolved over time?,What types of empirical studies are most common in RE research?,0.5804
5,How many empirical studies are by authors working for large software development companies?,What types of empirical studies are most common in RE research?,0.5987
6,How has the proportion of studies by authors working for large software development companies evolved over time?,What are the trends in RE research over the past decade?,0.5148
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",What are the trends in RE research over the past decade?,0.603
8,How do the authors justify the selection and combination of empirical methods and design elements?,How can empirical research in RE be improved?,0.5483
9,How often are which empirical methods used?,What types of empirical studies are most common in RE research?,0.6812
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What types of empirical studies are most common in RE research?,0.6571
11,How has the proportion of replications evolved over time?,What are the trends in RE research over the past decade?,0.3419
12,How has the use of triangulation for research design evolved over time?,What are the advantages of using mixed methods in RE research?,0.4297
13,How often are those who conduct the studies also the authors of the papers?,What types of empirical studies are most common in RE research?,0.4773
14,How do the authors justify preventing bias in the study results?,How can empirical research in RE be improved?,0.4414
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How are empirical findings in RE translated into practice?,0.4568
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How do different industries approach RE differently?,0.6091
17,How often are which statistical methods used?,What types of empirical studies are most common in RE research?,0.5812
18,How has the use of statistical methods evolved over time?,What are the advantages of using mixed methods in RE research?,0.4582
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What are the advantages of using mixed methods in RE research?,0.4087
20,How has the definition of the population evolved over time?,How do RE practices evolve with changes in technology?,0.3011
21,How has the use of power analysis and effect size estimation evolved over time?,How is RE impacted by project size and complexity?,0.4773
22,How has the reporting of threats to validity evolved over time?,What are the trends in RE research over the past decade?,0.327
23,What types of threats to validity do the authors report?,What are the common RE problems identified in different studies?,0.4208
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,What types of empirical studies are most common in RE research?,0.5065
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What types of empirical studies are most common in RE research?,0.6573
26,How has the reporting of the subjects evolved over time?,What are the trends in RE research over the past decade?,0.4619
27,How has the reporting of the objects of study / treatments evolved over time?,What are the trends in RE research over the past decade?,0.5488
28,How has the reporting of the tasks evolved over time?,What are the long-term trends in RE process improvement?,0.4664
29,How has the reporting of the setting evolved over time?,What are the trends in RE research over the past decade?,0.4212
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How widely adopted are various RE techniques in the industry?,0.4843
31,How has the the reporting of the population evolved over time?,What are the trends in RE research over the past decade?,0.3892
32,How has the reporting of the context evolved over time?,How are empirical findings in RE translated into practice?,0.3809
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,What are the advantages of using mixed methods in RE research?,0.4208
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do different elicitation techniques compare in terms of effectiveness?,0.3803
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How do different elicitation techniques compare in terms of effectiveness?,0.4297
36,Do the authors report the selected context of their study with specific characteristics?,What types of empirical studies are most common in RE research?,0.5398
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How can empirical research in RE be improved?,0.5389
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",What are the trends in RE research over the past decade?,0.5224
39,How has the reporting of research questions and answers evolved over time?,What are the trends in RE research over the past decade?,0.6038
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How does the diversity of terminology affect RE research and practice?,0.4103
41,Do the authors use a well defined taxonomy for their research design?,How does the diversity of terminology affect RE research and practice?,0.5397
42,Do the authors use other channels to publish their results for making them available to industrial users?,How widely adopted are various RE techniques in the industry?,0.3501
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What types of empirical studies are most common in RE research?,0.6398
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",What types of empirical studies are most common in RE research?,0.6495
45,Have the authors done a systematic review of related work?,What types of empirical studies are most common in RE research?,0.4156
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",What are the trends in RE research over the past decade?,0.5137
47,How many publications are analyzed in (systematic literature) reviews?,What types of empirical studies are most common in RE research?,0.5568
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",How are empirical findings in RE translated into practice?,0.4627
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",How does the diversity of terminology affect RE research and practice?,0.5007
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",What are the trends in RE research over the past decade?,0.3581
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,How does the diversity of terminology affect RE research and practice?,0.4495
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,What types of empirical studies are most common in RE research?,0.4725
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,What types of empirical studies are most common in RE research?,0.58
54,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,What types of empirical studies are most common in RE research?,0.6214
55,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,What types of empirical studies are most common in RE research?,0.5239
56,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,What types of empirical studies are most common in RE research?,0.5739
57,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,How are empirical findings in RE translated into practice?,0.5973
58,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,How are empirical findings in RE translated into practice?,0.6147
59,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,How are empirical findings in RE translated into practice?,0.5122
60,How many different empirical methods are used per publication?,What types of empirical studies are most common in RE research?,0.6696
61,How has the number of empirical methods used per publication evolved over time?,What types of empirical studies are most common in RE research?,0.6636
62,Which methods are used to synthesize evidence from data of different empirical methods?,What types of empirical studies are most common in RE research?,0.6581
63,How many studies incorporate theories?,What types of empirical studies are most common in RE research?,0.5583
64,How has the incorporation of theories in studies evolved over time?,What types of empirical studies are most common in RE research?,0.4507
65,"""For which purpose do authors incorporate theories into their studies (use, testing, modification, formulation)?""",What are the advantages of using mixed methods in RE research?,0.4445
66,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",What gaps exist in current RE research?,0.4724
67,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",What gaps exist in current RE research?,0.462
