,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,Which empirical methods are most effectively used in software engineering research?,0.4837
1,How often are which empirical methods used over time?,Which empirical methods are most effectively used in software engineering research?,0.6725
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What kinds of empirical data are collected in Requirements Engineering studies?,0.5407
3, How do the authors justify the lack of a proper study?,How does the quality of empirical studies in Requirements Engineering impact their usefulness?,0.3678
4,How has the proportion of papers that do not have an empirical study evolved over time?,How do different types of empirical studies contribute to our understanding of Requirements Engineering?,0.4424
5,How many empirical studies are by authors working for large software development companies?,Which empirical methods are most effectively used in software engineering research?,0.642
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How do empirical studies address the issue of requirements volatility in software projects?,0.5462
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",What are typical findings on RE practice in large-scale surveys?,0.3908
8,How do the authors justify the selection and combination of empirical methods and design elements?,Which empirical methods are most effectively used in software engineering research?,0.6832
9,How often are which empirical methods used?,Which empirical methods are most effectively used in software engineering research?,0.7342
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",Which empirical methods are most effectively used in software engineering research?,0.523
11,How has the proportion of replications evolved over time?,What are typical findings on RE practice in large-scale surveys?,0.2607
12,How has the use of triangulation for research design evolved over time?,What are the motivations for empirical research in Requirements Engineering?,0.3539
13,How often are those who conduct the studies also the authors of the papers?,What are typical findings on RE practice in large-scale surveys?,0.3081
14,How do the authors justify preventing bias in the study results?,What motivates the need for empirical evidence in Requirements Engineering?,0.3612
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,What are typical findings on RE practice in large-scale surveys?,0.3945
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How do empirical studies impact the adoption of new Requirements Engineering techniques?,0.4781
17,How often are which statistical methods used?,Which empirical methods are most effectively used in software engineering research?,0.5626
18,How has the use of statistical methods evolved over time?,Which empirical methods are most effectively used in software engineering research?,0.4412
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,Which empirical methods are most effectively used in software engineering research?,0.4012
20,How has the definition of the population evolved over time?,What impact do empirical studies have on the evolution of Requirements Engineering techniques?,0.1764
21,How has the use of power analysis and effect size estimation evolved over time?,Which empirical methods are most effectively used in software engineering research?,0.3075
22,How has the reporting of threats to validity evolved over time?,How do empirical findings contribute to the establishment of standards in Requirements Engineering?,0.3192
23,What types of threats to validity do the authors report?,What are typical findings on RE practice in large-scale surveys?,0.3122
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How do empirical studies contribute to the refinement of Requirements Engineering theories?,0.421
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,Which empirical methods are most effectively used in software engineering research?,0.6019
26,How has the reporting of the subjects evolved over time?,What are typical findings on RE practice in large-scale surveys?,0.375
27,How has the reporting of the objects of study / treatments evolved over time?,What are typical findings on RE practice in large-scale surveys?,0.4025
28,How has the reporting of the tasks evolved over time?,What impact do empirical studies have on the evolution of Requirements Engineering techniques?,0.4075
29,How has the reporting of the setting evolved over time?,What are typical findings on RE practice in large-scale surveys?,0.3696
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How do empirical findings contribute to the establishment of standards in Requirements Engineering?,0.4377
31,How has the the reporting of the population evolved over time?,What are typical findings on RE practice in large-scale surveys?,0.3206
32,How has the reporting of the context evolved over time?,What impact do empirical studies have on the evolution of Requirements Engineering techniques?,0.3358
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,What are the motivations for empirical research in Requirements Engineering?,0.3139
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do different empirical research strategies affect the quality of data collected in Requirements Engineering studies?,0.2754
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,Which empirical methods are most effectively used in software engineering research?,0.3174
36,Do the authors report the selected context of their study with specific characteristics?,How are findings from empirical studies applied to improve Requirements Engineering?,0.4344
37,Does the research design allow for efficient reuse of study (results) by other researchers?,What are typical findings on RE practice in large-scale surveys?,0.4555
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",What kinds of data analysis are common in empirical Requirements Engineering research?,0.4251
39,How has the reporting of research questions and answers evolved over time?,How do different empirical research strategies affect the quality of data collected in Requirements Engineering studies?,0.4019
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How does the diversity of terminology in Requirements Engineering affect empirical research?,0.3051
