,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How has the use of empirical methods in RE evolved over time?,0.7065
1,How often are which empirical methods used over time?,How has the use of empirical methods in RE evolved over time?,0.8254
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the trends in empirical research methods used in RE over the last two decades?,0.7506
3, How do the authors justify the lack of a proper study?,How are empirical studies in RE disseminated and used by practitioners?,0.5407
4,How has the proportion of papers that do not have an empirical study evolved over time?,How has the use of empirical methods in RE evolved over time?,0.6035
5,How many empirical studies are by authors working for large software development companies?,How are empirical RE findings used to improve software development practices?,0.6604
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How do empirical studies in RE capture the complexity of software projects?,0.5924
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",What are the key themes in empirical RE research from the past decade?,0.5985
8,How do the authors justify the selection and combination of empirical methods and design elements?,How has the use of empirical methods in RE evolved over time?,0.7169
9,How often are which empirical methods used?,How has the use of empirical methods in RE evolved over time?,0.8123
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the trends in empirical research methods used in RE over the last two decades?,0.6857
11,How has the proportion of replications evolved over time?,"How often are empirical RE studies replicated, and what are the results of these replications?",0.6038
12,How has the use of triangulation for research design evolved over time?,What are the common tools and technologies used in empirical RE studies?,0.4335
13,How often are those who conduct the studies also the authors of the papers?,How are empirical studies in RE disseminated and used by practitioners?,0.4951
14,How do the authors justify preventing bias in the study results?,How do empirical RE studies handle ethical considerations?,0.492
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How have new empirical findings influenced the evolution of RE practices?,0.4886
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What are the trends in empirical research methods used in RE over the last two decades?,0.6247
17,How often are which statistical methods used?,What are the trends in empirical research methods used in RE over the last two decades?,0.5928
18,How has the use of statistical methods evolved over time?,How has the use of empirical methods in RE evolved over time?,0.7123
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How has the use of empirical methods in RE evolved over time?,0.4504
20,How has the definition of the population evolved over time?,How has the use of empirical methods in RE evolved over time?,0.4065
21,How has the use of power analysis and effect size estimation evolved over time?,How has the use of empirical methods in RE evolved over time?,0.4004
22,How has the reporting of threats to validity evolved over time?,How do empirical studies in RE handle issues of validity and reliability?,0.5116
23,What types of threats to validity do the authors report?,How do empirical studies in RE handle issues of validity and reliability?,0.5786
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,What role does empirical research play in advancing RE theories?,0.5752
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What are the trends in empirical research methods used in RE over the last two decades?,0.6756
26,How has the reporting of the subjects evolved over time?,How are empirical studies in RE disseminated and used by practitioners?,0.4444
27,How has the reporting of the objects of study / treatments evolved over time?,How are empirical studies in RE disseminated and used by practitioners?,0.6393
28,How has the reporting of the tasks evolved over time?,What are the common practices in designing and reporting empirical RE research?,0.4648
29,How has the reporting of the setting evolved over time?,What are the common practices in designing and reporting empirical RE research?,0.4306
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How do empirical findings in RE translate into practical recommendations for industry?,0.6095
31,How has the the reporting of the population evolved over time?,What are the typical sample sizes and demographics used in empirical RE studies?,0.4225
32,How has the reporting of the context evolved over time?,How have new empirical findings influenced the evolution of RE practices?,0.4023
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do mixed-methods approaches contribute to empirical research in RE?,0.3797
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do mixed-methods approaches contribute to empirical research in RE?,0.3395
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How do mixed-methods approaches contribute to empirical research in RE?,0.3988
36,Do the authors report the selected context of their study with specific characteristics?,How are empirical studies in RE disseminated and used by practitioners?,0.5797
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How are empirical research findings in RE shared within the research community?,0.5918
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How has the use of empirical methods in RE evolved over time?,0.5562
39,How has the reporting of research questions and answers evolved over time?,How are empirical research findings in RE shared within the research community?,0.5758
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How has the use of empirical methods in RE evolved over time?,0.466
41,Do the authors use a well defined taxonomy for their research design?,What frameworks are used to organize empirical research in RE?,0.4495
42,Do the authors use other channels to publish their results for making them available to industrial users?,How do RE empirical studies engage stakeholders from industry?,0.3993
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What collaborative approaches are documented in empirical RE studies?,0.6771
