,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.6154
1,How often are which empirical methods used over time?,What types of empirical research methods are most underutilized in Requirements Engineering studies?,0.5825
2,Which sub-fields of SE and RE do the empirical studies cover over time?,How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.5671
3, How do the authors justify the lack of a proper study?,How do empirical studies explain fluctuating and conflicting requirements in projects?,0.3744
4,How has the proportion of papers that do not have an empirical study evolved over time?,How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.559
5,How many empirical studies are by authors working for large software development companies?,What types of empirical research methods are most underutilized in Requirements Engineering studies?,0.5655
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.5625
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.5208
8,How do the authors justify the selection and combination of empirical methods and design elements?,What types of empirical research methods are most underutilized in Requirements Engineering studies?,0.6234
9,How often are which empirical methods used?,What types of empirical research methods are most underutilized in Requirements Engineering studies?,0.6239
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.5925
11,How has the proportion of replications evolved over time?,How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.3769
12,How has the use of triangulation for research design evolved over time?,How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.3942
13,How often are those who conduct the studies also the authors of the papers?,How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.3812
14,How do the authors justify preventing bias in the study results?,How do empirical studies explain fluctuating and conflicting requirements in projects?,0.3769
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.449
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How can empirical research methodologies be adapted to study emerging trends in Requirements Engineering?,0.4634
17,How often are which statistical methods used?,What are the most common research methods used in empirical Requirements Engineering studies?,0.5115
18,How has the use of statistical methods evolved over time?,What types of empirical research methods are most underutilized in Requirements Engineering studies?,0.4038
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What are the specific evidence-based methods used in empirical research on Requirements Engineering?,0.3846
20,How has the definition of the population evolved over time?,How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.1766
21,How has the use of power analysis and effect size estimation evolved over time?,How do empirical studies explain fluctuating and conflicting requirements in projects?,0.3529
22,How has the reporting of threats to validity evolved over time?,How reliable are reported empirical findings on Requirements Engineering practices over time?,0.3568
23,What types of threats to validity do the authors report?,How do empirical studies explain fluctuating and conflicting requirements in projects?,0.3014
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.4094
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What types of empirical research methods are most underutilized in Requirements Engineering studies?,0.5841
26,How has the reporting of the subjects evolved over time?,How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.4169
27,How has the reporting of the objects of study / treatments evolved over time?,How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.5029
28,How has the reporting of the tasks evolved over time?,What do empirical studies reveal about the time spent on Requirements Engineering tasks?,0.4987
29,How has the reporting of the setting evolved over time?,How reliable are reported empirical findings on Requirements Engineering practices over time?,0.4113
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How frequently are empirical research results in Requirements Engineering applied in industry settings?,0.4272
31,How has the the reporting of the population evolved over time?,How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.2946
32,How has the reporting of the context evolved over time?,How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.3842
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do empirical studies explain fluctuating and conflicting requirements in projects?,0.3248
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do empirical studies explain fluctuating and conflicting requirements in projects?,0.3046
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How well do empirical studies cover the variety of techniques used in Requirements Engineering?,0.3158
36,Do the authors report the selected context of their study with specific characteristics?,How are requirements sources identified and managed according to empirical studies?,0.4437
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.4973
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.466
39,How has the reporting of research questions and answers evolved over time?,How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.5414
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How effective is the documentation of empirical research results in Requirements Engineering?,0.3012
41,Do the authors use a well defined taxonomy for their research design?,How can standardized terminologies improve empirical research in Requirements Engineering?,0.5192
42,Do the authors use other channels to publish their results for making them available to industrial users?,How frequently are empirical research results in Requirements Engineering applied in industry settings?,0.3279
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What types of empirical research methods are most underutilized in Requirements Engineering studies?,0.5491
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.6117
45,Have the authors done a systematic review of related work?,How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.4356
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.492
47,How many publications are analyzed in (systematic literature) reviews?,How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.4662
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",How are requirements sources identified and managed according to empirical studies?,0.4209
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",How are requirements sources identified and managed according to empirical studies?,0.3861
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",How are requirements sources identified and managed according to empirical studies?,0.3377
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.345
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,Which databases are most appropriate for sourcing empirical studies in Requirements Engineering?,0.3785
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,How is the research quality in empirical Requirements Engineering studies generally assessed?,0.5723
54,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,How is the research quality in empirical Requirements Engineering studies generally assessed?,0.5414
55,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,How is the research quality in empirical Requirements Engineering studies generally assessed?,0.5126
56,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.5576
57,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,What is the role of empirical research in advancing Requirements Engineering techniques and tools?,0.5792
58,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,What is the role of empirical research in advancing Requirements Engineering techniques and tools?,0.6064
59,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,How can standardized terminologies improve empirical research in Requirements Engineering?,0.5672
60,How many different empirical methods are used per publication?,What types of empirical research methods are most underutilized in Requirements Engineering studies?,0.618
61,How has the number of empirical methods used per publication evolved over time?,What types of empirical research methods are most underutilized in Requirements Engineering studies?,0.5961
62,Which methods are used to synthesize evidence from data of different empirical methods?,What are the specific evidence-based methods used in empirical research on Requirements Engineering?,0.6043
63,How many studies incorporate theories?,How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.4351
64,How has the incorporation of theories in studies evolved over time?,How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.4364
65,"""For which purpose do authors incorporate theories into their studies (use, testing, modification, formulation)?""",What qualitative research methods are prevalent in Requirements Engineering studies?,0.4111
66,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",What is the impact of industry-university knowledge transfer on Requirements Engineering practices?,0.3471
67,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.3366
68,How many theories from the SE and RE are there?,How many broad studies of Requirements Engineering practice have been conducted in the last 10 years?,0.3106
69,How has the number of theories from SE and RE evolved over time?,How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.3993
70,"""On which levels of sophistication are the theories from SE and RE? (level 1, level 2, or level 3 defined in Sjøberg et al. [1])""",What are the typical research questions addressed in empirical Requirements Engineering studies?,0.2757
71,What is the proportion of each of the three levels of sophistication for theories from SE and RE?,How do empirical findings on Requirements Engineering compare to theoretical models?,0.3228
72,How has the proportion of each of the three levels of sophistication for theories from SE and RE evolved over time?,How frequent are studies that replicate earlier empirical research in Requirements Engineering?,0.3387
73,"""Do the authors use standards to describe the theories incorporated (used, tested, modified, formulated)?""",How can standardized terminologies improve empirical research in Requirements Engineering?,0.3784
74,How often are standards used to describe the theories incorporated?,How can standardized terminologies improve empirical research in Requirements Engineering?,0.4439
75,How has the use of standards to describe the theories incorporated evolved over time?,How can standardized terminologies improve empirical research in Requirements Engineering?,0.4165
76,Do the authors refer to a reference (website or systematic review) that systematizes and characterizes the theory incorporated?,How are requirements sources identified and managed according to empirical studies?,0.3677
