,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,What are some common empirical studies conducted in RE over the past decade?,0.7033
1,How often are which empirical methods used over time?,What are some common empirical studies conducted in RE over the past decade?,0.636
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are some common empirical studies conducted in RE over the past decade?,0.7958
3, How do the authors justify the lack of a proper study?,How often do researchers justify the acquisition process of the study object in empirical RE studies?,0.5494
4,How has the proportion of papers that do not have an empirical study evolved over time?,How often is the population described in empirical RE research?,0.6096
5,How many empirical studies are by authors working for large software development companies?,How much effort is typically dedicated to each RE activity in empirical studies?,0.5726
6,How has the proportion of studies by authors working for large software development companies evolved over time?,What are some common empirical studies conducted in RE over the past decade?,0.5343
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",What are some common empirical studies conducted in RE over the past decade?,0.5211
8,How do the authors justify the selection and combination of empirical methods and design elements?,What research design factors impact the validity of empirical RE studies?,0.594
9,How often are which empirical methods used?,How often is the population described in empirical RE research?,0.6228
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",Which empirical research practices are frequently adopted in the RE community?,0.6508
11,How has the proportion of replications evolved over time?,How often is the population described in empirical RE research?,0.4015
12,How has the use of triangulation for research design evolved over time?,How useful are different practices perceived to be for improving research design in RE?,0.4946
13,How often are those who conduct the studies also the authors of the papers?,How often do researchers justify the acquisition process of the study object in empirical RE studies?,0.5128
14,How do the authors justify preventing bias in the study results?,How do researchers assess the plausibility of their explanations in empirical RE studies?,0.5659
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How often are theoretical or mechanistic explanations provided for observations in RE studies?,0.4789
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What are some common empirical studies conducted in RE over the past decade?,0.4875
17,How often are which statistical methods used?,How often is the population described in empirical RE research?,0.5373
18,How has the use of statistical methods evolved over time?,What are some common empirical studies conducted in RE over the past decade?,0.4895
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How do researchers validate the operationalization of concepts in their empirical studies?,0.4789
20,How has the definition of the population evolved over time?,How often is the population described in empirical RE research?,0.5515
21,How has the use of power analysis and effect size estimation evolved over time?,How are the overall contributions of empirical SE studies assessed and rated?,0.3686
22,How has the reporting of threats to validity evolved over time?,How do researchers validate the operationalization of concepts in their empirical studies?,0.4016
23,What types of threats to validity do the authors report?,What are the major ethical considerations in RE research involving human subjects?,0.4765
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How does theory building facilitate knowledge structuring and generalization in SE?,0.6152
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What are some common empirical studies conducted in RE over the past decade?,0.6362
26,How has the reporting of the subjects evolved over time?,What are some common empirical studies conducted in RE over the past decade?,0.5133
27,How has the reporting of the objects of study / treatments evolved over time?,How are new data on RE practices collected and aggregated in studies?,0.618
28,How has the reporting of the tasks evolved over time?,What are the implicit and explicit activities identified in RE project life cycles?,0.4992
29,How has the reporting of the setting evolved over time?,How are new data on RE practices collected and aggregated in studies?,0.423
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How does a unified checklist enhance empirical research in RE?,0.5571
31,How has the the reporting of the population evolved over time?,How often is the population described in empirical RE research?,0.6145
32,How has the reporting of the context evolved over time?,What are some common empirical studies conducted in RE over the past decade?,0.3998
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do researchers assess the plausibility of their explanations in empirical RE studies?,0.386
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do researchers assess the plausibility of their explanations in empirical RE studies?,0.3795
