,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How do researchers operationalize and validate concepts in their empirical studies?,0.5348
1,How often are which empirical methods used over time?,What are some common empirical methods used in software engineering research?,0.6489
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What is the role of different types of empirical studies on requirements engineering?,0.5256
3, How do the authors justify the lack of a proper study?,How do researchers justify the acquisition and representativeness of their study objects?,0.5876
4,How has the proportion of papers that do not have an empirical study evolved over time?,How can empirical studies help in understanding the progress of requirements engineering practices over time?,0.4714
5,How many empirical studies are by authors working for large software development companies?,What are some common empirical methods used in software engineering research?,0.6618
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How can empirical requirements engineering research impact software development practices?,0.5247
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",What are some of the popular techniques in research communities that are not yet well established in industry?,0.4844
8,How do the authors justify the selection and combination of empirical methods and design elements?,What are some common empirical methods used in software engineering research?,0.6498
9,How often are which empirical methods used?,What are some common empirical methods used in software engineering research?,0.6996
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How do researchers operationalize and validate concepts in their empirical studies?,0.5407
11,How has the proportion of replications evolved over time?,How important is replication in requirements engineering studies?,0.3955
12,How has the use of triangulation for research design evolved over time?,What are some of the popular techniques in research communities that are not yet well established in industry?,0.4328
13,How often are those who conduct the studies also the authors of the papers?,How do researchers justify the acquisition and representativeness of their study objects?,0.5046
14,How do the authors justify preventing bias in the study results?,How do researchers justify the acquisition and representativeness of their study objects?,0.5523
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How do researchers operationalize and validate concepts in their empirical studies?,0.405
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What are some of the popular techniques in research communities that are not yet well established in industry?,0.5535
17,How often are which statistical methods used?,What are some common empirical methods used in software engineering research?,0.5409
18,How has the use of statistical methods evolved over time?,What are some common empirical methods used in software engineering research?,0.4552
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How do researchers operationalize and validate concepts in their empirical studies?,0.4397
20,How has the definition of the population evolved over time?,How is the population usually described in empirical requirements engineering research?,0.3684
21,How has the use of power analysis and effect size estimation evolved over time?,What empirical research design elements does Creswell identify as essential?,0.3362
22,How has the reporting of threats to validity evolved over time?,How do researchers ensure the reliability and validity of their empirical research findings in requirements engineering?,0.3802
23,What types of threats to validity do the authors report?,How do researchers operationalize and validate concepts in their empirical studies?,0.4591
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How do researchers justify the acquisition and representativeness of their study objects?,0.5749
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What are some common empirical methods used in software engineering research?,0.591
26,How has the reporting of the subjects evolved over time?,How do researchers justify the acquisition and representativeness of their study objects?,0.4393
27,How has the reporting of the objects of study / treatments evolved over time?,How do researchers justify the acquisition and representativeness of their study objects?,0.5524
28,How has the reporting of the tasks evolved over time?,How can empirical studies help in understanding the progress of requirements engineering practices over time?,0.4763
29,How has the reporting of the setting evolved over time?,What are the best practices for reporting results in empirical requirements engineering studies?,0.4008
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How do researchers operationalize and validate concepts in their empirical studies?,0.45
31,How has the the reporting of the population evolved over time?,How is the population usually described in empirical requirements engineering research?,0.352
32,How has the reporting of the context evolved over time?,What are the best practices for reporting results in empirical requirements engineering studies?,0.386
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do researchers justify the acquisition and representativeness of their study objects?,0.4477
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do researchers justify the acquisition and representativeness of their study objects?,0.4082
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How do researchers justify the acquisition and representativeness of their study objects?,0.4607
36,Do the authors report the selected context of their study with specific characteristics?,How do researchers justify the acquisition and representativeness of their study objects?,0.5846
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How do researchers justify the acquisition and representativeness of their study objects?,0.5291
