,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How do different strategies for data collection and analysis vary in empirical research?,0.6308
1,How often are which empirical methods used over time?,How do different strategies for data collection and analysis vary in empirical research?,0.6199
2,Which sub-fields of SE and RE do the empirical studies cover over time?,How have broad studies of RE practice been conducted in the last ten years?,0.6127
3, How do the authors justify the lack of a proper study?,How have broad studies of RE practice been conducted in the last ten years?,0.4912
4,How has the proportion of papers that do not have an empirical study evolved over time?,How do different strategies for data collection and analysis vary in empirical research?,0.5507
5,How many empirical studies are by authors working for large software development companies?,What kinds of empirical studies exist in Requirements Engineering research?,0.5968
6,How has the proportion of studies by authors working for large software development companies evolved over time?,What lessons can be learned from past empirical research in software engineering applicable to Requirements Engineering?,0.5153
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How have broad studies of RE practice been conducted in the last ten years?,0.4559
8,How do the authors justify the selection and combination of empirical methods and design elements?,"How do empirical results inform the choice of Requirements Engineering techniques, tools, and methods?",0.6313
9,How often are which empirical methods used?,How do different strategies for data collection and analysis vary in empirical research?,0.6439
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How do different strategies for data collection and analysis vary in empirical research?,0.5626
11,How has the proportion of replications evolved over time?,How does replication of studies contribute to understanding Requirements Engineering practices?,0.312
12,How has the use of triangulation for research design evolved over time?,How can research maps be visually represented to summarize empirical Requirements Engineering studies?,0.46
13,How often are those who conduct the studies also the authors of the papers?,How have broad studies of RE practice been conducted in the last ten years?,0.4152
14,How do the authors justify preventing bias in the study results?,What knowledge claims are recognized in empirical research design according to Creswell?,0.4349
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How have broad studies of RE practice been conducted in the last ten years?,0.4262
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What techniques and models are commonly unknown in industry but popular in academia?,0.5728
17,How often are which statistical methods used?,What research methods are most frequently used in empirical Requirements Engineering studies?,0.5339
18,How has the use of statistical methods evolved over time?,How do different strategies for data collection and analysis vary in empirical research?,0.4734
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How do different strategies for data collection and analysis vary in empirical research?,0.4375
20,How has the definition of the population evolved over time?,How have broad studies of RE practice been conducted in the last ten years?,0.1861
21,How has the use of power analysis and effect size estimation evolved over time?,How do different strategies for data collection and analysis vary in empirical research?,0.4056
22,How has the reporting of threats to validity evolved over time?,How have broad studies of RE practice been conducted in the last ten years?,0.3088
23,What types of threats to validity do the authors report?,What knowledge claims are recognized in empirical research design according to Creswell?,0.3619
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How have broad studies of RE practice been conducted in the last ten years?,0.4784
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How do different strategies for data collection and analysis vary in empirical research?,0.6081
26,How has the reporting of the subjects evolved over time?,How have broad studies of RE practice been conducted in the last ten years?,0.4543
27,How has the reporting of the objects of study / treatments evolved over time?,How have broad studies of RE practice been conducted in the last ten years?,0.5635
28,How has the reporting of the tasks evolved over time?,What are the recommended practices for designing and reporting empirical research in Requirements Engineering?,0.416
29,How has the reporting of the setting evolved over time?,How have broad studies of RE practice been conducted in the last ten years?,0.376
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,What techniques and models are commonly unknown in industry but popular in academia?,0.4642
31,How has the the reporting of the population evolved over time?,How do different strategies for data collection and analysis vary in empirical research?,0.3071
32,How has the reporting of the context evolved over time?,What is the significance of narrative research in Requirements Engineering?,0.367
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do different strategies for data collection and analysis vary in empirical research?,0.3495
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do different strategies for data collection and analysis vary in empirical research?,0.3242
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How do different strategies for data collection and analysis vary in empirical research?,0.3695
36,Do the authors report the selected context of their study with specific characteristics?,What phenomenological research studies are relevant to Requirements Engineering?,0.496
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How have broad studies of RE practice been conducted in the last ten years?,0.5235
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How do different strategies for data collection and analysis vary in empirical research?,0.5008
39,How has the reporting of research questions and answers evolved over time?,How do different strategies for data collection and analysis vary in empirical research?,0.4744
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,What techniques and models are commonly unknown in industry but popular in academia?,0.3849
41,Do the authors use a well defined taxonomy for their research design?,How does the diversity of terminology in Requirements Engineering affect empirical research?,0.5404
42,Do the authors use other channels to publish their results for making them available to industrial users?,What techniques and models are commonly unknown in industry but popular in academia?,0.3544
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What research methods are most frequently used in empirical Requirements Engineering studies?,0.5472
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",How do different strategies for data collection and analysis vary in empirical research?,0.5711
45,Have the authors done a systematic review of related work?,What systematic reviews of empirical Requirements Engineering have been conducted?,0.4337
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",How have broad studies of RE practice been conducted in the last ten years?,0.4797
47,How many publications are analyzed in (systematic literature) reviews?,How do different strategies for data collection and analysis vary in empirical research?,0.4834
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",What knowledge claims are recognized in empirical research design according to Creswell?,0.4591
