,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How is empirical evidence collected and analyzed in RE studies?,0.6526
1,How often are which empirical methods used over time?,"How are RE techniques, processes, and tools evaluated in empirical studies?",0.6328
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the common themes and research questions explored in RE empirical studies?,0.734
3, How do the authors justify the lack of a proper study?,How do researchers ensure the validity and reliability of empirical RE studies?,0.5098
4,How has the proportion of papers that do not have an empirical study evolved over time?,How is empirical evidence collected and analyzed in RE studies?,0.5565
5,How many empirical studies are by authors working for large software development companies?,How do empirical studies in RE contribute to the development of empirical software engineering?,0.6937
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How do RE researchers address the complexity of software engineering in empirical studies?,0.607
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",What are the common themes and research questions explored in RE empirical studies?,0.55
8,How do the authors justify the selection and combination of empirical methods and design elements?,"How do different empirical research methods (e.g., case studies, surveys, experiments) compare in RE?",0.64
9,How often are which empirical methods used?,"How do different empirical research methods (e.g., case studies, surveys, experiments) compare in RE?",0.6621
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the common themes and research questions explored in RE empirical studies?,0.6778
11,How has the proportion of replications evolved over time?,What is the importance of replication in empirical RE research?,0.5441
12,How has the use of triangulation for research design evolved over time?,What are the commonly used practices in designing empirical RE research?,0.4561
13,How often are those who conduct the studies also the authors of the papers?,How is empirical evidence collected and analyzed in RE studies?,0.4524
14,How do the authors justify preventing bias in the study results?,How do empirical RE studies address the issue of bias in data collection and analysis?,0.658
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,What types of empirical evidence are most valuable for RE practice?,0.4926
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What are the current trends in the adoption of RE empirical research methodologies?,0.6254
17,How often are which statistical methods used?,"How do different empirical research methods (e.g., case studies, surveys, experiments) compare in RE?",0.5439
18,How has the use of statistical methods evolved over time?,What are the current trends in the adoption of RE empirical research methodologies?,0.4988
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What are the limitations of current empirical research methods in RE?,0.5069
20,How has the definition of the population evolved over time?,How do empirical studies contribute to the evolution of RE practices over time?,0.3772
21,How has the use of power analysis and effect size estimation evolved over time?,"How are RE techniques, processes, and tools evaluated in empirical studies?",0.3822
22,How has the reporting of threats to validity evolved over time?,What are the best practices for reporting empirical research findings in RE?,0.4099
23,What types of threats to validity do the authors report?,How do researchers ensure the validity and reliability of empirical RE studies?,0.4504
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How do empirical studies address the issue of generalizability in RE research findings?,0.5656
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,"How do different empirical research methods (e.g., case studies, surveys, experiments) compare in RE?",0.6933
26,How has the reporting of the subjects evolved over time?,How do empirical studies contribute to the evolution of RE practices over time?,0.4888
27,How has the reporting of the objects of study / treatments evolved over time?,How do empirical studies contribute to the evolution of RE practices over time?,0.529
28,How has the reporting of the tasks evolved over time?,How do empirical studies contribute to the evolution of RE practices over time?,0.4909
29,How has the reporting of the setting evolved over time?,How do empirical studies contribute to the evolution of RE practices over time?,0.4432
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How can empirical research inform the development of RE standards and guidelines?,0.5412
31,How has the the reporting of the population evolved over time?,How do empirical studies contribute to the evolution of RE practices over time?,0.4079
32,How has the reporting of the context evolved over time?,How do empirical studies contribute to the evolution of RE practices over time?,0.4343
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do empirical studies address the issue of generalizability in RE research findings?,0.4069
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do empirical studies address the issue of generalizability in RE research findings?,0.3984
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How do empirical studies address the issue of generalizability in RE research findings?,0.433
36,Do the authors report the selected context of their study with specific characteristics?,What are the common themes and research questions explored in RE empirical studies?,0.5743
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How can empirical research in RE be systematically reviewed and synthesized?,0.5727
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",What are the common themes and research questions explored in RE empirical studies?,0.5209
39,How has the reporting of research questions and answers evolved over time?,What are the best practices for reporting empirical research findings in RE?,0.5281
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How can empirical studies support the standardization of RE terminologies and methodologies?,0.4072
41,Do the authors use a well defined taxonomy for their research design?,How do empirical studies in RE handle the diversity of terminology and factors?,0.5514
42,Do the authors use other channels to publish their results for making them available to industrial users?,How can empirical research in RE be made more reproducible and transparent?,0.4031
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What is the role of qualitative research methods in RE empirical studies?,0.6246
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",What are the current trends in the adoption of RE empirical research methodologies?,0.6472
45,Have the authors done a systematic review of related work?,How can empirical research in RE be systematically reviewed and synthesized?,0.4537
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",What are the best practices for reporting empirical research findings in RE?,0.5087
47,How many publications are analyzed in (systematic literature) reviews?,How is empirical evidence collected and analyzed in RE studies?,0.4972
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",How can empirical research inform the development of RE standards and guidelines?,0.5592
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",How do empirical studies in RE handle the diversity of terminology and factors?,0.549
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",What are the implications of integrating studies from the information systems community into RE research?,0.4923
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,What are the implications of integrating studies from the information systems community into RE research?,0.4455
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,What are the commonly used practices in designing empirical RE research?,0.4485
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,What are the criteria for evaluating the quality of empirical RE studies?,0.7198
54,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,What are the criteria for evaluating the quality of empirical RE studies?,0.7008
55,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,What are the criteria for evaluating the quality of empirical RE studies?,0.6453
56,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,What are the criteria for evaluating the quality of empirical RE studies?,0.6339
57,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,How can standard RE terminologies facilitate empirical research and practice?,0.6579
58,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,How do empirical studies in RE address strategic and operational requirements?,0.6712
59,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,How can standard RE terminologies facilitate empirical research and practice?,0.6547
60,How many different empirical methods are used per publication?,"How do different empirical research methods (e.g., case studies, surveys, experiments) compare in RE?",0.6598
61,How has the number of empirical methods used per publication evolved over time?,What are the limitations of current empirical research methods in RE?,0.6715
62,Which methods are used to synthesize evidence from data of different empirical methods?,How is empirical evidence collected and analyzed in RE studies?,0.7105
63,How many studies incorporate theories?,What are the key factors that influence the success of empirical RE studies?,0.5065
64,How has the incorporation of theories in studies evolved over time?,How do empirical studies contribute to the evolution of RE practices over time?,0.4603
65,"""For which purpose do authors incorporate theories into their studies (use, testing, modification, formulation)?""",What is the role of qualitative research methods in RE empirical studies?,0.5085
66,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",How can interdisciplinary research contribute to a better understanding of RE context factors?,0.4968
67,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",What is the relationship between empirical RE research and theoretical RE frameworks?,0.4949
68,How many theories from the SE and RE are there?,What is the relationship between empirical RE research and theoretical RE frameworks?,0.5457
69,How has the number of theories from SE and RE evolved over time?,How do empirical studies contribute to the evolution of RE practices over time?,0.459
70,"""On which levels of sophistication are the theories from SE and RE? (level 1, level 2, or level 3 defined in Sjøberg et al. [1])""",What is the relationship between empirical RE research and theoretical RE frameworks?,0.4233
71,What is the proportion of each of the three levels of sophistication for theories from SE and RE?,What are the key challenges in synthesizing empirical evidence in RE?,0.4305
72,How has the proportion of each of the three levels of sophistication for theories from SE and RE evolved over time?,What are the key challenges in synthesizing empirical evidence in RE?,0.3484
73,"""Do the authors use standards to describe the theories incorporated (used, tested, modified, formulated)?""",How can empirical research inform the development of RE standards and guidelines?,0.5213
74,How often are standards used to describe the theories incorporated?,How can empirical studies support the standardization of RE terminologies and methodologies?,0.5752
75,How has the use of standards to describe the theories incorporated evolved over time?,How can empirical studies support the standardization of RE terminologies and methodologies?,0.5432
76,Do the authors refer to a reference (website or systematic review) that systematizes and characterizes the theory incorporated?,How do empirical studies in RE handle the diversity of terminology and factors?,0.4258
