,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How are empirical research results commonly categorized and represented in RE studies?,0.6076
1,How often are which empirical methods used over time?,"How often are different empirical methods such as surveys, experiments, and case studies used in requirements engineering?",0.6916
2,Which sub-fields of SE and RE do the empirical studies cover over time?,How does the empirical research framework support the structuring of RE studies?,0.7095
3, How do the authors justify the lack of a proper study?,How does the empirical research framework support the structuring of RE studies?,0.4658
4,How has the proportion of papers that do not have an empirical study evolved over time?,"How often are different empirical methods such as surveys, experiments, and case studies used in requirements engineering?",0.5276
5,How many empirical studies are by authors working for large software development companies?,"How often are different empirical methods such as surveys, experiments, and case studies used in requirements engineering?",0.5859
6,How has the proportion of studies by authors working for large software development companies evolved over time?,"How often are different empirical methods such as surveys, experiments, and case studies used in requirements engineering?",0.4904
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How do empirical research methods increase the relevance and synthesis of RE research findings?,0.5423
8,How do the authors justify the selection and combination of empirical methods and design elements?,What types of empirical methods significantly add to the body of knowledge in RE?,0.6668
9,How often are which empirical methods used?,What types of empirical methods significantly add to the body of knowledge in RE?,0.7344
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How do empirical research methods increase the relevance and synthesis of RE research findings?,0.6061
11,How has the proportion of replications evolved over time?,How does empirical evidence affect the evolution of RE techniques over time?,0.3974
12,How has the use of triangulation for research design evolved over time?,What are the common design strategies in empirical RE research according to empirical findings?,0.4846
13,How often are those who conduct the studies also the authors of the papers?,How are empirical research results commonly categorized and represented in RE studies?,0.4236
14,How do the authors justify preventing bias in the study results?,How do empirical research methods increase the relevance and synthesis of RE research findings?,0.4564
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How does empirical evidence affect the evolution of RE techniques over time?,0.5183
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How relevant are the findings from empirical research on RE tools and techniques to industrial practice?,0.5782
17,How often are which statistical methods used?,"How often are different empirical methods such as surveys, experiments, and case studies used in requirements engineering?",0.5993
18,How has the use of statistical methods evolved over time?,How does empirical evidence affect the evolution of RE techniques over time?,0.5021
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How often is evidence-based classification of RE research methods applied?,0.4366
20,How has the definition of the population evolved over time?,How does empirical evidence affect the evolution of RE techniques over time?,0.2852
21,How has the use of power analysis and effect size estimation evolved over time?,How does empirical evidence affect the evolution of RE techniques over time?,0.3719
22,How has the reporting of threats to validity evolved over time?,What are common practices in reporting empirical RE research?,0.4403
23,What types of threats to validity do the authors report?,What common RE problems have been confirmed across multiple empirical studies?,0.4195
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How do empirical research methods increase the relevance and synthesis of RE research findings?,0.546
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,"How often are different empirical methods such as surveys, experiments, and case studies used in requirements engineering?",0.6503
26,How has the reporting of the subjects evolved over time?,What are common practices in reporting empirical RE research?,0.4714
27,How has the reporting of the objects of study / treatments evolved over time?,What are common practices in reporting empirical RE research?,0.5419
28,How has the reporting of the tasks evolved over time?,What are common practices in reporting empirical RE research?,0.4767
29,How has the reporting of the setting evolved over time?,What are common practices in reporting empirical RE research?,0.4535
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How relevant are the findings from empirical research on RE tools and techniques to industrial practice?,0.5221
31,How has the the reporting of the population evolved over time?,What are common practices in reporting empirical RE research?,0.3941
32,How has the reporting of the context evolved over time?,What role do context factors play in determining the results of RE empirical studies?,0.5368
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,What role do context factors play in determining the results of RE empirical studies?,0.4184
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,What role do context factors play in determining the results of RE empirical studies?,0.3951
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,What role do context factors play in determining the results of RE empirical studies?,0.4444
36,Do the authors report the selected context of their study with specific characteristics?,What role do context factors play in determining the results of RE empirical studies?,0.643
37,Does the research design allow for efficient reuse of study (results) by other researchers?,What are the implications of empirical findings for extending RE research designs?,0.6182
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",What main research strategies are used for data collection in empirical RE studies?,0.4943
39,How has the reporting of research questions and answers evolved over time?,What are common practices in reporting empirical RE research?,0.5399
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,What is the role of empirical evidence in developing standard RE terminologies?,0.4254
41,Do the authors use a well defined taxonomy for their research design?,How have standardized RE terminologies impacted empirical research and RE practices?,0.5037
42,Do the authors use other channels to publish their results for making them available to industrial users?,How relevant are the findings from empirical research on RE tools and techniques to industrial practice?,0.3772
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",How are empirical research results commonly categorized and represented in RE studies?,0.5767
