,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,"What kind of empirical studies are most commonly conducted in RE (e.g., surveys, case studies)?",0.6649
1,How often are which empirical methods used over time?,"What kind of empirical studies are most commonly conducted in RE (e.g., surveys, case studies)?",0.6537
2,Which sub-fields of SE and RE do the empirical studies cover over time?,"What kind of empirical studies are most commonly conducted in RE (e.g., surveys, case studies)?",0.7636
3, How do the authors justify the lack of a proper study?,What are the major gaps in existing empirical RE research?,0.4765
4,How has the proportion of papers that do not have an empirical study evolved over time?,"What kind of empirical studies are most commonly conducted in RE (e.g., surveys, case studies)?",0.5893
5,How many empirical studies are by authors working for large software development companies?,"What kind of empirical studies are most commonly conducted in RE (e.g., surveys, case studies)?",0.6156
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How frequently are empirical research practices updated to reflect new findings in RE?,0.5105
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How frequently are empirical research practices updated to reflect new findings in RE?,0.5329
8,How do the authors justify the selection and combination of empirical methods and design elements?,What are the challenges of applying empirical methods in RE research?,0.636
9,How often are which empirical methods used?,"What kind of empirical studies are most commonly conducted in RE (e.g., surveys, case studies)?",0.6802
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""","What kind of empirical studies are most commonly conducted in RE (e.g., surveys, case studies)?",0.6727
11,How has the proportion of replications evolved over time?,How can the replication of RE studies contribute to practice progress over time?,0.4381
12,How has the use of triangulation for research design evolved over time?,What is the role of empirical evidence in validating design-oriented research results in RE?,0.4407
13,How often are those who conduct the studies also the authors of the papers?,What are the major types of empirical studies found in RE literature?,0.512
14,How do the authors justify preventing bias in the study results?,How do researchers map empirical evidence in RE to practical improvements?,0.4726
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How does the diversity of RE techniques affect their adoption in practice?,0.4774
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What are the current trends in RE practice adoption among different types of companies?,0.6525
17,How often are which statistical methods used?,"What kind of empirical studies are most commonly conducted in RE (e.g., surveys, case studies)?",0.5966
18,How has the use of statistical methods evolved over time?,How do different research methods contribute to empirical knowledge in RE?,0.4948
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How do qualitative and quantitative methods compare in RE empirical studies?,0.4912
20,How has the definition of the population evolved over time?,How has the adoption of RE practices evolved over the years?,0.3039
21,How has the use of power analysis and effect size estimation evolved over time?,How do researchers map empirical evidence in RE to practical improvements?,0.3715
22,How has the reporting of threats to validity evolved over time?,How frequently are empirical research practices updated to reflect new findings in RE?,0.3547
23,What types of threats to validity do the authors report?,What are the major types of empirical studies found in RE literature?,0.3763
