,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,What are the most cited studies in empirical Requirement Engineering research?,0.4837
1,How often are which empirical methods used over time?,What are the main research methods used in empirical Requirement Engineering studies?,0.5548
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the most cited studies in empirical Requirement Engineering research?,0.5343
3, How do the authors justify the lack of a proper study?,What further evidence is needed about Requirement Engineering practices to bridge the research-practice gap?,0.4307
4,How has the proportion of papers that do not have an empirical study evolved over time?,What are the most cited studies in empirical Requirement Engineering research?,0.4444
5,How many empirical studies are by authors working for large software development companies?,How has empirical Requirement Engineering research influenced software engineering practices?,0.5724
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How has empirical Requirement Engineering research influenced software engineering practices?,0.4871
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How are emergent Requirement Engineering research questions identified through empirical studies?,0.4003
8,How do the authors justify the selection and combination of empirical methods and design elements?,What are the documented benefits of using empirical methods in Requirement Engineering research?,0.6617
9,How often are which empirical methods used?,What are the main research methods used in empirical Requirement Engineering studies?,0.6152
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the most cited studies in empirical Requirement Engineering research?,0.5408
11,How has the proportion of replications evolved over time?,How are empirical Requirement Engineering study results validated and replicated?,0.2322
12,How has the use of triangulation for research design evolved over time?,What are the benefits of empirical Requirement Engineering research according to recent studies?,0.3663
13,How often are those who conduct the studies also the authors of the papers?,How often do Requirement Engineering researchers use quantitative versus qualitative methods?,0.3599
14,How do the authors justify preventing bias in the study results?,What are the documented benefits of using empirical methods in Requirement Engineering research?,0.3211
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How are empirical Requirement Engineering study results validated and replicated?,0.3655
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How have Requirement Engineering practices evolved over the last decade?,0.4069
17,How often are which statistical methods used?,How often do Requirement Engineering researchers use quantitative versus qualitative methods?,0.55
18,How has the use of statistical methods evolved over time?,How often do Requirement Engineering researchers use quantitative versus qualitative methods?,0.4144
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How often do Requirement Engineering researchers use quantitative versus qualitative methods?,0.4539
20,How has the definition of the population evolved over time?,How has the terminology in Requirement Engineering studies evolved?,0.1746
21,How has the use of power analysis and effect size estimation evolved over time?,How are data collection and analysis methods selected in empirical Requirement Engineering studies?,0.3352
22,How has the reporting of threats to validity evolved over time?,What are the major findings related to Requirements volatility?,0.3166
23,What types of threats to validity do the authors report?,What are the major findings related to Requirements volatility?,0.4085
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How often do Requirement Engineering researchers use quantitative versus qualitative methods?,0.3624
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What are the main research methods used in empirical Requirement Engineering studies?,0.5358
26,How has the reporting of the subjects evolved over time?,How has the field of Requirement Engineering incorporated findings from social science research methods?,0.342
27,How has the reporting of the objects of study / treatments evolved over time?,How often do Requirement Engineering researchers use quantitative versus qualitative methods?,0.3735
28,How has the reporting of the tasks evolved over time?,How have Requirement Engineering practices evolved over the last decade?,0.4191
29,How has the reporting of the setting evolved over time?,How have Requirement Engineering practices evolved over the last decade?,0.3424
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,What evidence is available on the current Requirement Engineering practices in different industries?,0.4386
31,How has the the reporting of the population evolved over time?,How has the focus of Requirement Engineering empirical studies shifted over time?,0.2124
32,How has the reporting of the context evolved over time?,How do contextual factors influence Requirement Engineering study findings?,0.3513
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,What are the documented benefits of using empirical methods in Requirement Engineering research?,0.3399
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do contextual factors influence Requirement Engineering study findings?,0.3078
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How do contextual factors influence Requirement Engineering study findings?,0.3515
36,Do the authors report the selected context of their study with specific characteristics?,How do contextual factors influence Requirement Engineering study findings?,0.5058
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How do senior researchers and PhD students perceive the usefulness of different Requirement Engineering research practices?,0.3983
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How are data collection and analysis methods selected in empirical Requirement Engineering studies?,0.4386
39,How has the reporting of research questions and answers evolved over time?,How are emergent Requirement Engineering research questions identified through empirical studies?,0.4182
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How has the terminology in Requirement Engineering studies evolved?,0.2746
41,Do the authors use a well defined taxonomy for their research design?,How has the terminology in Requirement Engineering studies evolved?,0.432
42,Do the authors use other channels to publish their results for making them available to industrial users?,What role does collaboration between academia and industry play in improving Requirement Engineering practices?,0.3518
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What are the main research methods used in empirical Requirement Engineering studies?,0.5214
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",How are empirical Requirement Engineering research studies structured and evaluated?,0.508
45,Have the authors done a systematic review of related work?,How have empirical Requirement Engineering studies contributed to standardized practices?,0.3478
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",What further evidence is needed about Requirement Engineering practices to bridge the research-practice gap?,0.3668
47,How many publications are analyzed in (systematic literature) reviews?,How often do Requirement Engineering researchers use quantitative versus qualitative methods?,0.4099
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",How have empirical Requirement Engineering studies contributed to standardized practices?,0.4172
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",What are the most cited studies in empirical Requirement Engineering research?,0.3606
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",How are data collection and analysis methods selected in empirical Requirement Engineering studies?,0.2678
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,How are data collection and analysis methods selected in empirical Requirement Engineering studies?,0.3144
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,What are the most cited studies in empirical Requirement Engineering research?,0.3397
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,How are empirical Requirement Engineering research studies structured and evaluated?,0.5063
54,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,How have empirical Requirement Engineering studies contributed to standardized practices?,0.4977
55,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,How are empirical Requirement Engineering study results validated and replicated?,0.4731
56,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,How are empirical Requirement Engineering study results validated and replicated?,0.4784
57,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,How are empirical Requirement Engineering research studies structured and evaluated?,0.5798
58,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,How are empirical Requirement Engineering research studies structured and evaluated?,0.6036
59,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,How have empirical Requirement Engineering studies contributed to standardized practices?,0.5567
60,How many different empirical methods are used per publication?,What are the main research methods used in empirical Requirement Engineering studies?,0.5792
61,How has the number of empirical methods used per publication evolved over time?,How are data collection and analysis methods selected in empirical Requirement Engineering studies?,0.5323
62,Which methods are used to synthesize evidence from data of different empirical methods?,What are the main research methods used in empirical Requirement Engineering studies?,0.5596
63,How many studies incorporate theories?,What are the most cited studies in empirical Requirement Engineering research?,0.3883
64,How has the incorporation of theories in studies evolved over time?,How has the terminology in Requirement Engineering studies evolved?,0.3069
65,"""For which purpose do authors incorporate theories into their studies (use, testing, modification, formulation)?""",How has the field of Requirement Engineering incorporated findings from social science research methods?,0.3894
66,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",How do interdisciplinary studies contribute to understanding Requirement Engineering practices?,0.3044
67,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",How has the focus of Requirement Engineering empirical studies shifted over time?,0.2837
68,How many theories from the SE and RE are there?,How are emergent Requirement Engineering research questions identified through empirical studies?,0.2715
69,How has the number of theories from SE and RE evolved over time?,How has the focus of Requirement Engineering empirical studies shifted over time?,0.281
70,"""On which levels of sophistication are the theories from SE and RE? (level 1, level 2, or level 3 defined in Sjøberg et al. [1])""",How are emergent Requirement Engineering research questions identified through empirical studies?,0.3063
71,What is the proportion of each of the three levels of sophistication for theories from SE and RE?,What are the key findings from the broad surveys conducted on Requirement Engineering?,0.2918
