,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How do empirical studies ensure the generalizability of their findings in RE?,0.6145
1,How often are which empirical methods used over time?,How are RE practices evolving over time based on empirical data?,0.665
2,Which sub-fields of SE and RE do the empirical studies cover over time?,How are empirical studies in RE typically structured and reported?,0.6969
3, How do the authors justify the lack of a proper study?,How do empirical studies ensure the generalizability of their findings in RE?,0.4659
4,How has the proportion of papers that do not have an empirical study evolved over time?,How do empirical studies address issues with RE tools and documentation?,0.561
5,How many empirical studies are by authors working for large software development companies?,How do empirical studies address issues with RE tools and documentation?,0.5675
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How has the empirical research approach in Requirements Engineering evolved over the years?,0.497
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How are RE practices evolving over time based on empirical data?,0.5475
8,How do the authors justify the selection and combination of empirical methods and design elements?,How do empirical studies inform the development of RE methodologies and techniques?,0.6393
9,How often are which empirical methods used?,How do empirical studies inform the development of RE methodologies and techniques?,0.688
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How do empirical studies inform the development of RE methodologies and techniques?,0.587
11,How has the proportion of replications evolved over time?,How are RE practices evolving over time based on empirical data?,0.3973
12,How has the use of triangulation for research design evolved over time?,How are research map frameworks developed for empirical research in RE?,0.4679
13,How often are those who conduct the studies also the authors of the papers?,How are empirical studies in RE typically structured and reported?,0.428
14,How do the authors justify preventing bias in the study results?,How do empirical studies ensure the generalizability of their findings in RE?,0.4796
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,What type of empirical evidence is most beneficial for informing RE practice?,0.4553
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What are the common barriers to the adoption of RE practices in industry?,0.5844
17,How often are which statistical methods used?,How do empirical studies classify and evaluate RE techniques and methodologies?,0.5417
18,How has the use of statistical methods evolved over time?,How do empirical studies inform the development of RE methodologies and techniques?,0.513
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How do empirical studies ensure the generalizability of their findings in RE?,0.4234
20,How has the definition of the population evolved over time?,How are RE practices evolving over time based on empirical data?,0.3967
21,How has the use of power analysis and effect size estimation evolved over time?,How is the success of empirical studies in RE measured and evaluated?,0.3723
22,How has the reporting of threats to validity evolved over time?,How do empirical findings contribute to the development of RE standards and certification schemes?,0.3689
23,What types of threats to validity do the authors report?,What are the major themes identified in systematic literature reviews on RE?,0.4485
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,What methodological gaps exist in current empirical RE research?,0.5077
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How do empirical studies inform the development of RE methodologies and techniques?,0.6422
26,How has the reporting of the subjects evolved over time?,How are empirical studies in RE typically structured and reported?,0.4942
27,How has the reporting of the objects of study / treatments evolved over time?,How are empirical studies in RE typically structured and reported?,0.5864
28,How has the reporting of the tasks evolved over time?,How are RE practices evolving over time based on empirical data?,0.504
29,How has the reporting of the setting evolved over time?,How are RE practices evolving over time based on empirical data?,0.4537
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How do empirical findings contribute to the development of RE standards and certification schemes?,0.5102
31,How has the the reporting of the population evolved over time?,How are RE practices evolving over time based on empirical data?,0.426
32,How has the reporting of the context evolved over time?,How do empirical studies in RE handle the variability of organizational contexts?,0.4767
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do practitioners perceive the usefulness of best practices in RE?,0.4003
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do empirical studies in RE handle the variability of organizational contexts?,0.3718
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How do different contexts impact the effectiveness of RE techniques according to empirical studies?,0.419
