,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,What are the current levels of evidence in empirical RE studies?,0.6777
1,How often are which empirical methods used over time?,How frequently are techniques and activities studied as variables in empirical research in RE?,0.7106
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the current levels of evidence in empirical RE studies?,0.7385
3, How do the authors justify the lack of a proper study?,Why is replication of studies important for insights on practice progress in RE?,0.482
4,How has the proportion of papers that do not have an empirical study evolved over time?,What are the current levels of evidence in empirical RE studies?,0.5631
5,How many empirical studies are by authors working for large software development companies?,What is the role of empirical research in enhancing the success of RE and thus of software and systems development?,0.6175
6,How has the proportion of studies by authors working for large software development companies evolved over time?,What is the role of empirical research in enhancing the success of RE and thus of software and systems development?,0.5166
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How do empirical studies contribute to identifying gaps in RE research?,0.4995
8,How do the authors justify the selection and combination of empirical methods and design elements?,What are the most common empirical methods used in RE research studies?,0.5994
9,How often are which empirical methods used?,What are the most common empirical methods used in RE research studies?,0.7218
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the most common empirical methods used in RE research studies?,0.6464
11,How has the proportion of replications evolved over time?,Why is replication of studies important for insights on practice progress in RE?,0.4033
12,How has the use of triangulation for research design evolved over time?,Why is there a focus on techniques over principles in current RE research?,0.4206
13,How often are those who conduct the studies also the authors of the papers?,How frequently are techniques and activities studied as variables in empirical research in RE?,0.4838
14,How do the authors justify preventing bias in the study results?,How can systematic reviews accumulate evidence from empirical RE studies?,0.4892
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How frequently are techniques and activities studied as variables in empirical research in RE?,0.4642
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,Why is there a focus on techniques over principles in current RE research?,0.5404
17,How often are which statistical methods used?,What are the most common empirical methods used in RE research studies?,0.6075
18,How has the use of statistical methods evolved over time?,What are the most common empirical methods used in RE research studies?,0.5011
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What are the most common empirical methods used in RE research studies?,0.4367
20,How has the definition of the population evolved over time?,How do empirical studies determine the fitness of RE practices to business and technology?,0.2669
21,How has the use of power analysis and effect size estimation evolved over time?,How frequently are techniques and activities studied as variables in empirical research in RE?,0.3856
22,How has the reporting of threats to validity evolved over time?,What is the significance of meta-analyses and narrative reviews in RE research?,0.3871
23,What types of threats to validity do the authors report?,What is the significance of meta-analyses and narrative reviews in RE research?,0.462
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,Why is there a focus on techniques over principles in current RE research?,0.5523
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How frequently are techniques and activities studied as variables in empirical research in RE?,0.6773
26,How has the reporting of the subjects evolved over time?,How frequently are techniques and activities studied as variables in empirical research in RE?,0.4851
27,How has the reporting of the objects of study / treatments evolved over time?,What evidenced-based approaches are adopted from medicine into RE?,0.5746
28,How has the reporting of the tasks evolved over time?,How frequently are techniques and activities studied as variables in empirical research in RE?,0.4899
29,How has the reporting of the setting evolved over time?,How do qualitative results contribute to the understanding of RE practice trends?,0.4027
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,What are critical success factors for the industrial uptake of specific techniques in RE?,0.4934
31,How has the the reporting of the population evolved over time?,What are the current levels of evidence in empirical RE studies?,0.3392
32,How has the reporting of the context evolved over time?,How do context factors influence the results of empirical RE studies?,0.5243
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do context factors influence the results of empirical RE studies?,0.419
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do context factors influence the results of empirical RE studies?,0.3891
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How do context factors influence the results of empirical RE studies?,0.4411
36,Do the authors report the selected context of their study with specific characteristics?,How do context factors influence the results of empirical RE studies?,0.5831
37,Does the research design allow for efficient reuse of study (results) by other researchers?,Why do most RE studies prefer experimental and case-study-based methods?,0.5876
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How do empirical studies inform the development of new RE documents and guides?,0.4811
39,How has the reporting of research questions and answers evolved over time?,How frequently are techniques and activities studied as variables in empirical research in RE?,0.4775
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How do empirical studies inform the development of new RE documents and guides?,0.4016
41,Do the authors use a well defined taxonomy for their research design?,How can a research map be used to structure and evaluate empirical research results in Requirements Engineering?,0.4827
42,Do the authors use other channels to publish their results for making them available to industrial users?,What are the factors affecting the adoption of RE tools in small to medium enterprises?,0.3547
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",How can systematic reviews accumulate evidence from empirical RE studies?,0.7004
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",How can systematic reviews accumulate evidence from empirical RE studies?,0.7517
45,Have the authors done a systematic review of related work?,How can systematic reviews accumulate evidence from empirical RE studies?,0.6404
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",How can systematic reviews accumulate evidence from empirical RE studies?,0.6913
47,How many publications are analyzed in (systematic literature) reviews?,How can systematic reviews accumulate evidence from empirical RE studies?,0.6643
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",What is the purpose of systematic reviews in the context of RE?,0.5001
