,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How has the use of empirical methods in RE evolved over the past decade?,0.7293
1,How often are which empirical methods used over time?,How has the use of empirical methods in RE evolved over the past decade?,0.8317
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the most frequently cited empirical RE studies?,0.7712
3, How do the authors justify the lack of a proper study?,How do researchers ensure the validity and reliability of empirical RE studies?,0.5098
4,How has the proportion of papers that do not have an empirical study evolved over time?,How has the use of empirical methods in RE evolved over the past decade?,0.6232
5,How many empirical studies are by authors working for large software development companies?,How do empirical studies in RE compare to those in other areas of software engineering?,0.6575
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How do empirical studies in RE compare to those in other areas of software engineering?,0.556
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",What are the emerging trends in empirical RE research?,0.5622
8,How do the authors justify the selection and combination of empirical methods and design elements?,How has the use of empirical methods in RE evolved over the past decade?,0.7443
9,How often are which empirical methods used?,How has the use of empirical methods in RE evolved over the past decade?,0.8283
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How has the use of empirical methods in RE evolved over the past decade?,0.6738
11,How has the proportion of replications evolved over time?,What is the significance of replication studies in empirical RE research?,0.5694
12,How has the use of triangulation for research design evolved over time?,What are the key elements of research design in empirical RE studies?,0.4889
13,How often are those who conduct the studies also the authors of the papers?,What are the most frequently cited empirical RE studies?,0.4845
14,How do the authors justify preventing bias in the study results?,How do empirical RE researchers address the issue of bias?,0.7439
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How has the use of empirical methods in RE evolved over the past decade?,0.4902
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What factors affect the adoption of empirical RE methods in industry?,0.6069
17,How often are which statistical methods used?,How has the use of empirical methods in RE evolved over the past decade?,0.5761
18,How has the use of statistical methods evolved over time?,How has the use of empirical methods in RE evolved over the past decade?,0.706
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What are the common limitations noted in empirical RE research?,0.5058
20,How has the definition of the population evolved over time?,How has the use of empirical methods in RE evolved over the past decade?,0.3521
21,How has the use of power analysis and effect size estimation evolved over time?,How has the use of empirical methods in RE evolved over the past decade?,0.4158
