,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,What are the key areas for future empirical research in RE identified by recent studies?,0.6644
1,How often are which empirical methods used over time?,Which statistical methods are commonly used in quantitative empirical RE research?,0.693
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the frequently cited empirical studies in the field of RE?,0.7638
3, How do the authors justify the lack of a proper study?,How do researchers assess the practical relevance of empirical studies in RE?,0.4998
4,How has the proportion of papers that do not have an empirical study evolved over time?,What are the observed trends in the publication of empirical RE research over the past two decades?,0.5902
5,How many empirical studies are by authors working for large software development companies?,What impact do empirical RE findings have on improving software development practices?,0.6728
6,How has the proportion of studies by authors working for large software development companies evolved over time?,What impact do empirical RE findings have on improving software development practices?,0.5715
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",What are the observed trends in the publication of empirical RE research over the past two decades?,0.5487
8,How do the authors justify the selection and combination of empirical methods and design elements?,How have different empirical methods been evaluated in terms of rigor and relevance in RE research?,0.6475
9,How often are which empirical methods used?,Which statistical methods are commonly used in quantitative empirical RE research?,0.7153
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the emerging trends in empirical research methods in RE?,0.6776
11,How has the proportion of replications evolved over time?,"How often are empirical studies in RE replicated, and what are the typical outcomes?",0.5715
12,How has the use of triangulation for research design evolved over time?,What are the common types of empirical research designs used in RE studies?,0.4918
13,How often are those who conduct the studies also the authors of the papers?,How frequently are surveys utilized compared to other empirical methods like case studies and experiments in RE research?,0.4557
14,How do the authors justify preventing bias in the study results?,How do empirical findings influence the design of experimental research in RE?,0.5214
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How do empirical findings inform the teaching and training of RE practices?,0.4658
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What are the methodological innovations in recent empirical RE research?,0.6347
17,How often are which statistical methods used?,Which statistical methods are commonly used in quantitative empirical RE research?,0.6969
18,How has the use of statistical methods evolved over time?,Which statistical methods are commonly used in quantitative empirical RE research?,0.5681
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,Which statistical methods are commonly used in quantitative empirical RE research?,0.4856
20,How has the definition of the population evolved over time?,What are the frequently cited empirical studies in the field of RE?,0.2351
21,How has the use of power analysis and effect size estimation evolved over time?,How do empirical studies in RE address the issues of scalability and generalizability?,0.3992
22,How has the reporting of threats to validity evolved over time?,What are the best practices for reporting empirical research findings in RE?,0.4099
23,What types of threats to validity do the authors report?,What are the ethical considerations in conducting empirical research in RE?,0.4432
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,What are the methodological innovations in recent empirical RE research?,0.5601
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How do case studies contribute to the understanding of RE phenomena in empirical research?,0.7147
26,How has the reporting of the subjects evolved over time?,What are the observed trends in the publication of empirical RE research over the past two decades?,0.4382
27,How has the reporting of the objects of study / treatments evolved over time?,How are empirical research protocols designed for RE studies?,0.5297
28,How has the reporting of the tasks evolved over time?,What are the best practices for reporting empirical research findings in RE?,0.426
29,How has the reporting of the setting evolved over time?,What are the best practices for reporting empirical research findings in RE?,0.4065
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,What is the impact of methodological checklists on the quality of empirical RE research?,0.5697
31,How has the the reporting of the population evolved over time?,What are the observed trends in the publication of empirical RE research over the past two decades?,0.4062
32,How has the reporting of the context evolved over time?,What are the strategies for capturing context factors in empirical RE studies?,0.5255
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How have different empirical methods been evaluated in terms of rigor and relevance in RE research?,0.4175
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How have different empirical methods been evaluated in terms of rigor and relevance in RE research?,0.3728
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How have different empirical methods been evaluated in terms of rigor and relevance in RE research?,0.4312
36,Do the authors report the selected context of their study with specific characteristics?,How do researchers assess the practical relevance of empirical studies in RE?,0.5828
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How are empirical research protocols designed for RE studies?,0.6467
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How do empirical RE researchers address challenges related to data collection and analysis?,0.5157
39,How has the reporting of research questions and answers evolved over time?,How are empirical research findings disseminated to the broader RE community?,0.5786
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,What are the observed trends in the publication of empirical RE research over the past two decades?,0.4037
41,Do the authors use a well defined taxonomy for their research design?,How does empirical research address the diversity of terminology and factors in RE practice?,0.5004
42,Do the authors use other channels to publish their results for making them available to industrial users?,What role does industry collaboration play in empirical RE research?,0.4281
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What are the common types of empirical research designs used in RE studies?,0.6355
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",What are the methodological innovations in recent empirical RE research?,0.673
45,Have the authors done a systematic review of related work?,What are the common types of empirical research designs used in RE studies?,0.4585
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",What are the methodological innovations in recent empirical RE research?,0.535
47,How many publications are analyzed in (systematic literature) reviews?,Which databases and sources are most commonly used for empirical RE research literature?,0.5543
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",What is the impact of methodological checklists on the quality of empirical RE research?,0.508
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",How does empirical research address the diversity of terminology and factors in RE practice?,0.5201
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",Which databases and sources are most commonly used for empirical RE research literature?,0.5346
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,Which databases and sources are most commonly used for empirical RE research literature?,0.518
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,Which databases and sources are most commonly used for empirical RE research literature?,0.6151
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,How do researchers assess the practical relevance of empirical studies in RE?,0.6368
54,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,How do researchers assess the practical relevance of empirical studies in RE?,0.6383
55,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,How do researchers validate the findings of empirical RE studies?,0.6003
56,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,What are the challenges in synthesizing empirical evidence across different RE studies?,0.624
57,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,What are the thematic connections frequently found in empirical RE research publications?,0.6635
58,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,What are the thematic connections frequently found in empirical RE research publications?,0.6785
59,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,How does empirical research address the diversity of terminology and factors in RE practice?,0.6236
60,How many different empirical methods are used per publication?,Which statistical methods are commonly used in quantitative empirical RE research?,0.679
61,How has the number of empirical methods used per publication evolved over time?,What are the emerging trends in empirical research methods in RE?,0.6949
62,Which methods are used to synthesize evidence from data of different empirical methods?,Which statistical methods are commonly used in quantitative empirical RE research?,0.6997
63,How many studies incorporate theories?,How do empirical studies in RE contribute to the development of new RE theories?,0.5765
64,How has the incorporation of theories in studies evolved over time?,How do empirical studies in RE contribute to the development of new RE theories?,0.5796
65,"""For which purpose do authors incorporate theories into their studies (use, testing, modification, formulation)?""",What are the common types of empirical research designs used in RE studies?,0.4857
66,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",How does empirical research in RE contribute to the synthesis of broader SE theories?,0.6396
67,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",How does empirical research in RE contribute to the synthesis of broader SE theories?,0.703
68,How many theories from the SE and RE are there?,How does empirical research in RE contribute to the synthesis of broader SE theories?,0.6949
69,How has the number of theories from SE and RE evolved over time?,How does empirical research in RE contribute to the synthesis of broader SE theories?,0.5989
70,"""On which levels of sophistication are the theories from SE and RE? (level 1, level 2, or level 3 defined in Sjøberg et al. [1])""",How does empirical research in RE contribute to the synthesis of broader SE theories?,0.572
71,What is the proportion of each of the three levels of sophistication for theories from SE and RE?,How does empirical research in RE contribute to the synthesis of broader SE theories?,0.589
72,How has the proportion of each of the three levels of sophistication for theories from SE and RE evolved over time?,How does empirical research in RE contribute to the synthesis of broader SE theories?,0.5172
73,"""Do the authors use standards to describe the theories incorporated (used, tested, modified, formulated)?""",What are the common types of empirical research designs used in RE studies?,0.4294
74,How often are standards used to describe the theories incorporated?,How does the standardization of RE terminology benefit empirical research?,0.4464
75,How has the use of standards to describe the theories incorporated evolved over time?,How do empirical studies in RE contribute to the development of new RE theories?,0.4317
76,Do the authors refer to a reference (website or systematic review) that systematizes and characterizes the theory incorporated?,Which databases and sources are most commonly used for empirical RE research literature?,0.4591
